Molecule_id,SMILES,total_donors,total_acceptors,architecture,molecular_weight,logp
2BrCPT,Brc1ccc2c(c1)c1cc(Br)ccc1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,1,1,D-A,632.3590000000002,9.494699999999996
DCbz-Ph-Bz,c1ccc(-n2c(-c3ccc(-c4cc(-n5c6ccccc6c6ccccc65)cc(-n5c6ccccc6c6ccccc65)c4)cc3)nc3ccccc32)cc1,2,0,2D-0A,676.8230000000001,12.553699999999978
DDPA-Ph-Bz,c1ccc(N(c2ccccc2)c2cc(-c3ccc(-c4nc5ccccc5n4-c4ccccc4)cc3)cc(N(c3ccccc3)c3ccccc3)c2)cc1,2,0,2D-0A,680.8550000000002,13.299099999999974
IDAC-MCO,Cc1cc2cc(-n3c4ccccc4c4cc5c(cc43)C(C)(C)c3ccccc3N5c3ccccc3)ccc2c(=O)o1,2,0,2D-0A,532.6430000000003,9.307619999999998
diarylbiindole,c1ccc(-c2c(-c3ccccc3)c3ccc4cccc5cc(-c6ccccc6)c(c2-c2ccccc2)c3c45)cc1,0,0,Unknown,506.6480000000002,11.251999999999985
CNDSB,N#CC(=Cc1ccccc1)c1ccc(C(C#N)=Cc2ccccc2)cc1,0,2,0D-2A,332.406,5.814960000000005
TMAB,Cc1cc(C)c(CC#Cc2ccc(N(C)C)cc2)c(B(c2c(C)c(C)cc(C)c2CC#Cc2ccc(N(C)C)cc2)c2c(C)c(C)cc(C)c2CC#Cc2ccc(N(C)C)cc2)c1C,0,0,Unknown,840.0209999999998,9.95918
MOF,c1cncc(CC(c2nc3ccccc3[nH]2)N(C(Cc2cccnc2)c2nc3ccccc3[nH]2)C(Cc2cccnc2)c2nc3ccccc3[nH]2)c1,0,0,Unknown,680.82,8.054300000000007
DICzTrz,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2cc3c4ccccc4n4c5ccccc5c(c21)c34,3,3,Multi-D/A,662.7560000000001,10.991479999999983
PXZ2PTO,O=S1(=O)c2ccccc2N(c2ccccc2)c2cc(N3c4ccccc4Oc4ccccc43)ccc21,4,0,Multi-D/A,488.5680000000002,7.878100000000005
SPBP-DPAC,O=C1c2ccccc2C2(c3cc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)ccc31)c1ccccc1-c1ccccc12,1,0,1D-0A,675.831,11.759999999999984
PX-TRZ,Cc1cc(C)c(B(c2ccc(-c3nc(Cl)nc(-c4ccccc4)n3)cc2)c2c(C)cc(C)cc2C)c(C)c1,0,1,0D-1A,515.8970000000003,6.225720000000005
C2MPI,Cc1ccc(N(c2ccc(C)cc2)c2ccccc2C2(c3ccccc3N(c3ccc(C)cc3)c3ccc(C)cc3)CCCCC2)cc1,2,0,2D-0A,626.888,13.110079999999975
p-PCzTPD,CCCCCCCCN1C(=O)c2c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)sc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2C1=O,2,0,2D-0A,747.964,13.232799999999973
m-PCzTPD,CCCCCCCCN1C(=O)c2c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)sc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c2C1=O,2,0,2D-0A,747.964,13.232799999999973
o-PCzTPD,CCCCCCCCN1C(=O)c2c(-c3ccccc3-n3c4ccccc4c4ccccc43)sc(-c3ccccc3-n3c4ccccc4c4ccccc43)c2C1=O,2,0,2D-0A,747.964,13.232799999999974
CPBzFC,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-c3ccc4c(c3)Cc3cc(-n5c6ccccc6c6ccccc65)ccc3-4)c3nnsc23)cc1,2,0,2D-0A,706.8740000000001,12.79069999999998
SiCz2Py2,c1cncc(-c2ccc([Si](c3ccc(-c4cccnc4)cc3)(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c1,2,0,2D-0A,821.072,11.382199999999985
SiCz1Py3,c1cncc(-c2ccc([Si](c3ccc(-c4cccnc4)cc3)(c3ccc(-c4cccnc4)cc3)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c1,1,0,1D-0A,732.9630000000001,9.3471
SiCz3Py1,c1cncc(-c2ccc([Si](c3ccc(-n4c5ccccc5c5ccccc54)cc3)(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c1,3,0,Multi-D/A,909.181,13.417299999999972
POBBPE,CC(C)(C)c1ccc(Oc2ccc(C(C)(C)C)cc2P(=O)(c2ccccc2)c2ccccc2)cc1,0,0,Unknown,482.6040000000001,7.71330000000001
CzppT,c1ccc(-c2c(-c3ccccc3)c(-c3ccc(-c4cccc5c4[nH]c4ccccc45)cc3)c(-c3ccccn3)c(-c3ccccn3)c2-c2ccc(-c3cccc4c3[nH]c3ccccc34)cc2)cc1,2,0,2D-0A,867.068,17.08159999999998
SBDBQ-PXZ,c1ccc(-c2nc3ccc(N4c5ccccc5Oc5ccccc54)cc3nc2-c2ccccc2)cc1,2,1,D-A-D,463.54000000000013,8.539300000000003
DBQ-3PXZ,c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2nc3ccc(N4c5ccccc5Oc5ccccc54)cc3nc2-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc1,6,1,Multi-D/A,825.928,15.690299999999969
P4CzCN–BCz,C=Cc1ccc(COc2ccc(C(C)(C)c3ccc(O)cc3)cc2)cc1,0,0,Unknown,344.454,5.940100000000006
"NAP-1,5-DPA",COc1ccc(N(c2ccc(OC)cc2)c2cccc3c(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cccc23)cc1,2,0,2D-0A,582.7000000000003,9.813799999999995
3DPA3CN,N#Cc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C#N)c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C#N)c1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,3,6,Multi-D/A,883.071,16.712039999999973
TPA-AN-NA,c1ccc(N(c2ccccc2)c2ccc(-c3c4ccccc4c(-c4ccc5ccccc5c4)c4ccccc34)cc2)cc1,1,0,1D-0A,547.7010000000002,11.94999999999998
OCzBN,COc1ccc2c(c1)c1ccccc1n2-c1cc(-n2c3ccccc3c3cc(OC)ccc32)c(C#N)c(-n2c3ccccc3c3cc(OC)ccc32)c1,3,2,Multi-D/A,688.7870000000003,10.875379999999986
BBCz,c1ccc2c(c1)[nH]c1cc3[nH]c4ccccc4c3cc12,2,0,2D-0A,256.308,4.955600000000002
IQ-Se,COc1c(C#N)c(C)cc2c([Se][Se]c3c(C)nc(N4CCCCC4)c4c(OC)c(C#N)c(C)cc34)c(C)nc(N3CCCCC3)c12,0,4,Multi-D/A,746.6759999999996,5.032040000000005
dTolmp,Cc1ccccc1P(CP(CP(c1ccccc1C)c1ccccc1C)c1ccccc1)c1ccccc1C,0,0,Unknown,562.6140000000001,8.20828000000001
SiTCNCz,N#Cc1cccc(-c2nc(-c3cccc([Si](c4ccccc4)(c4ccccc4)c4ccccc4)c3)nc(-n3c4ccccc4c4ccccc43)n2)c1,1,3,Multi-D/A,681.875,7.551780000000006
dpmb,Cc1cc(P(c2ccccc2)c2ccccc2)c(P(c2ccccc2)c2ccccc2)cc1C,0,0,Unknown,474.52400000000017,5.819840000000005
3CzBN,N#Cc1c(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2ccccc21,3,2,Multi-D/A,598.7090000000002,10.849579999999985
TCB,O=C(c1ccccc1)c1ccc(-n2c3ccccc3c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc32)cc1,2,0,2D-0A,590.7260000000002,11.151499999999986
CPzPyC,c1ccc2c(c1)c1ccccc1n2-c1cncc(-c2cncc(-n3c4ccccc4c4ccccc43)n2)c1,2,0,2D-0A,487.56600000000014,7.7328000000000054
CPzPzC,c1ccc2c(c1)c1ccccc1n2-c1cncc(-c2cncc(-n3c4ccccc4c4ccccc43)n2)n1,2,0,2D-0A,488.55400000000014,7.127800000000005
CPzPC,c1cc(-c2cncc(-n3c4ccccc4c4ccccc43)n2)cc(-n2c3ccccc3c3ccccc32)c1,2,0,2D-0A,486.5780000000002,8.337800000000003
CBIQD,O=C1c2cccc3cccc(c23)C(=O)N1c1nc2ccc(Cl)cc2s1,0,0,Unknown,364.81300000000005,4.903500000000002
PXZ-QL,c1ccc2c(c1)Oc1ccccc1N2c1ccc2ccccc2n1,1,0,1D-0A,310.35600000000005,5.8103000000000025
SBA,c1ccc2c(c1)Nc1ccccc1C21c2ccccc2Nc2ccccc21,0,0,Unknown,346.43300000000005,6.183300000000004
TATP-BP,O=C(c1ccc(-n2c3ccccc3c3c4c(c5ccccc5n4-c4ccccc4)c4c(c5ccccc5n4-c4ccccc4)c32)cc1)c1ccc(-n2c3ccccc3c3c4c(c5ccccc5n4-c4ccccc4)c4c(c5ccccc5n4-c4ccccc4)c32)cc1,6,0,Multi-D/A,1173.3919999999998,21.500200000000035
Pd-1,CCCCN(CCCC)c1ccc(C=Nc2cc(C#N)c(C#N)cc2N=Cc2ccc(N(CCCC)CCCC)cc2O)c(O)c1,0,4,Multi-D/A,620.8420000000003,9.155559999999998
C3F7,Cc1cc(C)c(B(c2ccccc2-n2c3ccccc3c3ccccc32)c2c(C)cc(C)cc2C)c(C)c1,1,0,1D-0A,491.4870000000003,7.150420000000007
BuCzCF3oB,Cc1cc(C)c(B(c2ccc(C(F)(F)F)cc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c2c(C)cc(C)cc2C)c(C)c1,1,0,1D-0A,671.7,10.764219999999993
phenazasiline,Brc1ccc2nc3c4ccc(Br)cc4c4ccccc4c3nc2c1,0,2,0D-2A,438.1220000000001,6.6144000000000025
D–A–D,Brc1ccc2nc3c4ccc(Br)cc4c4ccccc4c3nc2c1,0,2,0D-2A,438.1220000000001,6.6144000000000025
pzpy,c1ccc(-c2nc3ccccc3n2-c2ccc(-c3c4ccccc4c(-c4ccc(-n5c(-c6ccccc6)nc6ccccc65)cc4)c4ccccc34)cc2)cc1,0,0,Unknown,714.8720000000002,13.338799999999976
m-PO-ABN,N#Cc1ccc(-c2c3ccccc3c(-c3cccc(-c4nc5c6ccccc6c6ccccc6c5o4)c3)c3ccccc23)cc1,0,2,0D-2A,572.6670000000003,11.313279999999983
PO-ABN,N#Cc1ccc(-c2c3ccccc3c(-c3cccc(-c4nc5c6ccccc6c6ccccc6c5o4)c3)c3ccccc23)cc1,0,2,0D-2A,572.6670000000003,11.313279999999983
p-PO-ABN,N#Cc1ccc(-c2c3ccccc3c(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5o4)cc3)c3ccccc23)cc1,0,2,0D-2A,572.6670000000003,11.313279999999983
teracridan,c1ccc2c(c1)Cc1c(cccc1-c1ccc3c(c1-c1cccc4c1Cc1ccccc1N4)Cc1ccccc1N3)N2,0,0,Unknown,539.6820000000002,9.964
PTPC,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2ccc(-c3cc(-c4ccccc4)c(-c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5-c5ccccc5)cc4)cc3-c3ccccc3)cc2)cc1,1,0,1D-0A,1028.356,21.026000000000018
TPTI,O=c1[nH]c2ccsc2c2cc3c(=O)[nH]c4ccsc4c3cc12,0,0,Unknown,324.3860000000001,3.7990000000000013
BDBTCz-Trz,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccc(-c6ccc7sc8ccccc8c7c6)cc5c5cc(-c6ccc7sc8ccccc8c7c6)ccc54)cc3)n2)cc1,1,1,D-A,839.061,16.039499999999972
BDBFCz-Trz,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccc(-c6ccc7oc8ccccc8c7c6)cc5c5cc(-c6ccc7oc8ccccc8c7c6)ccc54)cc3)n2)cc1,1,1,D-A,806.9250000000002,15.102499999999973
HAP-3MF,Cc1cc(C2=NC3=NC(c4ccc(F)c(C)c4)=NC4=NC(c5ccc(F)c(C)c5)=NC(=N2)N34)ccc1F,0,0,Unknown,497.4840000000002,5.080160000000004
FlCz,CC1(C)c2ccccc2-c2ccc(-c3ncc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cn3)cc21,1,1,D-A,513.6440000000001,9.213999999999999
SFCz,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccc(-c3ncc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cn3)cc21,1,1,D-A,635.7700000000002,11.251199999999985
o-TPA-AP-TPA,c1ccc(N(c2ccccc2)c2ccccc2-c2c3ccccc3c(-c3ccc4ccc5c(-c6ccccc6N(c6ccccc6)c6ccccc6)ccc6ccc3c4c65)c3ccccc23)cc1,2,0,2D-0A,865.0920000000001,18.831
p-TPA-AP-TPA,c1ccc(N(c2ccccc2)c2ccc(-c3c4ccccc4c(-c4ccc5ccc6c(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)ccc7ccc4c5c76)c4ccccc34)cc2)cc1,2,0,2D-0A,865.0920000000002,18.831
TNPZ,N#Cc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(C#N)cc4)ccc2c2nc4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4nc32)cc1,2,6,Multi-D/A,969.164,18.44035999999999
m-TPA-AP-TPA,c1ccc(N(c2ccccc2)c2cccc(-c3c4ccccc4c(-c4ccc5ccc6c(-c7cccc(N(c8ccccc8)c8ccccc8)c7)ccc7ccc4c5c76)c4ccccc34)c2)cc1,2,0,2D-0A,865.0920000000002,18.831
"5,6PXZ-PIDO",CC1(C)C(=O)c2cc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)cc2C1=O,4,0,Multi-D/A,688.7830000000001,12.576799999999977
TRZ-3SO2,O=S(=O)(c1ccccc1)c1cccc(-c2nc(-c3cccc(S(=O)(=O)c4ccccc4)c3)nc(-c3cccc(S(=O)(=O)c4ccccc4)c3)n2)c1,0,1,0D-1A,729.8610000000002,7.3710000000000075
35tCzBPym,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(C(=O)c2cncnc2)cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c1,2,1,D-A-D,739.0199999999999,13.091799999999974
35CzBPym,O=C(c1cncnc1)c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,2,1,D-A-D,514.5880000000002,7.901800000000006
25CzBPym,O=C(c1cncnc1)c1cc(-n2c3ccccc3c3ccccc32)ccc1-n1c2ccccc2c2ccccc21,2,1,D-A-D,514.5880000000002,7.901800000000006
25tCzBPym,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(C(=O)c2cncnc2)c1,2,1,D-A-D,739.02,13.091799999999976
BPBiPA,c1ccc(-c2nc3ccccc3n2-c2ccc(-c3c4ccccc4c(-c4ccc(-n5c(-c6ccccc6)nc6ccccc65)cc4)c4ccccc34)cc2)cc1,0,0,Unknown,714.8720000000002,13.338799999999976
BTZ–DMAC,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,2,0,2D-0A,550.7310000000002,9.909499999999994
BTZ–DPA,c1ccc(N(c2ccccc2)c2ccc(N(c3ccccc3)c3ccccc3)c3nsnc23)cc1,2,0,2D-0A,470.6010000000001,8.6309
2F,c1ccc(N(c2ccccc2)c2ccc3c(c2)c2cc(N(c4ccccc4)c4ccccc4)ccc2n3-c2ccc(-c3ccc4nccnc4c3)cc2)cc1,3,1,Multi-D/A,705.865,13.333499999999974
PFBP-2a,CC(C)(C)c1ccc2c(c1)C(C)(C)c1cc(C(C)(C)C)ccc1N2c1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,1,0,1D-0A,635.6140000000003,11.309599999999985
PFBP-2b,CC(C)(C)c1ccc2c(c1)C(C)(C)c1cc(C(C)(C)C)ccc1N2c1c(F)c(F)c(-c2c(F)c(F)c(N3c4ccc(C(C)(C)C)cc4C(C)(C)c4cc(C(C)(C)C)ccc43)c(F)c2F)c(F)c1F,2,0,2D-0A,937.1159999999998,17.874599999999983
PXZ-PPO,Cc1cc2nc(N3c4ccccc4Oc4ccccc43)ccc2c(=O)o1,1,0,1D-0A,342.35400000000016,5.071920000000004
PXZ-BOO,Cc1nc2cc(N3c4ccccc4Oc4ccccc43)ccc2c(=O)o1,2,0,2D-0A,342.3540000000001,5.071920000000004
PPZTPI,CC(C)(C)c1ccc(-n2c(-c3ccc(N4c5ccccc5N(c5ccccc5)c5ccccc54)cc3)nc3c4ccccc4c4ccccc4c32)cc1,2,0,2D-0A,682.8710000000002,13.549399999999975
PPZPPI,c1ccc(N2c3ccccc3N(c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccccc4)cc3)c3ccccc32)cc1,2,0,2D-0A,626.7630000000001,12.25189999999998
Pra-2DMAC,CC1(C)c2ccccc2N(c2ccnc(N3c4ccccc4C(C)(C)c4ccccc43)c2)c2ccccc21,0,0,Unknown,493.6540000000002,9.2998
BAPCN,CC1(C)c2ccccc2N(c2ccccc2)c2ccc3cc(-c4ccc(C#N)cc4)ccc3c21,1,2,A-D-A,436.55800000000016,8.487580000000003
BACN,CC1(C)c2ccccc2N(c2ccccc2)c2ccc3cc(C#N)ccc3c21,1,2,A-D-A,360.4600000000001,6.820580000000006
BDQC-2,c1ccc(-c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc4c5ccccc5n(-c5ccc6nc(-c7ccccc7)c(-c7ccccc7)nc6c5)c4c3)cc2)cc1,2,1,D-A-D,766.9480000000002,14.864699999999967
NIDPA-1,c1ccc(N(c2ccccc2)c2ccc3c(c2)cc2c4cccc(N(c5ccccc5)c5ccccc5)c4n4c5ccccc5c3c24)cc1,4,0,Multi-D/A,625.7750000000001,12.92949999999998
NIDPA-2,c1ccc(N(c2ccccc2)c2ccc3c(c2)c2cc(N(c4ccccc4)c4ccccc4)cc4c5c6ccccc6ccc5n3c24)cc1,4,0,Multi-D/A,625.7750000000001,12.929499999999978
SABIQ,c1ccc(N2c3ccccc3C3(c4ccccc4-c4nc5cc6ccccc6cc5nc43)c3ccccc32)cc1,1,1,D-A,509.6120000000002,8.9293
Perylene,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,0,0,Unknown,252.31599999999997,5.737200000000003
SAIP,c1ccc(N2c3ccccc3C3(c4ccccc4-c4nccnc43)c3ccccc32)cc1,1,0,1D-0A,409.4920000000001,6.622900000000005
FAC,c1ccc2c(c1)Nc1ccccc1C21c2ccccc2-c2ccccc21,0,0,Unknown,331.41800000000006,6.1067000000000045
phenylperylene,c1ccc(-c2ccc3cccc4c5cccc6cccc(c2c34)c65)cc1,0,0,Unknown,328.4140000000001,7.404200000000003
ImPy-2,COc1ccc2cc(-c3nc(-c4ccccc4)c4ccccn34)ccc2c1,0,0,Unknown,350.42100000000005,5.830100000000004
ImPy-1,c1ccc(-c2nc(-c3ccc4ccccc4c3)n3ccccc23)cc1,0,0,Unknown,320.39500000000004,5.821500000000005
ImPy-3,c1ccc(-c2nc(-c3ccc4ccc5cccc6ccc3c4c56)n3ccccc23)cc1,0,0,Unknown,394.47700000000015,7.565700000000005
BTaz-Ar-PXZ,c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2nc3ccccc3s2)cc1,2,0,2D-0A,392.48300000000006,7.538800000000004
FSF4A,CC1(C)c2ccccc2-c2ccc(N(c3ccccc3-c3ccccc3)c3cccc4c3-c3ccccc3C43c4ccccc4-c4ccccc43)cc21,1,0,1D-0A,675.8750000000002,13.473199999999974
TPA-L-BN,N#Cc1ccc(CCCc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,1,2,A-D-A,388.51400000000007,7.203380000000006
IpCm-PhBzAc,CC(C)c1ccc2occ(-c3ccc(N4c5ccccc5C(C)(C)c5cc6c(cc54)oc4ccccc46)cc3)c(=O)c2c1,1,0,1D-0A,561.6810000000003,10.591899999999988
DphAn-Br,O=C1c2ccccc2C(c2ccccc2)(c2ccc(Br)cc2)c2ccccc21,0,0,Unknown,425.32500000000005,6.376200000000004
5-DBFBI,c1ccc2c(c1)nc1n(-c3ccc(-c4ccc5oc6ccccc6c5c4)cn3)c3ccccc3n21,0,0,Unknown,450.50100000000015,7.392800000000005
4-DBFBI,c1ccc2c(c1)nc1n(-c3cc(-c4ccc5oc6ccccc6c5c4)ccn3)c3ccccc3n21,0,0,Unknown,450.50100000000015,7.392800000000005
DMACMNPTO,Cc1cc(N2c3ccccc3S(=O)(=O)c3ccccc32)c(C)cc1N1c2ccccc2C(C)(C)c2ccccc21,3,0,Multi-D/A,542.7040000000003,9.028540000000001
1CzSO,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)-c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1S2(=O)=O,2,0,2D-0A,771.0830000000001,13.88399999999997
DpAn-BzAc,CC1(C)c2ccccc2N(c2ccc(C3(c4ccccc4)c4ccccc4C(=O)c4ccccc43)cc2)c2c1ccc1c2oc2ccccc21,1,0,1D-0A,643.7860000000002,11.622199999999982
BzITz,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2n2c3ccccc3nc12,0,3,Multi-D/A,539.6020000000001,7.489080000000005
TPXZ–as-TAZ,c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2nnc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)n2)cc1,6,0,Multi-D/A,852.954,15.599099999999968
TPA-CN-N4-2PY,CC(C)(C)c1ccc(N(c2ccc(-c3cc(N)c(N)cc3C#N)cc2)c2ccc(C(C)(C)C)cc2)cc1,1,2,A-D-A,488.6790000000002,8.454480000000004
TPA-CN-N4,c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,0,2,0D-2A,282.306,3.8794000000000013
"6,7-DCNQx-DICz",N#Cc1cc2nc(-c3ccccc3)c(-c3ccc(-n4c5ccccc5c5c6c(c7ccccc7n6-c6ccccc6)c6c(c7ccccc7n6-c6ccccc6)c54)cc3)nc2cc1C#N,3,5,Multi-D/A,827.9509999999999,13.998459999999971
PBICT,c1ccc(-c2nc(-n3c4ccccc4c4ccc5c6ccccc6n(-c6ccccc6)c5c43)nc(-n3c4ccccc4c4ccc5c6ccccc6n(-c6ccccc6)c5c43)n2)cc1,4,1,Multi-D/A,817.9559999999999,13.926999999999973
DCBNPE,O=[N+]([O-])c1ccc(/C(=C(/c2ccc([N+](=O)[O-])cc2)n2c3ccccc3c3ccccc32)n2c3ccccc3c3ccccc32)cc1,2,0,2D-0A,600.6340000000002,9.641199999999994
TPA-BT-Q,Cc1ccc(N(c2ccc(C)cc2)c2ccc(C3(c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)CCCCC3)cc2)cc1,2,0,2D-0A,626.8879999999999,13.110079999999977
D5,c1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(-c2ccc3c4ccccc4c4ccccc4c3c2)c1,1,0,1D-0A,545.6850000000003,11.577299999999981
D6,c1cc(-c2ccc3c4ccccc4c4ccccc4c3c2)cc(-n2c3ccccc3c3ccccc32)c1,1,0,1D-0A,469.58700000000016,9.910299999999992
PxPYM,c1ccc2c(c1)Oc1ccccc1N2c1ccc(-c2cnc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc2)cc1,4,1,Multi-D/A,594.6740000000002,10.961599999999986
D1–D6,c1cc(-c2ccc3c4ccccc4c4ccccc4c3c2)cc(-n2c3ccccc3c3ccccc32)c1,1,0,1D-0A,469.58700000000016,9.910299999999992
DTPCZTZ,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2ccc(-c3nnc(-c4ccccc4)n3-c3ccccc3)cc2)cc1,1,0,1D-0A,650.8700000000002,11.960399999999982
DHPZ-2BI,c1ccc(-n2c(-c3ccc(N4c5ccccc5N(c5ccc(-c6nc7ccccc7n6-c6ccccc6)cc5)c5ccccc54)cc3)nc3ccccc32)cc1,2,0,2D-0A,718.864,12.951399999999978
DHPZ-2BN,N#Cc1ccc(N2c3ccccc3N(c3ccc(C#N)cc3)c3ccccc32)cc1,2,4,Multi-D/A,384.44200000000006,6.682960000000005
SAF-2NP,c1ccc2c(c1)-c1ccccc1C21c2ccccc2N(c2ccc3nc4c5cccnc5c5ncccc5c4nc3c2)c2ccccc21,1,2,A-D-A,611.7080000000002,10.02569999999999
BTPO,O=S1(=O)c2ccccc2N2c3ccccc3S(=O)(=O)c3cccc1c32,3,0,Multi-D/A,369.4230000000001,3.448800000000002
PyDCN–DMAC,CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccc(C#N)cc4)nc(-c4ccc(C#N)cc4)c3)cc2)c2ccccc21,1,4,Multi-D/A,564.6920000000002,9.935059999999995
PyDCN,N#Cc1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(C#N)cc3)n2)cc1,0,4,Multi-D/A,357.41600000000005,5.825960000000005
PXZ-OXD,c1ccc(-c2nnc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)o2)cc1,2,0,2D-0A,403.44100000000014,6.979100000000004
TCz-3PA-TCz,CC(C)(C)c1ccc(-c2ccc3c(c2)c2cc(-c4cnc(-c5ccc6c(c5)c5cc(-c7ccc(C(C)(C)C)cc7)ccc5n6-c5ccc(C(C)(C)C)cc5)cn4)ccc2n3-c2ccc(C(C)(C)C)cc2)cc1,2,0,2D-0A,939.3039999999999,18.528799999999983
NAI–BiFA,Cc1c(-c2ccccc2)cc(N2C(=O)c3cccc4c(N(c5ccc(-c6ccccc6)cc5)c5ccc6c(c5)C(C)(C)c5ccccc5-6)ccc(c34)C2=O)cc1-c1ccccc1,1,0,1D-0A,798.986,14.72591999999997
NAI–PhBiFA,Cc1c(-c2ccccc2)cc(N2C(=O)c3cccc4c(-c5ccc(N(c6ccc(-c7ccccc7)cc6)c6ccc7c(c6)C(C)(C)c6ccccc6-7)cc5)ccc(c34)C2=O)cc1-c1ccccc1,1,0,1D-0A,875.084,16.392919999999968
pDTCz-2DPyS,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(S(=O)(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cn2)nc1,2,0,2D-0A,775.0749999999998,12.693599999999977
2SPBAC-BP,O=C(c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3cc4ccccc4cc32)cc1)c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3cc4ccccc4cc32)cc1,2,0,2D-0A,941.146,17.516599999999983
SPBAC-PH,c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3cc4ccccc4cc32)cc1,1,0,1D-0A,457.57600000000014,8.986099999999999
DFPBI,CC1(C)c2cc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccccc3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,1,0,1D-0A,655.8450000000003,12.649399999999977
