molecule,environment,method,S1_overlap,T1_overlap,S1_energy_eV,T1_energy_eV,Delta_E_ST_eV,S1_osc_strength,HOMO_LUMO_gap_eV,Delta_S_NTO,Abs_Delta_S_NTO,Char_diff_squared,S_NTO_sum,S_NTO_product,Log_Abs_S1,Log_Abs_T1,S_NTO_ratio,S1_CT_number,S1_Lambda_D,S1_Lambda_A,S1_hole_on_A,S1_particle_on_D,S1_Delta_r,S1_S_he,T1_CT_number,T1_Lambda_D,T1_Lambda_A,T1_hole_on_A,T1_particle_on_D,T1_Delta_r,T1_S_he,Delta_CT_number,Abs_Delta_CT_number,Delta_Lambda_D,Abs_Delta_Lambda_D,Delta_Lambda_A,Abs_Delta_Lambda_A,Delta_Delta_r,Abs_Delta_Delta_r,Delta_S_he,Abs_Delta_S_he
DHPZ-2BI,toluene,stddft,1.385e-07,6.25e-08,2.523,2.286,0.2370000000000001,0.0002,5.384,-7.6e-08,7.6e-08,5.776000000000001e-15,2.01e-07,8.65625e-15,-6.858236769724212,-7.20342566678957,0.4512635379061371,0.3622317350643229,0.7349532636282942,0.4928636322751581,0.2650467363717056,0.5071363677248418,2.046360511635352,0.6764451515987171,0.348459565150666,0.7158634541206539,0.4867682001991619,0.2841365458793463,0.5132317998008381,1.7766456881293071,0.720437724153304,-0.013772169913656873,0.013772169913656873,-0.019089809507640276,0.019089809507640276,-0.006095432075996221,0.006095432075996221,-0.2697148235060447,0.2697148235060447,0.043992572554586884,0.043992572554586884
DHPZ-2BN,gas,stda,1.76e-08,-6.41e-08,2.614,2.369,0.2449999999999996,0.0003,5.532,-8.17e-08,8.17e-08,6.67489e-15,-4.65e-08,-1.12816e-15,-7.752026733638194,-7.192464971931146,-3.642045454545455,0.3665304079819895,0.7249635796587616,0.5055845814413387,0.2750364203412386,0.4944154185586613,0.8554311172253523,0.6435566882502558,0.3575754948312804,0.7086790684521143,0.5045661862319304,0.2913209315478854,0.4954338137680696,0.7703064185638367,0.6823137330235675,-0.008954913150709065,0.008954913150709065,-0.016284511206647312,0.016284511206647312,-0.0010183952094082738,0.0010183952094082738,-0.08512469866151551,0.08512469866151551,0.038757044773311655,0.038757044773311655
DHPZ-2BN,gas,stddft,2.56e-08,6.73e-08,2.582,2.338,0.2439999999999997,0.0002,5.532,4.17e-08,4.17e-08,1.7388899999999997e-15,9.29e-08,1.7228800000000001e-15,-7.590066876668706,-7.17134010346468,2.62890625,0.3688130761189914,0.7283377284013708,0.5063764538581568,0.2716622715986296,0.4936235461418432,0.8749837880463484,0.6335781756267659,0.3575573354208062,0.7047626828146638,0.5073443077218598,0.2952373171853365,0.4926556922781399,0.7756153167956579,0.6795165559566689,-0.01125574069818519,0.01125574069818519,-0.023575045586706977,0.023575045586706977,0.0009678538637030165,0.0009678538637030165,-0.09936847125069048,0.09936847125069048,0.04593838032990305,0.04593838032990305
DHPZ-2BN,toluene,stda,2.83e-08,-7.33e-08,2.52,2.256,0.2640000000000002,0.0,5.3950000000000005,-1.016e-07,1.016e-07,1.032256e-14,-4.5000000000000006e-08,-2.07439e-15,-7.546681659952962,-7.13430394008393,-2.590106007067138,0.3626726449315774,0.7248813366113448,0.5003200201387298,0.2751186633886551,0.49967997986127,0.8222217788271179,0.6533383448726705,0.3293801515690954,0.7098485667824991,0.4640146743721172,0.2901514332175007,0.5359853256278828,0.6628366887727273,0.7033932475787426,-0.03329249336248202,0.03329249336248202,-0.015032769828845716,0.015032769828845716,-0.036305345766612596,0.036305345766612596,-0.1593850900543906,0.1593850900543906,0.050054902706072046,0.050054902706072046
DHPZ-2BN,toluene,stddft,-4.95e-08,9.9e-09,2.492,2.247,0.2450000000000001,0.0,5.3950000000000005,5.94e-08,5.94e-08,3.5283600000000004e-15,-3.96e-08,-4.900499999999999e-16,-7.304518323509803,-8.0,-0.1999999999999999,0.3671056781948706,0.7283270787915517,0.5040395845283913,0.2716729212084483,0.4959604154716088,0.8454988984072781,0.6396278169101102,0.3571721442968385,0.7046763568016097,0.5068598383490176,0.2953236431983905,0.4931401616509825,0.7572943543040614,0.6821983479180088,-0.009933533898032088,0.009933533898032088,-0.023650721989942003,0.023650721989942003,0.0028202538206263394,0.0028202538206263394,-0.08820454410321665,0.08820454410321665,0.04257053100789865,0.04257053100789865
DIC-TRZ,gas,stda,-1.021e-07,4.24e-08,3.515,3.054,0.4610000000000003,0.3088,6.312000000000001,1.445e-07,1.445e-07,2.088025e-14,-5.97e-08,-4.32904e-15,-6.990549104201306,-7.371611069949688,-0.4152791380999021,0.2886572688143854,0.8472670384022639,0.3406921970654277,0.152732961597736,0.6593078029345721,1.5542958648043692,0.7383439990161805,0.1436330830293569,0.5385790570216342,0.2666889496662832,0.4614209429783657,0.7333110503337167,0.8802182139130634,0.7914172623851136,-0.14502418578502851,0.14502418578502851,-0.3086879813806297,0.3086879813806297,-0.07400324739914449,0.07400324739914449,-0.6740776508913058,0.6740776508913058,0.05307326336893303,0.05307326336893303
DIC-TRZ,gas,stddft,-1.319e-07,6.98e-08,3.455,3.031,0.4239999999999999,0.2621,6.312000000000001,2.017e-07,2.017e-07,4.0682890000000007e-14,-6.210000000000002e-08,-9.20662e-15,-6.87942606879415,-7.155522824254319,-0.5291887793783169,0.3019251469400442,0.8456748759020888,0.3570227229678285,0.154325124097911,0.6429772770321713,1.7329821925367577,0.7376427184892376,0.1453513697660757,0.5401046819682574,0.2691170334543002,0.4598953180317425,0.7308829665456998,0.8830493721162557,0.7956497875160877,-0.15657377717396848,0.15657377717396848,-0.30557019393383134,0.30557019393383134,-0.08790568951352828,0.08790568951352828,-0.849932820420502,0.849932820420502,0.058007069026850155,0.058007069026850155
DIC-TRZ,toluene,stda,-1.9e-09,-7.25e-08,3.52,3.05,0.4700000000000002,0.2974,6.364999999999999,-7.06e-08,7.06e-08,4.98436e-15,-7.439999999999999e-08,1.3775e-16,-8.698970004336019,-7.139063379299906,38.1578947368421,0.289487840855086,0.8464430423813194,0.3420051041363192,0.1535569576186805,0.6579948958636809,1.5482546114468247,0.7399937424543984,0.143676706976056,0.5384043240350883,0.266856525035435,0.4615956759649119,0.7331434749645648,0.9029756460644764,0.7924610688123708,-0.14581113387903,0.14581113387903,-0.3080387183462311,0.3080387183462311,-0.07514857910088418,0.07514857910088418,-0.6452789653823483,0.6452789653823483,0.052467326357972355,0.052467326357972355
DIC-TRZ,toluene,stddft,-6.55e-08,-4.07e-08,3.458,3.027,0.431,0.2504,6.364999999999999,2.48e-08,2.48e-08,6.150399999999998e-16,-1.062e-07,2.66585e-15,-7.18309616062434,-7.38933983691012,0.6213740458015268,0.3027787762417386,0.8449674073281429,0.3583318996872912,0.1550325926718571,0.6416681003127088,1.7297332481212464,0.7389681154931734,0.145330890016385,0.5396885604322136,0.2692865861377453,0.4603114395677864,0.7307134138622546,0.9049624959629766,0.7966512192917165,-0.1574478862253536,0.1574478862253536,-0.3052788468959293,0.3052788468959293,-0.08904531354954587,0.08904531354954587,-0.8247707521582698,0.8247707521582698,0.05768310379854302,0.05768310379854302
DICzTrz,gas,stda,8e-09,1.84e-08,3.576,3.295,0.2810000000000001,0.103,6.287999999999999,1.04e-08,1.04e-08,1.0815999999999998e-16,2.64e-08,1.472e-16,-8.09151498112135,-7.732828271596986,2.3,0.2451857241478826,0.3365321047872365,0.7285656276476054,0.6634678952127634,0.2714343723523952,0.6730958130986066,0.6193137632066642,0.118642239704995,0.749822354680755,0.1582271306855185,0.2501776453192449,0.8417728693144815,1.7330081105116912,0.6276193019551807,-0.1265434844428876,0.1265434844428876,0.4132902498935185,0.4132902498935185,-0.5703384969620868,0.5703384969620868,1.0599122974130846,1.0599122974130846,0.008305538748516472,0.008305538748516472
DICzTrz,gas,stddft,-9e-09,-9.4e-08,3.547,3.269,0.278,0.0584,6.287999999999999,-8.5e-08,8.5e-08,7.224999999999999e-15,-1.03e-07,8.459999999999999e-16,-8.040958607678906,-7.026410376572743,10.444444444444445,0.2483468284117783,0.367285559261929,0.6761682351760263,0.6327144407380713,0.3238317648239734,0.7581161183369794,0.6057217348641767,0.1434714465569149,0.7541009019247653,0.1902549727638818,0.2458990980752347,0.8097450272361184,1.7751814986636665,0.6742331040788221,-0.10487538185486339,0.10487538185486339,0.3868153426628363,0.3868153426628363,-0.4859132624121445,0.4859132624121445,1.0170653803266871,1.0170653803266871,0.0685113692146454,0.0685113692146454
DICzTrz,toluene,stda,3.08e-08,-1.9e-08,3.581,3.302,0.2789999999999999,0.1433,6.2620000000000005,-4.98e-08,4.98e-08,2.48004e-15,1.1799999999999996e-08,-5.852e-16,-7.510041520575165,-7.718966632752273,-0.6168831168831169,0.2459466316447354,0.3303521046426109,0.744498455400522,0.6696478953573893,0.2555015445994779,0.6854529803499949,0.6310816333777463,0.1304926628025264,0.7414999041124101,0.1759847332127826,0.2585000958875899,0.8240152667872175,1.737939064924077,0.6425778532512387,-0.11545396884220901,0.11545396884220901,0.4111477994697992,0.4111477994697992,-0.5685137221877393,0.5685137221877393,1.052486084574082,1.052486084574082,0.011496219873492475,0.011496219873492475
DICzTrz,toluene,stddft,9.2e-09,-1.53e-08,3.552,3.279,0.2730000000000001,0.0893,6.2620000000000005,-2.45e-08,2.45e-08,6.0025e-16,-6.1000000000000025e-09,-1.4076000000000002e-16,-8.031517051446064,-7.812479279163536,-1.6630434782608698,0.2493863878302576,0.355302057234471,0.7018996449707651,0.6446979427655289,0.2981003550292351,0.7475411680402045,0.6048154330998546,0.1504044642742247,0.7485658992362099,0.2009234783840515,0.2514341007637902,0.7990765216159484,1.7475724084883566,0.6846063670610006,-0.09898192355603291,0.09898192355603291,0.39326384200173886,0.39326384200173886,-0.5009761665867136,0.5009761665867136,1.000031240448152,1.000031240448152,0.079790933961146,0.079790933961146
DMAC-11-DPPZ,gas,stda,8.6e-09,7.71e-08,2.953,2.816,0.137,0.1409,5.274000000000001,6.85e-08,6.85e-08,4.69225e-15,8.569999999999999e-08,6.6306e-16,-8.060480747381382,-7.112382699664264,8.965116279069768,0.2789329715457367,0.6922950598918852,0.4029105329587319,0.3077049401081145,0.597089467041268,3.914390031219375,0.3698649555907383,0.277224649922736,0.6955585659416226,0.3985640656260757,0.304441434058377,0.6014359343739243,3.176542751791867,0.5398198193154301,-0.0017083216230007192,0.0017083216230007192,0.0032635060497373525,0.0032635060497373525,-0.004346467332656201,0.004346467332656201,-0.7378472794275082,0.7378472794275082,0.16995486372469182,0.16995486372469182
DMAC-11-DPPZ,gas,stddft,-1.3e-09,-4.14e-08,2.943,2.802,0.141,0.1343,5.274000000000001,-4.01e-08,4.01e-08,1.60801e-15,-4.27e-08,5.382000000000001e-17,-8.853871964321762,-7.3819519032879075,31.846153846153843,0.2789620829579504,0.6932639560209377,0.4023894225787865,0.3067360439790624,0.5976105774212138,3.900223476244891,0.373096297416506,0.2763392769909092,0.6964129030554698,0.3968037866307291,0.3035870969445302,0.6031962133692713,2.9697323235818884,0.5764141341452004,-0.002622805967041175,0.002622805967041175,0.003148947034532057,0.003148947034532057,-0.005585635948057388,0.005585635948057388,-0.9304911526630026,0.9304911526630026,0.20331783672869436,0.20331783672869436
DMAC-11-DPPZ,toluene,stda,-1.37e-08,-5.61e-08,2.919,2.769,0.1499999999999999,0.1588,5.237,-4.24e-08,4.24e-08,1.79776e-15,-6.98e-08,7.6857e-16,-7.860120913598763,-7.250263684430939,4.094890510948905,0.2784580441625728,0.6924568627652129,0.4021305284643961,0.3075431372347872,0.5978694715356039,3.8758307695662415,0.3844885789712959,0.2763040508299276,0.6950509987477342,0.3975306147717816,0.3049490012522656,0.6024693852282184,3.102301970148407,0.5563048307782035,-0.00215399333264521,0.00215399333264521,0.0025941359825213395,0.0025941359825213395,-0.004599913692614532,0.004599913692614532,-0.7735287994178344,0.7735287994178344,0.17181625180690757,0.17181625180690757
DMAC-11-DPPZ,toluene,stddft,1.77e-08,8.1e-09,2.907,2.756,0.1510000000000002,0.1504,5.237,-9.6e-09,9.6e-09,9.216e-17,2.58e-08,1.4337e-16,-7.749579997691106,-8.086186147616283,0.4576271186440678,0.2784815181722982,0.6935205393078878,0.4015476145093183,0.3064794606921123,0.5984523854906817,3.8597453932574015,0.3880102793702244,0.2753565889986685,0.6957026262623768,0.3957963914524892,0.304297373737623,0.6042036085475108,2.894611542995462,0.5919094519195718,-0.0031249291736297202,0.0031249291736297202,0.00218208695448896,0.00218208695448896,-0.0057512230568291245,0.0057512230568291245,-0.9651338502619393,0.9651338502619393,0.20389917254934736,0.20389917254934736
DMAC-AQ,gas,stda,-3.98e-08,7.13e-08,2.355,1.782,0.573,0.3141,5.302999999999999,1.111e-07,1.111e-07,1.234321e-14,3.15e-08,-2.83774e-15,-7.399027104313252,-7.146301788223826,-1.7914572864321607,0.214882834393036,0.8540913570864996,0.2515923298018731,0.1459086429135001,0.7484076701981272,2.1702191136646105,0.5936727228380656,0.2327167976812907,0.8574307532519236,0.2714117691704902,0.1425692467480765,0.7285882308295099,1.5103903615408678,0.6501652124138684,0.017833963288254706,0.017833963288254706,0.0033393961654240023,0.0033393961654240023,0.019819439368617076,0.019819439368617076,-0.6598287521237427,0.6598287521237427,0.05649248957580277,0.05649248957580277
DMAC-AQ,gas,stddft,-1.68e-08,-7.2e-09,2.269,1.744,0.5250000000000001,0.2466,5.302999999999999,9.600000000000002e-09,9.600000000000002e-09,9.216000000000004e-17,-2.4000000000000003e-08,1.2096000000000002e-16,-7.772113295386326,-8.136677139879543,0.4285714285714285,0.2139523087379052,0.8547004337454495,0.2503243245125408,0.1452995662545506,0.7496756754874591,2.204967380973755,0.586571628834318,0.2330233981478817,0.8575827731253816,0.271721174270618,0.1424172268746184,0.7282788257293817,1.3995932214611344,0.6610879391178133,0.01907108940997651,0.01907108940997651,0.0028823393799320973,0.0028823393799320973,0.021396849758077208,0.021396849758077208,-0.8053741595126207,0.8053741595126207,0.07451631028349526,0.07451631028349526
DMAC-AQ,toluene,stda,1.062e-07,6.7e-09,2.207,1.604,0.6029999999999998,0.3089,5.119,-9.95e-08,9.95e-08,9.90025e-15,1.129e-07,7.115399999999999e-16,-6.973466735476704,-8.167491087293763,0.0630885122410546,0.2072986787921045,0.8416886285241106,0.2462890334583703,0.1583113714758892,0.7537109665416296,2.6692395909169013,0.6007032713990158,0.2316417366793951,0.8485933268348458,0.272971433258133,0.1514066731651541,0.7270285667418671,1.917966719289712,0.6570113821525568,0.024343057887290603,0.024343057887290603,0.006904698310735147,0.006904698310735147,0.026682399799762696,0.026682399799762696,-0.7512728716271893,0.7512728716271893,0.05630811075354103,0.05630811075354103
DMAC-AQ,toluene,stddft,-7.9e-08,8.64e-08,2.113,1.557,0.556,0.2371,5.119,1.654e-07,1.654e-07,2.7357160000000003e-14,7.4e-09,-6.825600000000001e-15,-7.101823516502323,-7.062983892535186,-1.0936708860759494,0.2062568555154492,0.8423036154587982,0.2448723378720181,0.1576963845412018,0.755127662127982,2.701878377066738,0.5936025048507937,0.2330181850592455,0.8490999736819996,0.2744296222844005,0.1509000263180003,0.7255703777155996,1.775717442654395,0.667457544967092,0.026761329543796286,0.026761329543796286,0.00679635822320146,0.00679635822320146,0.029557284412382395,0.029557284412382395,-0.9261609344123432,0.9261609344123432,0.07385504011629829,0.07385504011629829
DMAC-BP,gas,stda,1.04e-08,-3.5e-09,3.387,3.282,0.1049999999999999,0.2404,5.723,-1.39e-08,1.39e-08,1.9321e-16,6.9000000000000006e-09,-3.6400000000000004e-17,-7.978810700930062,-8.443697499232712,-0.3365384615384615,0.1532347640995757,0.8610052626136663,0.177971925089536,0.1389947373863339,0.8220280749104639,1.3465258426887723,0.3556089038103441,0.146016838770288,0.806991792454841,0.1809396825785673,0.1930082075451591,0.8190603174214326,1.96992356368644,0.4428160227019996,-0.007217925329287694,0.007217925329287694,-0.054013470158825294,0.054013470158825294,0.002967757489031303,0.002967757489031303,0.6233977209976678,0.6233977209976678,0.0872071188916555,0.0872071188916555
DMAC-BP,gas,stddft,-2.37e-08,-2.49e-08,3.383,3.275,0.1080000000000001,0.2325,5.723,-1.2000000000000006e-09,1.2000000000000006e-09,1.4400000000000022e-18,-4.86e-08,5.901300000000001e-16,-7.623423042943488,-7.602059991327962,1.0506329113924051,0.1533228170733388,0.8615494399504934,0.1779617163724802,0.1384505600495065,0.82203828362752,1.349220752938621,0.3530833564120291,0.1455477079817874,0.8047791334377651,0.180854226873469,0.1952208665622351,0.8191457731265308,1.9900632841049888,0.4629391823144169,-0.007775109091551408,0.007775109091551408,-0.0567703065127283,0.0567703065127283,0.002892510500988793,0.002892510500988793,0.6408425311663677,0.6408425311663677,0.1098558259023878,0.1098558259023878
DMAC-BP,toluene,stda,-3.6e-08,-2.6e-09,3.412,2.698,0.714,1.12,6.026,3.3399999999999995e-08,3.3399999999999995e-08,1.1155599999999997e-15,-3.86e-08,9.36e-17,-7.442492798094342,-8.568636235841012,0.0722222222222222,0.2130378551713852,0.881947009957032,0.241554030759472,0.1180529900429679,0.7584459692405281,2.26048756835674,0.6916750850176956,0.1292205389573817,0.788532834074108,0.1638746458910769,0.211467165925892,0.8361253541089229,1.9556641812803284,0.7211930504389393,-0.08381731621400351,0.08381731621400351,-0.093414175882924,0.093414175882924,-0.0776793848683951,0.0776793848683951,-0.30482338707641143,0.30482338707641143,0.02951796542124374,0.02951796542124374
DMAC-BP,toluene,stddft,-2.14e-08,1.15e-08,3.345,2.662,0.6830000000000003,0.9601,6.026,3.29e-08,3.29e-08,1.0824099999999998e-15,-9.9e-09,-2.461e-16,-7.667561540084395,-7.935542010773082,-0.5373831775700935,0.1502876117674674,0.7726651707337893,0.1945054824002761,0.2273348292662108,0.8054945175997237,2.198381780512023,0.6765342813049265,0.1276465160294277,0.7912012004774028,0.1613325611139204,0.2087987995225973,0.8386674388860795,1.876521693445537,0.7291821343022056,-0.022641095738039713,0.022641095738039713,0.01853602974361357,0.01853602974361357,-0.03317292128635571,0.03317292128635571,-0.32186008706648583,0.32186008706648583,0.05264785299727903,0.05264785299727903
DMAC-BPP,gas,stda,-1.43e-08,1.057e-07,3.712,3.531,0.181,0.0163,5.9830000000000005,1.2e-07,1.2e-07,1.4399999999999994e-14,9.14e-08,-1.51151e-15,-7.841637507904751,-6.9755143323008335,-7.391608391608392,0.1836779837430028,0.6886951855474798,0.2667043237669618,0.3113048144525199,0.7332956762330382,3.976856444411159,0.3459195611601642,0.3383521628876285,0.6726656174040168,0.5030020178427037,0.3273343825959831,0.4969979821572961,1.0429519602769712,0.7177102677411856,0.1546741791446257,0.1546741791446257,-0.016029568143463013,0.016029568143463013,0.23629769407574192,0.23629769407574192,-2.933904484134188,2.933904484134188,0.3717907065810214,0.3717907065810214
DMAC-BPP,gas,stddft,2.2e-08,-6.73e-08,3.705,3.502,0.2030000000000003,0.0158,5.9830000000000005,-8.93e-08,8.93e-08,7.974489999999999e-15,-4.53e-08,-1.4805999999999998e-15,-7.655607726314889,-7.17134010346468,-3.059090909090909,0.1838019255161525,0.6903660870070129,0.2662383465459615,0.3096339129929871,0.7337616534540385,4.052950434576877,0.3503257208319908,0.3371294145631434,0.6707677175623261,0.502602325270399,0.3292322824376736,0.497397674729601,1.048107909058596,0.7218924130830657,0.1533274890469909,0.1533274890469909,-0.019598369444686736,0.019598369444686736,0.23636397872443754,0.23636397872443754,-3.0048425255182805,3.0048425255182805,0.3715666922510749,0.3715666922510749
DMAC-BPP,toluene,stda,1.77e-08,7.05e-08,3.724,3.457,0.2670000000000003,0.0122,5.932,5.28e-08,5.28e-08,2.7878400000000004e-15,8.820000000000002e-08,1.24785e-15,-7.749579997691106,-7.151195298948196,3.983050847457627,0.1832992156491713,0.6900633218647211,0.265626660396689,0.3099366781352791,0.734373339603311,4.5846071695218535,0.3406007480643753,0.3244021636177794,0.6671945091344292,0.4862182754450959,0.3328054908655709,0.5137817245549041,1.2355879541203578,0.7403951665449457,0.14110294796860812,0.14110294796860812,-0.022868812730291843,0.022868812730291843,0.2205916150484069,0.2205916150484069,-3.349019215401496,3.349019215401496,0.39979441848057046,0.39979441848057046
DMAC-BPP,toluene,stddft,-4.97e-08,-4.36e-08,3.718,3.427,0.2909999999999999,0.0131,5.932,6.1000000000000025e-09,6.1000000000000025e-09,3.721000000000002e-17,-9.33e-08,2.16692e-15,-7.302770657240282,-7.359518563029578,0.8772635814889336,0.1838585150629721,0.6923257017775122,0.2655665022848704,0.3076742982224878,0.7344334977151298,4.59442587360381,0.3441878356207907,0.326598379999777,0.6639977444274047,0.4918667009651027,0.3360022555725954,0.5081332990348972,1.2182923918116202,0.7436317757463944,0.14273986493680488,0.14273986493680488,-0.028327957350107513,0.028327957350107513,0.22630019868023232,0.22630019868023232,-3.3761334817921895,3.3761334817921895,0.3994439401256037,0.3994439401256037
DMAC-Cz,gas,stda,6.56e-08,5.96e-08,3.915,3.39,0.5249999999999999,0.0627,6.674,-6.000000000000007e-09,6.000000000000007e-09,3.600000000000009e-17,1.252e-07,3.90976e-15,-7.182434630440219,-7.224025668870631,0.9085365853658536,0.1148391342075436,0.5306491168106032,0.2164125607101151,0.4693508831893968,0.7835874392898847,2.048369406971746,0.7850971262235825,0.0255611290022385,0.9796336225505988,0.0260925395105233,0.020366377449401,0.9739074604894766,1.1225479086763754,0.6901634856293493,-0.0892780052053051,0.0892780052053051,0.4489845057399956,0.4489845057399956,-0.19032002119959182,0.19032002119959182,-0.9258214982953707,0.9258214982953707,-0.09493364059423326,0.09493364059423326
DMAC-Cz,gas,stddft,-7.21e-08,8.3e-08,3.842,3.358,0.484,0.0536,6.674,1.551e-07,1.551e-07,2.4056010000000003e-14,1.0899999999999998e-08,-5.984300000000001e-15,-7.141462802430361,-7.080398976215889,-1.1511789181692094,0.1142570472203667,0.5252426159542445,0.2175319438099821,0.4747573840457554,0.7824680561900179,2.0731190558245944,0.7881515314793424,0.0252287760432982,0.9801038737725029,0.0257409206497578,0.0198961262274974,0.974259079350242,1.1122786756380814,0.6946650889564566,-0.08902827117706849,0.08902827117706849,0.45486125781825837,0.45486125781825837,-0.19179102316022428,0.19179102316022428,-0.9608403801865131,0.9608403801865131,-0.09348644252288574,0.09348644252288574
DMAC-Cz,toluene,stda,1.22e-08,3.14e-08,3.913,3.357,0.5559999999999996,0.0643,6.761,1.9200000000000003e-08,1.9200000000000003e-08,3.686400000000001e-16,4.3600000000000007e-08,3.8308000000000005e-16,-7.910094888560602,-7.501689446210399,2.573770491803279,0.1148990387416421,0.5302694408914206,0.2166804833189872,0.4697305591085792,0.7833195166810127,2.0484654677897773,0.7845060625997464,0.0255526633416246,0.979592618499067,0.0260849896774196,0.0204073815009329,0.9739150103225802,1.1196717594282344,0.691475526949807,-0.0893463754000175,0.0893463754000175,0.4493231776076464,0.4493231776076464,-0.1905954936415676,0.1905954936415676,-0.928793708361543,0.928793708361543,-0.09303053564993946,0.09303053564993946
DMAC-Cz,toluene,stddft,6.12e-08,4.57e-08,3.84,3.325,0.5149999999999997,0.0546,6.761,-1.5500000000000006e-08,1.5500000000000006e-08,2.402500000000002e-16,1.0690000000000001e-07,2.7968400000000007e-15,-7.212539525481585,-7.339134521996131,0.7467320261437908,0.114372159786688,0.5250997445055442,0.2178103512398117,0.4749002554944557,0.7821896487601884,2.072377554708447,0.7875315127972441,0.0252318121282947,0.9800690225895,0.0257449338227508,0.0199309774105002,0.974255066177249,1.109917592308472,0.6960032639523164,-0.08914034765839329,0.08914034765839329,0.4549692780839558,0.4549692780839558,-0.1920654174170609,0.1920654174170609,-0.962459962399975,0.962459962399975,-0.09152824884492772,0.09152824884492772
DMAC-Cz-TTR,gas,stda,7.01e-08,2.29e-08,3.803,3.387,0.4159999999999999,0.35,6.494,-4.72e-08,4.72e-08,2.22784e-15,9.3e-08,1.60529e-15,-7.153662887870195,-7.638272163982407,0.3266761768901569,0.0187697236601367,0.9982315184769504,0.0188029763764368,0.0017684815230496,0.9811970236235632,0.8211214095645424,0.7518416648954771,0.0257553421400506,0.9914936636187024,0.0259763053311406,0.0085063363812973,0.9740236946688594,0.8541612828317277,0.6873873595895348,0.006985618479913899,0.006985618479913899,-0.00673785485824796,0.00673785485824796,0.007173328954703798,0.007173328954703798,0.03303987326718527,0.03303987326718527,-0.06445430530594232,0.06445430530594232
DMAC-Cz-TTR,gas,stddft,1.136e-07,-4.24e-08,3.739,3.355,0.3839999999999999,0.305,6.494,-1.56e-07,1.56e-07,2.4336e-14,7.12e-08,-4.81664e-15,-6.944239535312265,-7.371611069949688,-0.3732394366197183,0.0175032988703243,0.9985597586487328,0.0175285442045151,0.0014402413512671,0.9824714557954846,0.8335763054283944,0.7546454211714416,0.0255093741369923,0.9917202872144628,0.0257223477888537,0.0082797127855371,0.9742776522111464,0.8459915669887036,0.692164208024354,0.008006075266668002,0.008006075266668002,-0.006839471434269995,0.006839471434269995,0.008193803584338601,0.008193803584338601,0.012415261560309143,0.012415261560309143,-0.062481213147087655,0.062481213147087655
DMAC-Cz-TTR,toluene,stda,-5.18e-08,-4.86e-08,3.82,3.406,0.4139999999999997,0.4373,6.466,3.200000000000002e-09,3.200000000000002e-09,1.0240000000000013e-17,-1.004e-07,2.51748e-15,-7.284832642151542,-7.312471038785365,0.9382239382239382,0.0190738090416275,0.9990114729325696,0.0190926826752418,0.0009885270674305,0.9809073173247584,0.6275613887793191,0.7443837968437002,0.0217898948259848,0.9896583757415408,0.0220175924946402,0.010341624258459,0.9779824075053598,1.056383140650662,0.6900982381911,0.002716085784357298,0.002716085784357298,-0.009353097191028836,0.009353097191028836,0.0029249098193983997,0.0029249098193983997,0.42882175187134297,0.42882175187134297,-0.0542855586526001,0.0542855586526001
DMAC-Cz-TTR,toluene,stddft,2.06e-08,-8.26e-08,3.765,3.375,0.3900000000000001,0.3902,6.466,-1.032e-07,1.032e-07,1.065024e-14,-6.2e-08,-1.70156e-15,-7.684029654543083,-7.082494490447453,-4.009708737864078,0.0177031509838325,0.999243223603616,0.017716558457098,0.0007567763963838,0.982283441542902,0.6401672854694078,0.7472072354127887,0.0215623654895941,0.9899123068641404,0.0217820965959093,0.0100876931358598,0.9782179034040904,1.0491233385031873,0.6922560379331704,0.0038592145057616024,0.0038592145057616024,-0.009330916739475503,0.009330916739475503,0.0040655381388113,0.0040655381388113,0.40895605303377947,0.40895605303377947,-0.0549511974796183,0.0549511974796183
DMAC-DPS,gas,stda,8.6e-09,5.39e-08,3.759,3.267,0.492,0.0531,7.722,4.53e-08,4.53e-08,2.05209e-15,6.25e-08,4.635399999999999e-16,-8.060480747381382,-7.267606240177032,6.267441860465117,0.0867891721516033,0.946282575839494,0.0917159148519757,0.0537174241605059,0.9082840851480244,1.6898505765086032,0.7102544983791484,0.0598625057181537,0.9517384938923982,0.0628980608668348,0.0482615061076021,0.9371019391331652,0.7305225561707296,0.8669283872817375,-0.026926666433449598,0.026926666433449598,0.00545591805290413,0.00545591805290413,-0.02881785398514089,0.02881785398514089,-0.9593280203378736,0.9593280203378736,0.15667388890258904,0.15667388890258904
DMAC-DPS,gas,stddft,-1.138e-07,-2.95e-08,3.728,3.239,0.4890000000000003,0.0458,7.722,8.430000000000002e-08,8.430000000000002e-08,7.106490000000002e-15,-1.433e-07,3.3571e-15,-6.9434762759209,-7.528708288941061,0.2592267135325132,0.087796131582815,0.94541511041684,0.0928651664390101,0.05458488958316,0.90713483356099,1.686335618048959,0.7043242836915339,0.0570883086875316,0.9531104331618444,0.0598968458441349,0.0468895668381555,0.9401031541558652,0.6678433771474185,0.8742035370383673,-0.030707822895283406,0.030707822895283406,0.007695322745004396,0.007695322745004396,-0.03296832059487521,0.03296832059487521,-1.0184922409015407,1.0184922409015407,0.1698792533468334,0.1698792533468334
