molecule,environment,method,S1_overlap,T1_overlap,S1_energy_eV,T1_energy_eV,Delta_E_ST_eV,S1_osc_strength,HOMO_LUMO_gap_eV,Delta_S_NTO,Abs_Delta_S_NTO,Char_diff_squared,S_NTO_sum,S_NTO_product,Log_Abs_S1,Log_Abs_T1,S_NTO_ratio,S1_CT_number,S1_Lambda_D,S1_Lambda_A,S1_hole_on_A,S1_particle_on_D,S1_Delta_r,S1_S_he,T1_CT_number,T1_Lambda_D,T1_Lambda_A,T1_hole_on_A,T1_particle_on_D,T1_Delta_r,T1_S_he,Delta_CT_number,Abs_Delta_CT_number,Delta_Lambda_D,Abs_Delta_Lambda_D,Delta_Lambda_A,Abs_Delta_Lambda_A,Delta_Delta_r,Abs_Delta_Delta_r,Delta_S_he,Abs_Delta_S_he
DMAC-FO,gas,stda,-1.84e-08,-1.7e-09,2.693,2.492,0.201,0.113,5.022,1.67e-08,1.67e-08,2.7889000000000003e-16,-2.01e-08,3.128e-17,-7.732828271596986,-8.744727494896694,0.092391304347826,,,,,,,,,,,,,,,,,,,,,,,,
DMAC-FO,gas,stddft,-9.3e-09,-8.6e-09,2.675,2.484,0.1909999999999998,0.0971,5.022,7.000000000000012e-10,7.000000000000012e-10,4.900000000000018e-19,-1.79e-08,7.998e-17,-8.0268721464003,-8.060480747381382,0.9247311827956988,,,,,,,,,,,,,,,,,,,,,,,,
DMAC-FO,toluene,stda,5.14e-08,5.92e-08,2.537,2.018,0.5190000000000001,0.2502,5.328000000000001,7.800000000000004e-09,7.800000000000004e-09,6.084000000000006e-17,1.106e-07,3.04288e-15,-7.288192770958809,-7.226945306635737,1.151750972762646,,,,,,,,,,,,,,,,,,,,,,,,
DMAC-FO,toluene,stddft,-1.6e-08,-1.655e-07,2.471,1.977,0.494,0.2151,5.328000000000001,-1.4949999999999998e-07,1.4949999999999998e-07,2.2350249999999997e-14,-1.815e-07,2.648e-15,-7.79317412396815,-6.780939667551139,10.343749999999998,,,,,,,,,,,,,,,,,,,,,,,,
DMAC-ND,gas,stda,-4.31e-08,6.9e-09,3.265,2.778,0.4870000000000001,0.9521,6.592,5e-08,5e-08,2.5000000000000004e-15,-3.62e-08,-2.9739e-16,-7.364516253185088,-8.154901959985743,-0.1600928074245939,,,,,,,,,,,,,,,,,,,,,,,,
DMAC-ND,gas,stddft,1.48e-08,4.51e-08,3.206,2.751,0.455,0.8049,6.592,3.03e-08,3.03e-08,9.1809e-16,5.99e-08,6.6748000000000005e-16,-7.826813731587726,-7.3448615651886175,3.0472972972972974,,,,,,,,,,,,,,,,,,,,,,,,
DMAC-ND,toluene,stda,-3.59e-08,7.58e-08,3.258,2.756,0.5020000000000002,0.9572,6.569000000000001,1.117e-07,1.117e-07,1.247689e-14,3.9900000000000007e-08,-2.72122e-15,-7.443697499232713,-7.11975822410452,-2.1114206128133706,,,,,,,,,,,,,,,,,,,,,,,,
DMAC-ND,toluene,stddft,-6.68e-08,-5.6e-09,3.196,2.728,0.4679999999999999,0.8054,6.569000000000001,6.12e-08,6.12e-08,3.74544e-15,-7.24e-08,3.7408e-16,-7.174573882232177,-8.244125144327509,0.0838323353293413,,,,,,,,,,,,,,,,,,,,,,,,
DMAC-PCN,gas,stda,-2.26e-08,3.34e-08,3.646,3.417,0.2290000000000001,0.2149,5.35,5.6e-08,5.6e-08,3.136e-15,1.08e-08,-7.548400000000002e-16,-7.643974142806877,-7.474955192963154,-1.4778761061946903,,,,,,,,,,,,,,,,,,,,,,,,
DMAC-PCN,gas,stddft,6e-09,-7.4e-09,3.64,3.385,0.2550000000000003,0.2034,5.35,-1.3400000000000001e-08,1.3400000000000001e-08,1.7956000000000003e-16,-1.4e-09,-4.44e-17,-8.214670164989233,-8.1249387366083,-1.2333333333333334,,,,,,,,,,,,,,,,,,,,,,,,
DMAC-PCN,toluene,stda,-2.55e-08,-5.12e-08,3.597,3.397,0.2000000000000001,0.2125,5.220000000000001,-2.5700000000000002e-08,2.5700000000000002e-08,6.604900000000001e-16,-7.67e-08,1.3056e-15,-7.591760034688151,-7.289882634888183,2.007843137254902,,,,,,,,,,,,,,,,,,,,,,,,
DMAC-PCN,toluene,stddft,8.6e-09,-1.133e-07,3.591,3.365,0.2259999999999999,0.2016,5.220000000000001,-1.219e-07,1.219e-07,1.485961e-14,-1.047e-07,-9.7438e-16,-8.060480747381382,-6.945386945443112,-13.174418604651164,,,,,,,,,,,,,,,,,,,,,,,,
DMAC-TRZ,gas,stda,4.41e-08,-4.16e-08,3.474,3.389,0.0850000000000004,0.1265,5.873,-8.57e-08,8.57e-08,7.344490000000001e-15,2.499999999999996e-09,-1.83456e-15,-7.354577730650908,-7.379863945026242,-0.943310657596372,0.0148482705471953,0.9914715010683066,0.0149759932899698,0.0085284989316935,0.98502400671003,4.421971169831531,0.346738367268703,0.0147535988602319,0.9920433341403468,0.0148719298366302,0.0079566658596534,0.98512807016337,4.121982110557444,0.4427567556980403,-9.467168696340039e-05,9.467168696340039e-05,0.0005718330720402287,0.0005718330720402287,-0.00010406345333959996,0.00010406345333959996,-0.29998905927408703,0.29998905927408703,0.0960183884293373,0.0960183884293373
DMAC-TRZ,gas,stddft,-2.35e-08,2.34e-08,3.467,3.369,0.0979999999999998,0.1216,5.873,4.69e-08,4.69e-08,2.1996100000000007e-15,-9.99999999999976e-11,-5.499e-16,-7.627087997029894,-7.628932137728263,-0.995744680851064,0.0149437373335228,0.9914534027424502,0.0150725564027388,0.0085465972575499,0.9849274435972613,4.426431752327965,0.3458674369421955,0.0209658750620247,0.9958139857881398,0.02105400743637,0.0041860142118601,0.97894599256363,0.6646130312523912,0.769042506380337,0.0060221377285019,0.0060221377285019,0.004360583045689648,0.004360583045689648,0.005981451033631199,0.005981451033631199,-3.7618187210755742,3.7618187210755742,0.4231750694381415,0.4231750694381415
DMAC-TRZ,toluene,stda,2.1e-09,3.23e-08,3.454,3.371,0.0830000000000001,0.124,5.841,3.02e-08,3.02e-08,9.1204e-16,3.44e-08,6.783e-17,-8.657577319177793,-7.489454989793388,15.380952380952378,0.0150292305020364,0.9914350314220184,0.0151590674383171,0.0085649685779817,0.9848409325616828,4.428537751147536,0.3436268974092725,0.0150329505300322,0.991983606388686,0.0151544344414719,0.0080163936113141,0.984845565558528,4.12337517421831,0.439650550860517,3.7200279958005816e-06,3.7200279958005816e-06,0.0005485749666676032,0.0005485749666676032,-4.632996845199341e-06,4.632996845199341e-06,-0.30516257692922544,0.30516257692922544,0.09602365345124453,0.09602365345124453
DMAC-TRZ,toluene,stddft,-1.45e-08,3.49e-08,3.447,3.362,0.0849999999999999,0.1194,5.841,4.9400000000000006e-08,4.9400000000000006e-08,2.4403600000000005e-15,2.04e-08,-5.0605e-16,-7.835647144215563,-7.455931955649724,-2.406896551724138,0.0151256387485916,0.9914168668818852,0.0152565880749672,0.0085831331181149,0.9847434119250328,4.432391396184713,0.3428460869311714,0.0218371536607676,0.9956950831926108,0.0219315672331621,0.0043049168073893,0.978068432766838,0.7137857456901544,0.7645263003799109,0.006711514912175998,0.006711514912175998,0.004278216310725558,0.004278216310725558,0.006674979158194899,0.006674979158194899,-3.718605650494558,3.718605650494558,0.42168021344873946,0.42168021344873946
DMACMNPTO,gas,stda,3.68e-08,-7.1e-09,3.974,3.373,0.601,0.043,7.367999999999999,-4.39e-08,4.39e-08,1.92721e-15,2.97e-08,-2.6128e-16,-7.432973633840939,-8.142667503568731,-0.1929347826086956,,,,,,,,,,,,,,,,,,,,,,,,
DMACMNPTO,gas,stddft,-3.6e-08,-3.16e-08,3.919,3.341,0.5779999999999998,0.0386,7.367999999999999,4.4e-09,4.4e-09,1.936e-17,-6.76e-08,1.1375999999999998e-15,-7.442492798094342,-7.498940737782249,0.8777777777777778,,,,,,,,,,,,,,,,,,,,,,,,
DMACMNPTO,toluene,stda,-1.241e-07,-2.51e-08,3.954,3.35,0.6040000000000001,0.0193,7.1000000000000005,9.9e-08,9.9e-08,9.801e-15,-1.492e-07,3.11491e-15,-6.905878404159439,-7.598599459218456,0.2022562449637389,,,,,,,,,,,,,,,,,,,,,,,,
DMACMNPTO,toluene,stddft,6.33e-08,-1.329e-07,3.897,3.317,0.5799999999999996,0.0178,7.1000000000000005,-1.9620000000000002e-07,1.9620000000000002e-07,3.849444000000001e-14,-6.96e-08,-8.41257e-15,-7.197910742118268,-6.876148359032914,-2.0995260663507107,,,,,,,,,,,,,,,,,,,,,,,,
DMACN-B,gas,stda,-2.09e-08,-2.35e-08,3.73,3.249,0.4809999999999998,0.2545,7.082,-2.6e-09,2.6e-09,6.760000000000001e-18,-4.44e-08,4.911499999999999e-16,-7.67778070526608,-7.627087997029894,1.124401913875598,,,,,,,,,,,,,,,,,,,,,,,,
DMACN-B,gas,stddft,6.58e-08,8.9e-08,3.669,3.232,0.4369999999999998,0.1276,7.082,2.3200000000000013e-08,2.3200000000000013e-08,5.382400000000004e-16,1.5479999999999998e-07,5.8562e-15,-7.18111458540599,-7.050122295963125,1.35258358662614,,,,,,,,,,,,,,,,,,,,,,,,
DMACN-B,toluene,stda,5.21e-08,-2.07e-08,3.718,3.221,0.4969999999999999,0.0502,6.972,-7.28e-08,7.28e-08,5.299840000000001e-15,3.14e-08,-1.07847e-15,-7.282329496997738,-7.681936665037238,-0.3973128598848368,,,,,,,,,,,,,,,,,,,,,,,,
DMACN-B,toluene,stddft,5.08e-08,-1.562e-07,3.648,3.204,0.4439999999999999,0.0425,6.972,-2.0700000000000001e-07,2.0700000000000001e-07,4.2849000000000005e-14,-1.054e-07,-7.93496e-15,-7.293282217663242,-6.806041021980813,-3.0748031496062995,,,,,,,,,,,,,,,,,,,,,,,,
DMBFTX,gas,stda,-8e-10,-1.61e-08,3.502,2.831,0.6709999999999998,0.2056,6.996,-1.5299999999999998e-08,1.5299999999999998e-08,2.340899999999999e-16,-1.69e-08,1.288e-17,-9.045757490560677,-7.790484985457369,20.125,,,,,,,,,,,,,,,,,,,,,,,,
DMBFTX,gas,stddft,-1.58e-08,-3.3e-08,3.384,2.805,0.5789999999999997,0.1529,6.996,-1.72e-08,1.72e-08,2.9583999999999994e-16,-4.88e-08,5.214e-16,-7.798602875679548,-7.480172006224281,2.088607594936709,,,,,,,,,,,,,,,,,,,,,,,,
DMBFTX,toluene,stda,-8.9e-08,-9.73e-08,3.5,2.823,0.677,0.2072,6.997,-8.300000000000002e-09,8.300000000000002e-09,6.889000000000002e-17,-1.8630000000000002e-07,8.6597e-15,-7.050122295963125,-7.011441043121384,1.0932584269662922,,,,,,,,,,,,,,,,,,,,,,,,
DMBFTX,toluene,stddft,7.5e-09,-1.17e-08,3.382,2.795,0.5870000000000002,0.1554,6.997,-1.92e-08,1.92e-08,3.6864e-16,-4.200000000000001e-09,-8.775e-17,-8.119186407719209,-7.928117992693875,-1.5600000000000005,,,,,,,,,,,,,,,,,,,,,,,,
DMDHNP-DPS,gas,stda,-9e-10,-3.51e-08,2.392,2.282,0.1099999999999998,0.0036,6.248,-3.42e-08,3.42e-08,1.1696400000000002e-15,-3.6000000000000005e-08,3.1590000000000005e-17,-9.0,-7.453457336521869,39.00000000000001,,,,,,,,,,,,,,,,,,,,,,,,
DMDHNP-DPS,gas,stddft,5.7e-09,-9.4e-09,2.38,2.279,0.1009999999999999,0.0029,6.248,-1.51e-08,1.51e-08,2.2801e-16,-3.7e-09,-5.358e-17,-8.236572006437063,-8.022276394711152,-1.649122807017544,,,,,,,,,,,,,,,,,,,,,,,,
DMDHNP-DPS,toluene,stda,-2.75e-08,3.11e-08,2.488,2.419,0.0689999999999999,0.0026,6.3020000000000005,5.86e-08,5.86e-08,3.4339600000000007e-15,3.599999999999999e-09,-8.5525e-16,-7.559090917934782,-7.505845405981558,-1.1309090909090909,,,,,,,,,,,,,,,,,,,,,,,,
DMDHNP-DPS,toluene,stddft,-3.06e-08,2.7e-09,2.48,2.417,0.0630000000000001,0.0019,6.3020000000000005,3.33e-08,3.33e-08,1.10889e-15,-2.7900000000000002e-08,-8.262e-17,-7.512861624522813,-8.55284196865778,-0.088235294117647,,,,,,,,,,,,,,,,,,,,,,,,
DMF-AnCN,gas,stda,2.11e-08,3.14e-08,3.191,2.247,0.944,0.6827,6.321,1.0300000000000005e-08,1.0300000000000005e-08,1.0609000000000005e-16,5.25e-08,6.625400000000001e-16,-7.673664139071248,-7.501689446210399,1.4881516587677726,,,,,,,,,,,,,,,,,,,,,,,,
DMF-AnCN,gas,stddft,2.97e-08,-5.68e-08,3.032,2.178,0.8540000000000001,0.4862,6.321,-8.65e-08,8.65e-08,7.48225e-15,-2.71e-08,-1.6869600000000001e-15,-7.525783735923745,-7.244887733604929,-1.9124579124579124,,,,,,,,,,,,,,,,,,,,,,,,
DMF-AnCN,toluene,stda,3.88e-08,6.28e-08,3.19,2.251,0.939,0.6688,6.329000000000001,2.4000000000000013e-08,2.4000000000000013e-08,5.760000000000005e-16,1.0160000000000001e-07,2.43664e-15,-7.410050398674293,-7.201349354554731,1.618556701030928,,,,,,,,,,,,,,,,,,,,,,,,
DMF-AnCN,toluene,stddft,-9.5e-09,-1.12e-07,3.032,2.182,0.8500000000000001,0.4759,6.329000000000001,-1.025e-07,1.025e-07,1.0506249999999999e-14,-1.215e-07,1.0640000000000001e-15,-8.017728766960431,-6.9503943874050265,11.789473684210526,,,,,,,,,,,,,,,,,,,,,,,,
DMIC-TRZ,gas,stda,-4.21e-08,-6e-10,1.615,0.942,0.673,0.2308,4.673,4.15e-08,4.15e-08,1.7222500000000001e-15,-4.27e-08,2.526e-17,-7.374687549038327,-9.154901959985745,0.014251781472684,,,,,,,,,,,,,,,,,,,,,,,,
DMIC-TRZ,gas,stddft,-5.93e-08,-1e-09,1.484,0.765,0.719,0.1464,4.673,5.83e-08,5.83e-08,3.39889e-15,-6.03e-08,5.930000000000001e-17,-7.2262135550188065,-8.958607314841775,0.0168634064080944,,,,,,,,,,,,,,,,,,,,,,,,
DMIC-TRZ,toluene,stda,-7.42e-08,4.96e-08,1.488,0.817,0.671,0.1988,4.568,1.238e-07,1.238e-07,1.5326440000000003e-14,-2.4600000000000002e-08,-3.68032e-15,-7.129011186239425,-7.303643611266668,-0.6684636118598383,,,,,,,,,,,,,,,,,,,,,,,,
DMIC-TRZ,toluene,stddft,-2.96e-08,-3.77e-08,1.354,0.542,0.812,0.1234,4.568,-8.1e-09,8.1e-09,6.561e-17,-6.73e-08,1.11592e-15,-7.527243550682788,-7.422508200162775,1.273648648648649,,,,,,,,,,,,,,,,,,,,,,,,
DMPA,gas,stda,3.09e-08,-3.34e-08,3.212,2.255,0.9570000000000004,0.4693,6.365,-6.43e-08,6.43e-08,4.13449e-15,-2.500000000000002e-09,-1.03206e-15,-7.508638306165727,-7.474955192963154,-1.080906148867314,,,,,,,,,,,,,,,,,,,,,,,,
DMPA,gas,stddft,-1.028e-07,2.2e-08,3.05,2.185,0.8649999999999998,0.3334,6.365,1.248e-07,1.248e-07,1.557504e-14,-8.08e-08,-2.2616e-15,-6.987584625237568,-7.655607726314889,-0.2140077821011673,,,,,,,,,,,,,,,,,,,,,,,,
DMPA,toluene,stda,6.31e-08,5.4e-08,3.223,2.263,0.96,0.4446,6.388000000000001,-9.100000000000002e-09,9.100000000000002e-09,8.281000000000002e-17,1.1710000000000001e-07,3.4074e-15,-7.199282921717615,-7.266802734893431,0.8557844690966719,,,,,,,,,,,,,,,,,,,,,,,,
DMPA,toluene,stddft,1.425e-07,9.43e-08,3.059,2.192,0.867,0.3169,6.388000000000001,-4.8200000000000015e-08,4.8200000000000015e-08,2.323240000000001e-15,2.368e-07,1.3437750000000002e-14,-6.8458804744841535,-7.025028005701931,0.6617543859649122,,,,,,,,,,,,,,,,,,,,,,,,
DMTAC,gas,stda,-2.24e-08,-3.08e-08,3.066,2.403,0.6629999999999998,0.2641,6.188000000000001,-8.399999999999999e-09,8.399999999999999e-09,7.055999999999998e-17,-5.32e-08,6.899199999999999e-16,-7.647817481888637,-7.510041520575165,1.375,,,,,,,,,,,,,,,,,,,,,,,,
DMTAC,gas,stddft,-4.7e-08,3.04e-08,2.994,2.352,0.6420000000000003,0.2378,6.188000000000001,7.739999999999999e-08,7.739999999999999e-08,5.990759999999999e-15,-1.6599999999999996e-08,-1.4288e-15,-7.326979092871104,-7.515700160653214,-0.6468085106382979,,,,,,,,,,,,,,,,,,,,,,,,
DMTAC,toluene,stda,1.37e-08,-3.4e-09,3.12,2.429,0.6910000000000003,0.2668,6.249,-1.71e-08,1.71e-08,2.9241e-16,1.03e-08,-4.658e-17,-7.860120913598763,-8.455931955649724,-0.2481751824817518,,,,,,,,,,,,,,,,,,,,,,,,
DMTAC,toluene,stddft,4.56e-08,1.26e-08,3.046,2.376,0.6699999999999999,0.2524,6.249,-3.3e-08,3.3e-08,1.089e-15,5.82e-08,5.7456e-16,-7.34008379993015,-7.896196279044043,0.2763157894736842,,,,,,,,,,,,,,,,,,,,,,,,
DMeCzIPN,gas,stda,-3.12e-08,1.25e-08,3.521,3.141,0.3799999999999999,0.1763,6.786,4.37e-08,4.37e-08,1.90969e-15,-1.87e-08,-3.9e-16,-7.504455662453552,-7.899629454882437,-0.4006410256410256,,,,,,,,,,,,,,,,,,,,,,,,
DMeCzIPN,gas,stddft,4.27e-08,7.5e-08,3.487,3.126,0.3610000000000002,0.1527,6.786,3.23e-08,3.23e-08,1.0432899999999998e-15,1.177e-07,3.2025e-15,-7.368556230986828,-7.124360062995832,1.756440281030445,,,,,,,,,,,,,,,,,,,,,,,,
DMeCzIPN,toluene,stda,-4e-08,-3.03e-08,3.446,3.07,0.3760000000000003,0.1789,6.703000000000001,9.700000000000001e-09,9.700000000000001e-09,9.409000000000002e-17,-7.03e-08,1.212e-15,-7.396855627379818,-7.517126416391246,0.7575,,,,,,,,,,,,,,,,,,,,,,,,
DMeCzIPN,toluene,stddft,2.81e-08,1.49e-08,3.413,3.055,0.3579999999999996,0.1544,6.703000000000001,-1.32e-08,1.32e-08,1.7424000000000002e-16,4.3e-08,4.1869e-16,-7.549750891680639,-7.823908740944319,0.5302491103202847,,,,,,,,,,,,,,,,,,,,,,,,
DNFPh,gas,stda,-1.69e-07,-5.4e-09,2.98,2.261,0.7189999999999999,0.1005,6.034000000000001,1.6359999999999998e-07,1.6359999999999998e-07,2.6764959999999995e-14,-1.744e-07,9.126e-16,-6.771856392402258,-8.259637310505756,0.0319526627218934,,,,,,,,,,,,,,,,,,,,,,,,
DNFPh,gas,stddft,-1.4e-08,7.88e-08,2.902,2.218,0.6840000000000002,0.0712,6.034000000000001,9.280000000000001e-08,9.280000000000001e-08,8.611840000000002e-15,6.48e-08,-1.1032e-15,-7.85078088734462,-7.102922996790579,-5.628571428571429,,,,,,,,,,,,,,,,,,,,,,,,
DNFPh,toluene,stda,4.2e-09,7.52e-08,2.957,2.192,0.7649999999999997,0.1257,5.954,7.1e-08,7.1e-08,5.041000000000001e-15,7.94e-08,3.1584e-16,-8.366531544420413,-7.1232050237993,17.9047619047619,,,,,,,,,,,,,,,,,,,,,,,,
DNFPh,toluene,stddft,5.47e-08,1.67e-08,2.879,2.139,0.7400000000000002,0.0839,5.954,-3.8e-08,3.8e-08,1.4439999999999998e-15,7.14e-08,9.1349e-16,-7.261219441515631,-7.774690718274137,0.3053016453382084,,,,,,,,,,,,,,,,,,,,,,,,
DPA,gas,stda,-1.84e-08,2.5e-08,3.299,2.247,1.052,0.4198,6.394000000000001,4.34e-08,4.34e-08,1.88356e-15,6.5999999999999995e-09,-4.6e-16,-7.732828271596986,-7.600326278518962,-1.358695652173913,,,,,,,,,,,,,,,,,,,,,,,,
DPA,gas,stddft,3.23e-08,-1.36e-08,3.117,2.174,0.943,0.2968,6.394000000000001,-4.59e-08,4.59e-08,2.10681e-15,1.87e-08,-4.3927999999999996e-16,-7.489454989793388,-7.863279432843593,-0.4210526315789474,,,,,,,,,,,,,,,,,,,,,,,,
DPA,toluene,stda,1.5e-08,2.46e-08,3.317,2.258,1.0590000000000002,0.3993,6.422999999999999,9.6e-09,9.6e-09,9.216e-17,3.96e-08,3.689999999999999e-16,-7.82102305270683,-7.607303046740334,1.64,,,,,,,,,,,,,,,,,,,,,,,,
DPA,toluene,stddft,7.7e-08,-4.14e-08,3.131,2.184,0.9469999999999996,0.2842,6.422999999999999,-1.184e-07,1.184e-07,1.401856e-14,3.56e-08,-3.1878000000000002e-15,-7.112945621949043,-7.3819519032879075,-0.5376623376623376,,,,,,,,,,,,,,,,,,,,,,,,
DPA-DPQ,gas,stda,-9.45e-08,3.74e-08,3.128,2.568,0.56,0.4363,6.495,1.319e-07,1.319e-07,1.739761e-14,-5.7100000000000015e-08,-3.5343e-15,-7.024108863598207,-7.425968732272281,-0.3957671957671957,,,,,,,,,,,,,,,,,,,,,,,,
DPA-DPQ,gas,stddft,-5.34e-08,-3.56e-08,3.052,2.538,0.5140000000000002,0.3657,6.495,1.78e-08,1.78e-08,3.1684000000000004e-16,-8.9e-08,1.9010400000000002e-15,-7.2716462179787715,-7.447331783887806,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,
DPA-DPQ,toluene,stda,-3.97e-08,1.724e-07,3.073,2.502,0.5710000000000002,0.4134,6.429,2.121e-07,2.121e-07,4.498641e-14,1.3270000000000004e-07,-6.84428e-15,-7.400116927926312,-6.763210900590707,-4.342569269521411,,,,,,,,,,,,,,,,,,,,,,,,
DPA-DPQ,toluene,stddft,8.77e-08,1.22e-08,2.993,2.472,0.5209999999999999,0.3431,6.429,-7.55e-08,7.55e-08,5.70025e-15,9.99e-08,1.06994e-15,-7.056505484093898,-7.910094888560602,0.1391106043329532,,,,,,,,,,,,,,,,,,,,,,,,
DPAA,gas,stda,-4.57e-08,-1.099e-07,3.295,2.245,1.0499999999999998,0.4222,6.39,-6.42e-08,6.42e-08,4.1216400000000004e-15,-1.556e-07,5.02243e-15,-7.339134521996131,-6.958607314841775,2.404814004376368,,,,,,,,,,,,,,,,,,,,,,,,
DPAA,gas,stddft,4.47e-08,3.81e-08,3.113,2.172,0.9409999999999998,0.2982,6.39,-6.600000000000006e-09,6.600000000000006e-09,4.356000000000008e-17,8.28e-08,1.70307e-15,-7.348721986001855,-7.4179366370882915,0.8523489932885905,,,,,,,,,,,,,,,,,,,,,,,,
DPAA,toluene,stda,-1.17e-07,5.7e-09,3.315,2.257,1.0579999999999998,0.4014,6.420999999999999,1.227e-07,1.227e-07,1.505529e-14,-1.113e-07,-6.6689999999999995e-16,-6.931443104927637,-8.236572006437063,-0.0487179487179487,,,,,,,,,,,,,,,,,,,,,,,,
DPAA,toluene,stddft,-6.83e-08,-1.2e-08,3.129,2.183,0.9460000000000002,0.2858,6.420999999999999,5.63e-08,5.63e-08,3.1696899999999992e-15,-8.03e-08,8.195999999999999e-16,-7.164943898279883,-7.91721462968355,0.1756954612005856,,,,,,,,,,,,,,,,,,,,,,,,
DPACPhTPI,gas,stda,-2.28e-08,-1.488e-07,3.786,3.4,0.3860000000000001,0.4723,6.485999999999999,-1.2600000000000004e-07,1.2600000000000004e-07,1.5876000000000005e-14,-1.716e-07,3.3926400000000002e-15,-7.640164517660112,-6.827105302247824,6.526315789473685,,,,,,,,,,,,,,,,,,,,,,,,
DPACPhTPI,gas,stddft,3.12e-08,-1.7e-07,3.748,3.372,0.3760000000000003,0.428,6.485999999999999,-2.0120000000000003e-07,2.0120000000000003e-07,4.0481439999999995e-14,-1.388e-07,-5.304e-15,-7.504455662453552,-6.769295686387431,-5.448717948717948,,,,,,,,,,,,,,,,,,,,,,,,
DPACPhTPI,toluene,stda,2.45e-08,4.82e-08,3.768,3.401,0.367,0.4016,6.446,2.37e-08,2.37e-08,5.616900000000002e-16,7.270000000000002e-08,1.1809000000000001e-15,-7.609064892896621,-7.316052869248487,1.9673469387755105,,,,,,,,,,,,,,,,,,,,,,,,
DPACPhTPI,toluene,stddft,4.78e-08,5.67e-08,3.728,3.372,0.3560000000000003,0.3643,6.446,8.9e-09,8.9e-09,7.921000000000001e-17,1.045e-07,2.71026e-15,-7.319664486585437,-7.245651664288981,1.1861924686192469,,,,,,,,,,,,,,,,,,,,,,,,
DPACpBr,gas,stda,-5e-09,1.45e-08,4.106,3.699,0.407,0.2727,7.776,1.9500000000000006e-08,1.9500000000000006e-08,3.802500000000001e-16,9.5e-09,-7.250000000000001e-17,-8.292429823902063,-7.835647144215563,-2.9,,,,,,,,,,,,,,,,,,,,,,,,
DPACpBr,gas,stddft,1.7e-09,-1.62e-08,4.079,3.677,0.4019999999999997,0.2489,7.776,-1.7899999999999998e-08,1.7899999999999998e-08,3.204099999999999e-16,-1.45e-08,-2.7540000000000003e-17,-8.744727494896694,-7.787812395596042,-9.529411764705882,,,,,,,,,,,,,,,,,,,,,,,,
DPACpBr,toluene,stda,-3.54e-08,5.75e-08,4.019,3.541,0.4780000000000002,0.4027,7.721,9.29e-08,9.29e-08,8.630409999999999e-15,2.21e-08,-2.0355e-15,-7.449771646944906,-7.239577516576788,-1.6242937853107344,,,,,,,,,,,,,,,,,,,,,,,,
DPACpBr,toluene,stddft,4.98e-08,-5.6e-09,3.983,3.517,0.4660000000000002,0.3583,7.721,-5.54e-08,5.54e-08,3.06916e-15,4.420000000000001e-08,-2.7888e-16,-7.30189945437661,-8.244125144327509,-0.1124497991967871,,,,,,,,,,,,,,,,,,,,,,,,
DPCN,gas,stda,3.85e-08,3.56e-08,3.841,3.385,0.4560000000000004,0.4592,6.011,-2.8999999999999995e-09,2.8999999999999995e-09,8.409999999999999e-18,7.410000000000002e-08,1.3706e-15,-7.413412695328245,-7.447331783887806,0.9246753246753248,,,,,,,,,,,,,,,,,,,,,,,,
DPCN,gas,stddft,3.67e-08,-2.3e-09,3.806,3.353,0.4529999999999998,0.3997,6.011,-3.9e-08,3.9e-08,1.521e-15,3.44e-08,-8.440999999999999e-17,-7.434152181326482,-8.619788758288394,-0.0626702997275204,,,,,,,,,,,,,,,,,,,,,,,,
DPCN,toluene,stda,-7.3e-09,-2.76e-08,3.834,3.351,0.4830000000000001,0.3121,6.0440000000000005,-2.03e-08,2.03e-08,4.1209e-16,-3.49e-08,2.0148e-16,-8.130768280269024,-7.557520230935552,3.780821917808219,,,,,,,,,,,,,,,,,,,,,,,,
DPCN,toluene,stddft,-8.67e-08,-9.56e-08,3.795,3.319,0.476,0.2849,6.0440000000000005,-8.899999999999994e-09,8.899999999999994e-09,7.920999999999989e-17,-1.823e-07,8.28852e-15,-7.061480274823508,-7.019088062223156,1.1026528258362167,,,,,,,,,,,,,,,,,,,,,,,,
DPE,gas,stda,2.56e-08,-3.35e-08,3.244,2.861,0.383,0.0048,5.793,-5.9100000000000006e-08,5.9100000000000006e-08,3.492810000000001e-15,-7.900000000000001e-09,-8.576000000000002e-16,-7.590066876668706,-7.473660722610156,-1.30859375,,,,,,,,,,,,,,,,,,,,,,,,
DPE,gas,stddft,-5.5e-09,4.93e-08,3.208,2.83,0.3780000000000001,0.0038,5.793,5.48e-08,5.48e-08,3.00304e-15,4.38e-08,-2.7115e-16,-8.2518119729938,-7.306273051076353,-8.963636363636365,,,,,,,,,,,,,,,,,,,,,,,,
DPE,toluene,stda,1.468e-07,5.79e-08,3.234,2.848,0.3860000000000001,0.0102,5.888,-8.889999999999998e-08,8.889999999999998e-08,7.903209999999996e-15,2.047e-07,8.49972e-15,-6.832978204209743,-7.236572006437063,0.3944141689373297,,,,,,,,,,,,,,,,,,,,,,,,
DPE,toluene,stddft,-9.7e-09,4.86e-08,3.198,2.816,0.3820000000000001,0.0102,5.888,5.83e-08,5.83e-08,3.39889e-15,3.89e-08,-4.7142e-16,-8.008773924307505,-7.312471038785365,-5.010309278350515,,,,,,,,,,,,,,,,,,,,,,,,
