Molecule,Environment,Transition,Method,Overlap_1_2,Status
PXZ-OXD,gas,S0T1,stddft,-0.0000000517,Success
PXZ-OXD,toluene,S0S1,stda,-0.0000000041,Success
PXZ-OXD,toluene,S0S1,stddft,-0.0000000468,Success
PXZ-OXD,toluene,S0T1,stda,-0.0000000166,Success
PXZ-OXD,toluene,S0T1,stddft,0.0000000025,Success
PXZPDO,gas,S0S1,stda,-0.0000000412,Success
PXZPDO,gas,S0S1,stddft,-0.0000000676,Success
PXZPDO,gas,S0T1,stda,0.0000000495,Success
PXZPDO,gas,S0T1,stddft,0.0000000342,Success
PXZPDO,toluene,S0S1,stda,-0.0000000098,Success
PXZPDO,toluene,S0S1,stddft,-0.0000001176,Success
PXZPDO,toluene,S0T1,stda,0.0000000310,Success
PXZPDO,toluene,S0T1,stddft,-0.0000000031,Success
PXZ-PPO,gas,S0S1,stda,-0.0000000413,Success
PXZ-PPO,gas,S0S1,stddft,-0.0000000422,Success
PXZ-PPO,gas,S0T1,stda,0.0000000147,Success
PXZ-PPO,gas,S0T1,stddft,-0.0000000198,Success
PXZ-PPO,toluene,S0S1,stda,0.0000000664,Success
PXZ-PPO,toluene,S0S1,stddft,-0.0000000240,Success
PXZ-PPO,toluene,S0T1,stda,-0.0000000966,Success
PXZ-PPO,toluene,S0T1,stddft,-0.0000000593,Success
PXZ-QL,gas,S0S1,stda,0.0000000736,Success
PXZ-QL,gas,S0S1,stddft,0.0000000134,Success
PXZ-QL,gas,S0T1,stda,0.0000000245,Success
PXZ-QL,gas,S0T1,stddft,0.0000000236,Success
PXZ-QL,toluene,S0S1,stda,-0.0000000346,Success
PXZ-QL,toluene,S0S1,stddft,-0.0000000097,Success
PXZ-QL,toluene,S0T1,stda,-0.0000000159,Success
PXZ-QL,toluene,S0T1,stddft,-0.0000000302,Success
PyDCN–DMAC,gas,S0S1,stda,0.0000000008,Success
PyDCN–DMAC,gas,S0S1,stddft,0.0000000011,Success
PyDCN–DMAC,gas,S0T1,stda,-0.0000000197,Success
PyDCN–DMAC,gas,S0T1,stddft,-0.0000000320,Success
PyDCN–DMAC,toluene,S0S1,stda,0.0000000026,Success
PyDCN–DMAC,toluene,S0S1,stddft,0.0000000121,Success
PyDCN–DMAC,toluene,S0T1,stda,-0.0000000612,Success
PyDCN–DMAC,toluene,S0T1,stddft,0.0000000918,Success
PyDCN,gas,S0S1,stda,0.0000000129,Success
PyDCN,gas,S0S1,stddft,-0.0000001058,Success
PyDCN,gas,S0T1,stda,-0.0000000194,Success
PyDCN,gas,S0T1,stddft,-0.0000000457,Success
PyDCN,toluene,S0S1,stda,-0.0000000313,Success
PyDCN,toluene,S0S1,stddft,0.0000000020,Success
PyDCN,toluene,S0T1,stda,-0.0000000029,Success
PyDCN,toluene,S0T1,stddft,-0.0000000056,Success
PyIAnTPh,gas,S0S1,stda,0.0000000366,Success
PyIAnTPh,gas,S0S1,stddft,-0.0000000113,Success
PyIAnTPh,gas,S0T1,stda,-0.0000000566,Success
PyIAnTPh,gas,S0T1,stddft,0.0000000617,Success
PyIAnTPh,toluene,S0S1,stda,0.0000000450,Success
PyIAnTPh,toluene,S0S1,stddft,-0.0000000056,Success
PyIAnTPh,toluene,S0T1,stda,-0.0000000076,Success
PyIAnTPh,toluene,S0T1,stddft,-0.0000000933,Success
PyI,gas,S0S1,stda,0.0000000542,Success
PyI,gas,S0S1,stddft,-0.0000000247,Success
PyI,gas,S0T1,stda,0.0000000523,Success
PyI,gas,S0T1,stddft,0.0000000293,Success
PyI,toluene,S0S1,stda,-0.0000000601,Success
PyI,toluene,S0S1,stddft,0.0000000263,Success
PyI,toluene,S0T1,stda,0.0000000040,Success
PyI,toluene,S0T1,stddft,-0.0000000780,Success
PY-TPA,gas,S0S1,stda,-0.0000000084,Success
Py-TPA,gas,S0S1,stda,-0.0000000128,Success
Py-TPA,gas,S0S1,stddft,-0.0000000034,Success
PY-TPA,gas,S0S1,stddft,-0.0000000528,Success
Py-TPA,gas,S0T1,stda,0.0000000222,Success
PY-TPA,gas,S0T1,stda,-0.0000000424,Success
Py-TPA,gas,S0T1,stddft,-0.0000000104,Success
PY-TPA,gas,S0T1,stddft,-0.0000000176,Success
PY-TPA,toluene,S0S1,stda,-0.0000000109,Success
Py-TPA,toluene,S0S1,stda,-0.0000000431,Success
PY-TPA,toluene,S0S1,stddft,0.0000000363,Success
Py-TPA,toluene,S0S1,stddft,-0.0000000510,Success
Py-TPA,toluene,S0T1,stda,0.0000000709,Success
PY-TPA,toluene,S0T1,stda,-0.0000001746,Success
Py-TPA,toluene,S0T1,stddft,0.0000000438,Success
PY-TPA,toluene,S0T1,stddft,0.0000000554,Success
pzpy,gas,S0S1,stda,-0.0000000527,Success
pzpy,gas,S0S1,stddft,-0.0000000297,Success
pzpy,gas,S0T1,stda,0.0000001583,Success
pzpy,gas,S0T1,stddft,-0.0000000854,Success
pzpy,toluene,S0S1,stda,0.0000001055,Success
pzpy,toluene,S0S1,stddft,-0.0000000398,Success
pzpy,toluene,S0T1,stda,-0.0000000351,Success
pzpy,toluene,S0T1,stddft,-0.0000000968,Success
PzTDBA,gas,S0S1,stda,-0.0000000208,Success
PzTDBA,gas,S0S1,stddft,0.0000000487,Success
PzTDBA,gas,S0T1,stda,0.0000000163,Success
PzTDBA,gas,S0T1,stddft,0.0000000213,Success
PzTDBA,toluene,S0S1,stda,0.0000001108,Success
PzTDBA,toluene,S0S1,stddft,-0.0000000476,Success
PzTDBA,toluene,S0T1,stda,-0.0000000872,Success
PzTDBA,toluene,S0T1,stddft,0.0000000017,Success
SABIQ,gas,S0S1,stda,0.0000000026,Success
SABIQ,gas,S0S1,stddft,-0.0000000015,Success
SABIQ,gas,S0T1,stda,-0.0000000372,Success
SABIQ,gas,S0T1,stddft,0.0000001136,Success
SABIQ,toluene,S0S1,stda,0.0000000003,Success
SABIQ,toluene,S0S1,stddft,-0.0000000045,Success
SABIQ,toluene,S0T1,stda,-0.0000000026,Success
SABIQ,toluene,S0T1,stddft,-0.0000000235,Success
SAF-2CzB,gas,S0S1,stda,-0.0000000635,Success
SAF-2CzB,gas,S0S1,stddft,0.0000000480,Success
SAF-2CzB,gas,S0T1,stda,0.0000000219,Success
SAF-2CzB,gas,S0T1,stddft,-0.0000000336,Success
SAF-2CzB,toluene,S0S1,stda,-0.0000000028,Success
SAF-2CzB,toluene,S0S1,stddft,-0.0000001226,Success
SAF-2CzB,toluene,S0T1,stda,0.0000000552,Success
SAF-2CzB,toluene,S0T1,stddft,0.0000000477,Success
SAF-2NP,gas,S0S1,stda,-0.0000000180,Success
SAF-2NP,gas,S0S1,stddft,0.0000000247,Success
SAF-2NP,gas,S0T1,stda,-0.0000000130,Success
SAF-2NP,gas,S0T1,stddft,-0.0000000308,Success
SAF-2NP,toluene,S0S1,stda,-0.0000000070,Success
SAF-2NP,toluene,S0S1,stddft,0.0000000171,Success
SAF-2NP,toluene,S0T1,stda,0.0000000118,Success
SAF-2NP,toluene,S0T1,stddft,-0.0000000811,Success
SAF-CzB,gas,S0S1,stda,0.0000000062,Success
SAF-CzB,gas,S0S1,stddft,-0.0000000727,Success
SAF-CzB,gas,S0T1,stda,0.0000000211,Success
SAF-CzB,gas,S0T1,stddft,0.0000000963,Success
SAF-CzB,toluene,S0S1,stda,0.0000000111,Success
SAF-CzB,toluene,S0S1,stddft,-0.0000000269,Success
SAF-CzB,toluene,S0T1,stda,-0.0000000238,Success
SAF-CzB,toluene,S0T1,stddft,0.0000000507,Success
SAFDPA,gas,S0S1,stda,0.0000000086,Success
SAFDPA,gas,S0S1,stddft,0.0000000056,Success
SAFDPA,gas,S0T1,stda,0.0000000120,Success
SAFDPA,gas,S0T1,stddft,0.0000001338,Success
SAFDPA,toluene,S0S1,stda,0.0000000226,Success
SAFDPA,toluene,S0S1,stddft,0.0000000338,Success
SAFDPA,toluene,S0T1,stda,0.0000000388,Success
SAFDPA,toluene,S0T1,stddft,0.0000000026,Success
SAIP,gas,S0S1,stda,-0.0000000075,Success
SAIP,gas,S0S1,stddft,0.0000000106,Success
SAIP,gas,S0T1,stda,-0.0000000482,Success
SAIP,gas,S0T1,stddft,0.0000000311,Success
SAIP,toluene,S0S1,stda,0.0000000034,Success
SAIP,toluene,S0S1,stddft,-0.0000000013,Success
SAIP,toluene,S0T1,stda,0.0000001024,Success
SAIP,toluene,S0T1,stddft,-0.0000000818,Success
SBA-2DPS,gas,S0S1,stda,-0.0000000113,Success
SBA-2DPS,gas,S0S1,stddft,0.0000000673,Success
SBA-2DPS,gas,S0T1,stda,-0.0000000651,Success
SBA-2DPS,gas,S0T1,stddft,-0.0000000437,Success
SBA-2DPS,toluene,S0S1,stda,0.0000000067,Success
SBA-2DPS,toluene,S0S1,stddft,0.0000000083,Success
SBA-2DPS,toluene,S0T1,stda,-0.0000000086,Success
SBA-2DPS,toluene,S0T1,stddft,0.0000000742,Success
SBA,gas,S0S1,stda,-0.0000000208,Success
SBA,gas,S0S1,stddft,0.0000000641,Success
SBA,gas,S0T1,stda,-0.0000000466,Success
SBA,gas,S0T1,stddft,0.0000000170,Success
SBA,toluene,S0S1,stda,0.0000000811,Success
SBA,toluene,S0S1,stddft,-0.0000000212,Success
SBA,toluene,S0T1,stda,-0.0000000263,Success
SBA,toluene,S0T1,stddft,-0.0000000290,Success
SBDBQ-PXZ,gas,S0S1,stda,-0.0000000568,Success
SBDBQ-PXZ,gas,S0S1,stddft,-0.0000000271,Success
SBDBQ-PXZ,gas,S0T1,stda,-0.0000000622,Success
SBDBQ-PXZ,gas,S0T1,stddft,-0.0000000100,Success
SBDBQ-PXZ,toluene,S0S1,stda,0.0000000194,Success
SBDBQ-PXZ,toluene,S0S1,stddft,-0.0000000222,Success
SBDBQ-PXZ,toluene,S0T1,stda,-0.0000000088,Success
SBDBQ-PXZ,toluene,S0T1,stddft,-0.0000000428,Success
SBF-AnCN,gas,S0S1,stda,-0.0000000092,Success
SBF-AnCN,gas,S0S1,stddft,-0.0000000534,Success
SBF-AnCN,gas,S0T1,stda,-0.0000001460,Success
SBF-AnCN,gas,S0T1,stddft,0.0000000729,Success
SBF-AnCN,toluene,S0S1,stda,0.0000000448,Success
SBF-AnCN,toluene,S0S1,stddft,0.0000000270,Success
SBF-AnCN,toluene,S0T1,stda,-0.0000000443,Success
SBF-AnCN,toluene,S0T1,stddft,-0.0000000537,Success
SBF-PXZ,gas,S0S1,stda,0.0000000278,Success
SBF-PXZ,gas,S0S1,stddft,-0.0000000167,Success
SBF-PXZ,gas,S0T1,stda,0.0000000647,Success
SBF-PXZ,gas,S0T1,stddft,0.0000000894,Success
SBF-PXZ,toluene,S0S1,stda,-0.0000001726,Success
SBF-PXZ,toluene,S0S1,stddft,-0.0000000565,Success
SBF-PXZ,toluene,S0T1,stda,-0.0000000366,Success
SBF-PXZ,toluene,S0T1,stddft,-0.0000000554,Success
SBTF,gas,S0S1,stda,0.0000001143,Success
SBTF,gas,S0S1,stddft,-0.0000001646,Success
SBTF,gas,S0T1,stda,0.0000001059,Success
SBTF,gas,S0T1,stddft,0.0000000551,Success
SBTF,toluene,S0S1,stda,-0.0000001797,Success
SBTF,toluene,S0S1,stddft,0.0000000976,Success
SBTF,toluene,S0T1,stda,-0.0000001480,Success
SBTF,toluene,S0T1,stddft,0.0000000141,Success
SFAC-BP-SFAC,gas,S0S1,stda,0.0000000166,Success
SFAC-BP-SFAC,gas,S0S1,stddft,0.0000000175,Success
SFAC-BP-SFAC,gas,S0T1,stda,-0.0000000144,Success
SFAC-BP-SFAC,gas,S0T1,stddft,0.0000000913,Success
SFAC-BP-SFAC,toluene,S0S1,stda,0.0000000158,Success
SFAC-BP-SFAC,toluene,S0S1,stddft,0.0000000367,Success
SFAC-BP-SFAC,toluene,S0T1,stda,0.0000000416,Success
SFAC-BP-SFAC,toluene,S0T1,stddft,0.0000000032,Success
SFCz,gas,S0S1,stda,0.0000000040,Success
SFCz,gas,S0S1,stddft,0.0000000324,Success
SFCz,gas,S0T1,stda,-0.0000000437,Success
SFCz,gas,S0T1,stddft,-0.0000000067,Success
SFCz,toluene,S0S1,stda,-0.0000000110,Success
SFCz,toluene,S0S1,stddft,0.0000000043,Success
SFCz,toluene,S0T1,stda,0.0000000191,Success
SFCz,toluene,S0T1,stddft,-0.0000000284,Success
SF-DPSO,gas,S0S1,stda,-0.0000000225,Success
SF-DPSO,gas,S0S1,stddft,-0.0000001025,Success
SF-DPSO,gas,S0T1,stda,0.0000000012,Success
SF-DPSO,gas,S0T1,stddft,0.0000000393,Success
SF-DPSO,toluene,S0S1,stda,0.0000000658,Success
SF-DPSO,toluene,S0S1,stddft,0.0000000096,Success
SF-DPSO,toluene,S0T1,stda,0.0000001568,Success
SF-DPSO,toluene,S0T1,stddft,-0.0000001118,Success
SFI23pPM,gas,S0S1,stda,-0.0000000580,Success
SFI23pPM,gas,S0S1,stddft,0.0000000287,Success
SFI23pPM,gas,S0T1,stda,-0.0000000116,Success
SFI23pPM,gas,S0T1,stddft,0.0000000879,Success
SFI23pPM,toluene,S0S1,stda,0.0000000089,Success
SFI23pPM,toluene,S0S1,stddft,-0.0000000734,Success
SFI23pPM,toluene,S0T1,stda,0.0000000075,Success
SFI23pPM,toluene,S0T1,stddft,-0.0000000380,Success
SFI34pPM,gas,S0S1,stda,0.0000000543,Success
SFI34pPM,gas,S0S1,stddft,-0.0000000672,Success
SFI34pPM,gas,S0T1,stda,0.0000000059,Success
SFI34pPM,gas,S0T1,stddft,-0.0000000574,Success
SFI34pPM,toluene,S0S1,stda,0.0000000560,Success
SFI34pPM,toluene,S0S1,stddft,0.0000000135,Success
SFI34pPM,toluene,S0T1,stda,0.0000000885,Success
SFI34pPM,toluene,S0T1,stddft,0.0000000212,Success
SFPC,gas,S0S1,stda,0.0000000018,Success
SFPC,gas,S0S1,stddft,-0.0000000133,Success
SFPC,gas,S0T1,stda,0.0000000421,Success
SFPC,gas,S0T1,stddft,-0.0000000044,Success
SFPC,toluene,S0S1,stda,0.0000000381,Success
SFPC,toluene,S0S1,stddft,-0.0000000532,Success
SFPC,toluene,S0T1,stda,-0.0000000397,Success
SFPC,toluene,S0T1,stddft,-0.0000000149,Success
SFX-bPy,gas,S0S1,stda,0.0000000245,Success
SFX-bPy,gas,S0S1,stddft,0.0000000174,Success
SFX-bPy,gas,S0T1,stda,-0.0000001467,Success
SFX-bPy,gas,S0T1,stddft,0.0000000318,Success
SFX-bPy,toluene,S0S1,stda,0.0000000520,Success
SFX-bPy,toluene,S0S1,stddft,-0.0000000012,Success
SFX-bPy,toluene,S0T1,stda,-0.0000000539,Success
SFX-bPy,toluene,S0T1,stddft,0.0000000212,Success
SiCN2Cz,gas,S0S1,stda,0.0000000540,Success
SiCN2Cz,gas,S0S1,stddft,0.0000000025,Success
SiCN2Cz,gas,S0T1,stda,0.0000000388,Success
SiCN2Cz,gas,S0T1,stddft,-0.0000000498,Success
SiCN2Cz,toluene,S0S1,stda,-0.0000001169,Success
SiCN2Cz,toluene,S0S1,stddft,-0.0000000458,Success
SiCN2Cz,toluene,S0T1,stda,0.0000000201,Success
SiCN2Cz,toluene,S0T1,stddft,0.0000000269,Success
SiCz1Py3,gas,S0S1,stda,-0.0000000229,Success
SiCz1Py3,gas,S0S1,stddft,0.0000000862,Success
SiCz1Py3,gas,S0T1,stda,0.0000000037,Success
SiCz1Py3,gas,S0T1,stddft,0.0000000475,Success
SiCz1Py3,toluene,S0S1,stda,0.0000001249,Success
SiCz1Py3,toluene,S0S1,stddft,0.0000001397,Success
SiCz1Py3,toluene,S0T1,stda,0.0000000509,Success
SiCz1Py3,toluene,S0T1,stddft,0.0000000419,Success
SiCz2Py2,gas,S0S1,stda,-0.0000000582,Success
SiCz2Py2,gas,S0S1,stddft,0.0000000148,Success
SiCz2Py2,gas,S0T1,stda,-0.0000000682,Success
SiCz2Py2,gas,S0T1,stddft,-0.0000000579,Success
SiCz2Py2,toluene,S0S1,stda,0.0000000140,Success
SiCz2Py2,toluene,S0S1,stddft,0.0000000303,Success
SiCz2Py2,toluene,S0T1,stda,0.0000000115,Success
SiCz2Py2,toluene,S0T1,stddft,-0.0000000536,Success
SiCz3Py1,gas,S0S1,stda,0.0000000322,Success
SiCz3Py1,gas,S0S1,stddft,-0.0000000734,Success
SiCz3Py1,gas,S0T1,stda,0.0000000465,Success
SiCz3Py1,gas,S0T1,stddft,-0.0000000372,Success
SiCz3Py1,toluene,S0S1,stda,0.0000000746,Success
SiCz3Py1,toluene,S0S1,stddft,-0.0000001033,Success
SiCz3Py1,toluene,S0T1,stda,0.0000000642,Success
SiCz3Py1,toluene,S0T1,stddft,0.0000000250,Success
SIR-A,gas,S0S1,stda,-0.0000000002,Success
SIR-A,gas,S0S1,stddft,0.0000000008,Success
SIR-A,gas,S0T1,stda,0.0000000010,Success
SIR-A,gas,S0T1,stddft,0.0000000076,Success
SIR-A,toluene,S0S1,stda,-0.0000000006,Success
SIR-A,toluene,S0S1,stddft,0.0000000000,Success
SIR-A,toluene,S0T1,stda,-0.0000000005,Success
SIR-A,toluene,S0T1,stddft,-0.0000000013,Success
SIR-B,gas,S0S1,stda,0.0000000057,Success
SIR-B,gas,S0S1,stddft,-0.0000000019,Success
SIR-B,gas,S0T1,stda,-0.0000000028,Success
SIR-B,gas,S0T1,stddft,0.0000000051,Success
SIR-B,toluene,S0S1,stda,0.0000000020,Success
SIR-B,toluene,S0S1,stddft,0.0000000064,Success
SIR-B,toluene,S0T1,stda,0.0000000003,Success
SIR-B,toluene,S0T1,stddft,0.0000000118,Success
SIR-C,gas,S0S1,stda,0.0000000171,Success
SIR-C,gas,S0S1,stddft,-0.0000000126,Success
SIR-C,gas,S0T1,stda,0.0000000185,Success
SIR-C,gas,S0T1,stddft,0.0000000055,Success
SIR-C,toluene,S0S1,stda,-0.0000000011,Success
SIR-C,toluene,S0S1,stddft,-0.0000000034,Success
SIR-C,toluene,S0T1,stda,0.0000000178,Success
SIR-C,toluene,S0T1,stddft,0.0000000171,Success
SiTCNCz,gas,S0S1,stda,0.0000000646,Success
SiTCNCz,gas,S0S1,stddft,0.0000000205,Success
SiTCNCz,gas,S0T1,stda,-0.0000000100,Success
SiTCNCz,gas,S0T1,stddft,-0.0000000177,Success
SiTCNCz,toluene,S0S1,stda,0.0000000249,Success
SiTCNCz,toluene,S0S1,stddft,-0.0000000220,Success
SiTCNCz,toluene,S0T1,stda,-0.0000000468,Success
SiTCNCz,toluene,S0T1,stddft,-0.0000000439,Success
SPAC-FO,gas,S0S1,stda,0.0000000129,Success
SPAC-FO,gas,S0S1,stddft,-0.0000000384,Success
SPAC-FO,gas,S0T1,stda,0.0000000027,Success
SPAC-FO,gas,S0T1,stddft,-0.0000000457,Success
SPAC-FO,toluene,S0S1,stda,0.0000000028,Success
SPAC-FO,toluene,S0S1,stddft,-0.0000000202,Success
SPAC-FO,toluene,S0T1,stda,-0.0000000553,Success
SPAC-FO,toluene,S0T1,stddft,0.0000000426,Success
SPBAC-PH,gas,S0S1,stda,0.0000000448,Success
SPBAC-PH,gas,S0S1,stddft,-0.0000000178,Success
SPBAC-PH,gas,S0T1,stda,-0.0000000072,Success
SPBAC-PH,gas,S0T1,stddft,0.0000000565,Success
SPBAC-PH,toluene,S0S1,stda,-0.0000000306,Success
SPBAC-PH,toluene,S0S1,stddft,-0.0000000047,Success
SPBAC-PH,toluene,S0T1,stda,0.0000000480,Success
SPBAC-PH,toluene,S0T1,stddft,-0.0000000881,Success
SPBP-DPAC,gas,S0S1,stda,-0.0000000111,Success
SPBP-DPAC,gas,S0S1,stddft,0.0000000029,Success
SPBP-DPAC,gas,S0T1,stda,0.0000000563,Success
SPBP-DPAC,gas,S0T1,stddft,-0.0000000685,Success
SPBP-DPAC,toluene,S0S1,stda,0.0000001071,Success
SPBP-DPAC,toluene,S0S1,stddft,0.0000000230,Success
SPBP-DPAC,toluene,S0T1,stda,0.0000000558,Success
SPBP-DPAC,toluene,S0T1,stddft,0.0000000190,Success
SPFS-PXZ,gas,S0S1,stda,-0.0000000079,Success
SPFS-PXZ,gas,S0S1,stddft,-0.0000000271,Success
SPFS-PXZ,gas,S0T1,stda,-0.0000000689,Success
SPFS-PXZ,gas,S0T1,stddft,-0.0000000286,Success
SPFS-PXZ,toluene,S0S1,stda,0.0000000073,Success
SPFS-PXZ,toluene,S0S1,stddft,0.0000000049,Success
SPFS-PXZ,toluene,S0T1,stda,-0.0000000348,Success
SPFS-PXZ,toluene,S0T1,stddft,-0.0000000458,Success
SpiroAc,gas,S0S1,stda,0.0000000184,Success
SpiroAc,gas,S0S1,stddft,-0.0000000449,Success
SpiroAc,gas,S0T1,stda,0.0000000690,Success
SpiroAc,gas,S0T1,stddft,-0.0000000964,Success
SpiroAc,toluene,S0S1,stda,-0.0000000265,Success
SpiroAc,toluene,S0S1,stddft,-0.0000000012,Success
SpiroAc,toluene,S0T1,stda,0.0000000807,Success
SpiroAc,toluene,S0T1,stddft,-0.0000000136,Success
SpiroAC-TRZ,gas,S0S1,stda,0.0000000143,Success
SpiroAC-TRZ,gas,S0S1,stddft,0.0000000093,Success
SpiroAC-TRZ,gas,S0T1,stda,0.0000000221,Success
SpiroAC-TRZ,gas,S0T1,stddft,0.0000000693,Success
SpiroAC-TRZ,toluene,S0S1,stda,0.0000000093,Success
SpiroAC-TRZ,toluene,S0S1,stddft,0.0000000468,Success
SpiroAC-TRZ,toluene,S0T1,stda,0.0000000199,Success
SpiroAC-TRZ,toluene,S0T1,stddft,0.0000000734,Success
Spiro-CN,gas,S0S1,stda,0.0000000121,Success
Spiro-CN,gas,S0S1,stddft,0.0000000117,Success
Spiro-CN,gas,S0T1,stda,0.0000000015,Success
Spiro-CN,gas,S0T1,stddft,0.0000000217,Success
Spiro-CN,toluene,S0S1,stda,0.0000000505,Success
Spiro-CN,toluene,S0S1,stddft,0.0000000245,Success
Spiro-CN,toluene,S0T1,stda,-0.0000000532,Success
Spiro-CN,toluene,S0T1,stddft,0.0000000987,Success
STAC-BP-STAC,gas,S0S1,stda,0.0000000073,Success
STAC-BP-STAC,gas,S0S1,stddft,0.0000000159,Success
STAC-BP-STAC,gas,S0T1,stda,0.0000000127,Success
STAC-BP-STAC,gas,S0T1,stddft,-0.0000000227,Success
STAC-BP-STAC,toluene,S0S1,stda,-0.0000000229,Success
STAC-BP-STAC,toluene,S0S1,stddft,0.0000000077,Success
STAC-BP-STAC,toluene,S0T1,stda,0.0000000027,Success
STAC-BP-STAC,toluene,S0T1,stddft,0.0000000220,Success
s-triazine,gas,S0S1,stda,-0.0000000329,Success
s-triazine,gas,S0S1,stddft,-0.0000000608,Success
s-triazine,gas,S0T1,stda,0.0000000644,Success
s-triazine,gas,S0T1,stddft,-0.0000002205,Success
s-triazine,toluene,S0S1,stda,-0.0000000482,Success
s-triazine,toluene,S0S1,stddft,0.0000000341,Success
s-triazine,toluene,S0T1,stda,-0.0000001339,Success
s-triazine,toluene,S0T1,stddft,0.0000001048,Success
SXAC-BP-SXAC,gas,S0S1,stda,0.0000000061,Success
SXAC-BP-SXAC,gas,S0S1,stddft,-0.0000000376,Success
SXAC-BP-SXAC,gas,S0T1,stda,-0.0000000352,Success
SXAC-BP-SXAC,gas,S0T1,stddft,-0.0000000239,Success
SXAC-BP-SXAC,toluene,S0S1,stda,0.0000000407,Success
SXAC-BP-SXAC,toluene,S0S1,stddft,-0.0000000197,Success
SXAC-BP-SXAC,toluene,S0T1,stda,-0.0000000080,Success
SXAC-BP-SXAC,toluene,S0T1,stddft,-0.0000000133,Success
t3Cz-SO,gas,S0S1,stda,-0.0000001311,Success
t3Cz-SO,gas,S0S1,stddft,0.0000000019,Success
t3Cz-SO,gas,S0T1,stda,0.0000000417,Success
t3Cz-SO,gas,S0T1,stddft,0.0000000310,Success
t3Cz-SO,toluene,S0S1,stda,-0.0000001186,Success
t3Cz-SO,toluene,S0S1,stddft,0.0000000230,Success
t3Cz-SO,toluene,S0T1,stda,0.0000000854,Success
t3Cz-SO,toluene,S0T1,stddft,-0.0000000761,Success
TAA-PPO,gas,S0S1,stda,-0.0000000094,Success
TAA-PPO,gas,S0S1,stddft,-0.0000000054,Success
TAA-PPO,gas,S0T1,stda,0.0000001234,Success
TAA-PPO,gas,S0T1,stddft,-0.0000000288,Success
TAA-PPO,toluene,S0S1,stda,-0.0000000613,Success
TAA-PPO,toluene,S0S1,stddft,0.0000000104,Success
TAA-PPO,toluene,S0T1,stda,-0.0000000861,Success
TAA-PPO,toluene,S0T1,stddft,0.0000000179,Success
TABD-COOH,gas,S0S1,stda,0.0000000677,Success
TABD-COOH,gas,S0S1,stddft,-0.0000001659,Success
TABD-COOH,gas,S0T1,stda,-0.0000000058,Success
TABD-COOH,gas,S0T1,stddft,-0.0000000277,Success
TABD-COOH,toluene,S0S1,stda,-0.0000000603,Success
TABD-COOH,toluene,S0S1,stddft,0.0000001278,Success
TABD-COOH,toluene,S0T1,stda,-0.0000000172,Success
TABD-COOH,toluene,S0T1,stddft,-0.0000000235,Success
TATP-BP,gas,S0S1,stda,0.0000000469,Success
TATP-BP,gas,S0S1,stddft,-0.0000000218,Success
TATP-BP,gas,S0T1,stda,0.0000000070,Success
TATP-BP,gas,S0T1,stddft,-0.0000000732,Success
TATP-BP,toluene,S0S1,stda,-0.0000000087,Success
TATP-BP,toluene,S0S1,stddft,-0.0000000322,Success
TATP-BP,toluene,S0T1,stda,0.0000000006,Success
TATP-BP,toluene,S0T1,stddft,-0.0000000037,Success
TAZ-PPI,gas,S0S1,stda,-0.0000000901,Success
TAZ-PPI,gas,S0S1,stddft,0.0000000155,Success
TAZ-PPI,gas,S0T1,stda,0.0000000589,Success
TAZ-PPI,gas,S0T1,stddft,-0.0000000065,Success
TAZ-PPI,toluene,S0S1,stda,0.0000000030,Success
TAZ-PPI,toluene,S0S1,stddft,-0.0000000267,Success
TAZ-PPI,toluene,S0T1,stda,-0.0000000367,Success
TAZ-PPI,toluene,S0T1,stddft,-0.0000000667,Success
TBAc,gas,S0S1,stda,0.0000000823,Success
TBAc,gas,S0S1,stddft,-0.0000000432,Success
TBAc,gas,S0T1,stda,-0.0000000735,Success
TBAc,gas,S0T1,stddft,-0.0000000688,Success
TBAc,toluene,S0S1,stda,0.0000000054,Success
TBAc,toluene,S0S1,stddft,0.0000000295,Success
TBAc,toluene,S0T1,stda,0.0000001019,Success
TBAc,toluene,S0T1,stddft,-0.0000000677,Success
TBN-TPA,gas,S0S1,stda,-0.0000000074,Success
TBN-TPA,gas,S0S1,stddft,0.0000000117,Success
TBN-TPA,gas,S0T1,stda,0.0000000230,Success
TBN-TPA,gas,S0T1,stddft,-0.0000000183,Success
TBN-TPA,toluene,S0S1,stda,-0.0000000850,Success
TBN-TPA,toluene,S0S1,stddft,0.0000000693,Success
TBN-TPA,toluene,S0T1,stda,-0.0000000165,Success
TBN-TPA,toluene,S0T1,stddft,-0.0000000062,Success
TBPe,gas,S0S1,stda,0.0000000375,Success
TBPe,gas,S0S1,stddft,-0.0000000430,Success
TBPe,gas,S0T1,stda,0.0000000610,Success
TBPe,gas,S0T1,stddft,-0.0000000433,Success
TBPe,toluene,S0S1,stda,-0.0000000371,Success
TBPe,toluene,S0S1,stddft,-0.0000000357,Success
TBPe,toluene,S0T1,stda,-0.0000000754,Success
TBPe,toluene,S0T1,stddft,-0.0000000202,Success
TBPM2CN,gas,S0S1,stda,-0.0000000141,Success
TBPM2CN,gas,S0S1,stddft,-0.0000000037,Success
TBPM2CN,gas,S0T1,stda,0.0000000134,Success
TBPM2CN,gas,S0T1,stddft,-0.0000000078,Success
TBPM2CN,toluene,S0S1,stda,-0.0000000480,Success
TBPM2CN,toluene,S0S1,stddft,0.0000000076,Success
