molecule,Delta_E_ST_eV,S1_energy_eV,T1_energy_eV,S1_S_he,T1_S_he,Delta_S_he,Abs_Delta_S_he,S1_CT_number,T1_CT_number,Delta_CT_number,Abs_Delta_CT_number,S1_Lambda_D,S1_Lambda_A,T1_Lambda_D,T1_Lambda_A,Delta_Lambda_D,Abs_Delta_Lambda_D,Delta_Lambda_A,Abs_Delta_Lambda_A,S1_Delta_r,T1_Delta_r,Delta_Delta_r,Abs_Delta_Delta_r,S1_hole_on_A,S1_particle_on_D,T1_hole_on_A,T1_particle_on_D,Char_diff_squared,S_NTO_sum,S_NTO_product,S_NTO_ratio,S1_osc_strength,HOMO_LUMO_gap_eV,Delta_S_NTO,Abs_Delta_S_NTO,Log_Abs_S1,Log_Abs_T1,S1_overlap,T1_overlap
C-BPyIA,0.975,-0.15054671517844226,0.589523852786845,0.0,0.029623171073457164,0.0,0.0,0.0,0.010406121417113844,0.0,0.0,0.0,0.0,0.0,0.0,0.006587578336848688,0.0,0.0,0.0,0.017410557428270735,0.0,0.0,0.0,0.0,0.012105369093312458,0.0,0.0,0.0,0.006184458586801056,0.0,0.0,0.02565667766373792,0.0,0.0,0.0,0.0,0.0,0.005564177670939065,0.0
C-H,0.908,0.07398946319747744,0.1972658171335976,0.019565867585554002,0.05546174796490718,0.01730758114392461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01113602134706601,0.018915082695731958,0.0,0.0150380400932969,0.0,0.0,0.0,0.0,0.0,0.016813744228643925,0.0,0.0,0.0,0.01899945267010078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C-O,0.569,0.1963120485870552,-0.11517687311615038,0.0010925628821666295,0.0,0.0,0.0,0.0,0.003024923495115156,0.0,0.0,0.0,0.0,0.0,0.0019015286987384015,0.0,0.0,0.0,0.0,0.005607606812680053,0.0012102209592720875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015193209837189973,0.0,0.0,0.00686557380731553,0.0,0.0,0.005493666460878527,0.0,0.0,0.0
C2FLA-1,0.6569999999999996,0.2513463256374003,-0.12153442164381467,0.0,0.03707468206434125,0.0,0.0,0.0,0.0,0.0,0.0057576638098747164,0.0,0.0,0.003286264489338747,0.0,0.0,0.0,0.0,0.0,0.007323804341574295,0.005168147590289195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010610148436530045,0.015615510781509986,0.0,0.0,0.016605220290062367,0.0
C2MPI,0.5329999999999999,0.44214458273205,-0.39856012984799705,0.0,0.0,0.004170071221022654,0.0013205841320503545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004049057916801638,0.005793639731718425,0.0,0.0,0.0,0.0,0.0,0.001146458590552471,0.0,0.0,0.0,0.0,0.00017173217292212973,0.0,0.0,0.0,0.0053807008228189965,0.003200768143121795,0.0,0.0
C3F7,0.1049999999999999,-0.09267172968834389,-0.16235999989925853,-0.018286731964749232,-0.02013679119823812,0.0,0.0,0.0,0.0,-0.006224750454145389,-0.007561530575930715,0.0,-0.007268857707953722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010683046132041872,0.0,-0.007997597995522613,0.0,0.0,0.0,0.0,0.0,0.0,-0.004723220837046442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3FLA-2,0.5029999999999997,0.11599455325474149,-0.09929808582918094,0.010402509074583774,0.02066378136856831,0.0,0.0,0.0,0.0,0.0035578779828701595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038945617483097175,0.0,0.0,0.0,-0.0033470385852505087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006668656965076565,0.0,-0.006914943962772203,0.0,0.0,0.0,-0.004660159259011311
CAPI,0.7319999999999998,-0.21267394499359887,0.359027160479047,0.0,0.031613184740777844,0.01802555343274978,0.0198793863441146,0.0,0.0,0.0042422982719622975,0.0,0.0,0.0057355926340461015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020430577028326555,0.0,0.0,0.0,0.007902344129478137,0.0,0.0,0.0,0.0,0.0,0.013880975648938636,0.0,0.0,0.0,0.0,0.0,0.0
CBIQD,0.8879999999999999,0.10146542144062948,0.1099542005412588,0.0,0.03159270588137043,0.033831214840927576,0.03925391267061793,0.0,0.02451973503471626,0.0,0.016454911352777858,0.0,0.0,0.0,0.0259225899845868,0.0,0.0,0.0,0.02184068900238504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01922901614958661,0.0,0.0
CBM,0.7309999999999999,-0.08832078010379323,0.3201178532938938,0.008540802590164931,0.00990548867009174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039195172458289865,0.0,0.0,0.0,0.011104572703468213,0.0,0.003306460798183736,0.0043293678731645985,0.0,0.0,0.0,0.004821516714262875,0.0,0.0,0.0,0.0,0.0,0.00951657861518382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBPBM,0.443,0.22408935100295352,-0.2326740569340259,0.0,0.0,0.0,0.0,-0.0021250273229044716,0.0,0.0,0.0,0.0,0.0,-0.002351143558472782,-0.0024759744361596003,-0.0035296744251522632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037373183179214755,0.0,0.0,0.0,0.0,0.009276043308339242,-0.0040896184857192935,0.0,0.0,0.0,-0.003318878309358487,0.0
CBPMCN,0.4130000000000002,0.2630296781436299,-0.2941612176322766,0.0,-0.007831704092930235,0.0,0.005053142446290174,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029642035014747245,0.0,0.0,0.0,0.0,0.0,0.0,0.007706192587426548,0.0,0.0,0.0,0.0,-0.0029308556308769926,0.0,-0.005225268219447368,0.0,0.0,0.0,0.0,0.008394933704560365,0.0,0.0,0.0,-0.0020803883534564467,0.0,0.0
CBPPY,0.476,0.10406162110435883,-0.11845991674474661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017624954403185497,0.0,0.0,0.0,0.008166863608454932,0.00663548163406561,0.007360522005663871,0.0,0.0,0.0,0.0,0.004582754262668527,0.0,0.0,0.0,0.0,0.0,0.01409042380805637,-0.0011313896715460462,0.0,0.0,0.0043508351432465266,0.0
CBPTZ,0.451,0.09569309621687,-0.07654033343264408,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035290585982073646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005562398527073261,-0.012264074541180534,0.0,0.0,0.0,0.0,-0.0017381745319435182,0.0,-0.011776402525613544,0.0,0.0,0.0,0.0,-0.003453367384191374,0.0,0.0,-0.004022987037456065,0.0,0.0,-0.007198925113226354,0.0,0.0
CBTD2,0.7189999999999999,0.0078037537472758454,0.06783996682598438,0.008855610583841017,0.019306364270630944,0.007667821927790993,0.0,0.0,0.0,0.0,0.0,0.011343249126541603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011685742893281089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06979419335652555,0.0,0.0,0.0,0.027989709756180477,0.0,0.0,0.022859548690888347,0.0,0.0,0.0,0.0
CBZ,0.2450000000000001,0.3268220218008308,-0.4773788489665394,0.0,-0.017818602109493004,-0.008165397989205911,-0.003418402048227631,0.0,0.0,0.0,0.0,0.0,-0.003649303742048006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003309568703858749,-0.0037731119337548018,0.0,0.0,0.0,0.0,-0.003712824965907017,0.0,-0.004324533589033214,0.0,0.0,0.0
CCAPI,0.7160000000000002,-0.2917011680407034,0.44345451869590735,0.0,0.01745004596354981,0.018548486943630895,0.0,0.014877001682748855,0.010039767614977909,0.0,0.009220682802705696,0.0,0.009111261718096874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014804683821097073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006053223392755158
CCC,0.593,0.5014676415852697,-0.4360703183690708,0.0,0.021587873814153166,0.0,-0.01505160115822574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00935909265585165,0.0,0.0,0.0,0.0,0.017336982226055814,0.0,0.006000146177424723,0.007148483392814833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01092707578459951,0.006263095546812181,0.0,0.0,0.0,0.0,0.0
CCDC,0.443,0.14973374566951592,-0.16211350007867484,0.0,-0.0037438937806941346,-0.005427490188460818,0.003783032652587188,0.0,0.0,0.0,0.0,0.0,0.0,0.0030874264607503054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004883236011187222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0040004011019358285,0.0,0.0,-0.002601753342940244,-0.004728675759312678,0.0,0.0,0.0
CCDD,0.4399999999999999,-0.05289981590285005,0.05095116071436163,0.0,-0.009595728748354694,-0.00509639602403387,-0.0012346700236658523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002517507298538572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003102470060241699,0.0,0.027522145809739624,0.0,-0.003616112017022755,0.0,0.0,0.0,0.0,-0.003761013499669548,0.0
CCDMB,0.4339999999999997,0.20268046961364233,-0.22632299552166835,0.001756443776725642,-0.005541399822577736,0.0,0.0,0.0024304700217139498,0.0030459555493152833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002063789959274084,0.0,0.0,0.0,0.0,-0.00492154202263716,0.0,0.0,0.0,0.0,-0.0070477896058623165,0.006710777431003422,0.0,0.0,0.0
CDBP-BP-DMAC,0.2730000000000001,0.07716427187286827,-0.21684598374824965,-0.019616512085129108,0.0,-0.006355582073902472,-0.03066883977977531,-0.004909547254410475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004820331209175857,-0.004653700641755687,0.0,0.0,-0.006288860094984812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00414043380224636,0.0,0.0,0.0
CDBP-BP-PXZ,0.3619999999999996,-0.18105816813844727,0.13237265289473785,0.0,-0.005031598366070661,-0.005018702840091494,0.0,0.0,-0.010656015587475604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010762367685204289,0.0,0.0,0.0,0.0,0.0,-0.0027588974445776106,0.0,0.0,0.0,0.0,-0.004603440463868827,0.0,0.0,0.0,-0.01158820195856748,-0.012652950667257926,0.0,0.0,0.0,0.0,0.0,0.0
CDDPI,0.4870000000000001,0.016342884940516084,0.003956794025690285,0.001986204077051829,0.017037486322423724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00708331215195529,0.0,0.0,0.00030844004718904704,0.0,0.0,-0.008195677014002707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005438191468572086,0.004930953191313408,0.0,0.008679798144535187,0.0,0.0,0.0,0.0
CH3OH–CHCl3,0.973,0.10880305046828401,0.1869125673739842,0.0,0.043201476465573825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01091837711881866,0.014331405814088512,0.0,0.0,0.0,0.0,0.0,0.0,0.011428275235052321,0.0,0.0,0.0,0.007370988886238649,0.0080244365005876,0.0,0.0,0.0,0.0079611688499176,0.0,0.0,0.012264492650669484,0.0,0.0,0.0,0.0,0.0,0.0
CMP,0.1819999999999995,0.5508627692993918,-0.7005489071544253,0.0,0.0,0.0,-0.0045385914015609275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025746120129774494,0.0,0.0,0.0,-0.011239123377084992,0.0,-0.00851838923098657,0.0,0.0,0.0,0.0,-0.021855749675876036,0.0,-0.010301689133968091,0.0,-0.014200125236419435,0.0,0.0,0.0,0.0,0.0,-0.015596009500743194,0.0
CN-QP,0.3560000000000003,-0.0510789028208424,0.02073202451220313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032884579404122444,-0.013551027793918907,0.0,-0.007320867319581518,0.0,-0.010322024931517761,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035114899974812894,-0.012419992653093565,0.0,0.0,0.0,0.0,0.0,-0.00874723820230094,-0.01851409777514025,0.0,0.0,0.0,0.0,0.0,0.0
CN-TPA,0.5669999999999997,0.21680832423582946,-0.14245008488275346,0.0,0.0,0.0,0.00631963043584096,0.0,0.0,0.0,0.0,0.0,0.0,-0.004460925750802827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030911846720631892,0.0,0.0,0.0,0.013534213070737535,0.0,0.0044609832876271235,0.014437544181390097,0.0,0.0,0.007175157917178091,-0.009795613875283205,0.0,0.0
CNDSB,0.9099999999999996,0.18414814928585188,0.10333245603952901,0.02385804765526993,0.04609126815813875,0.0,0.0,0.0,0.0,0.0,0.008078153254119157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016194756673739662,0.025187457164213823,0.0,0.0,0.014060561934585002,0.012484447325337168,0.0,0.012520526054056291,0.0,0.0,0.0
CNPP-TPA,0.4740000000000002,-0.021095900849328594,0.038912101152869034,0.0,0.0,0.0,0.0,-0.0014727695103351041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003926441885072387,0.0,0.0,0.0,-0.0028338477785701424,0.0,0.0,0.0,0.0,-0.002553155218268859,0.0,0.0,0.0,0.0052554491615868166,-0.014333168661531035,0.0,0.0,0.0034869562146654797,0.0,0.0,-0.002877849490019519
CNTPA-CZ,0.6240000000000001,0.2363858700151986,-0.10986165009215663,0.006045484272571718,0.0,0.0,0.0,0.0,0.0,0.0,0.002708649427187404,0.0,0.003246641735759273,0.0,0.0,0.0,0.0,0.0,0.0,0.0024447326326443677,0.0,0.0,0.0,0.0,0.0,0.002972835758376605,0.0,0.0,0.0,0.0,0.0,0.007274389073089299,0.009841667711688984,0.0,0.0,-0.0008354530517744881,0.0,0.0,0.0
CNTPA-PXZ,0.379,-0.058593347020443866,0.030464935447061945,0.0,0.0,-0.0032571315680561402,0.0,-0.013400511237410023,0.0,-0.004472614097188118,0.0,0.0,0.0,-0.009234707400464217,0.0,-0.006306033459029296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008619462887080423,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036301361228295386,0.0,0.0,0.0,-0.007854875235078652,0.0,0.0
CPBPMCN,0.403,0.2520308009019564,-0.29230653239681625,0.0,-0.007556341393971552,-0.005735539365795408,0.0020786778536857203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00470346615654649,0.0,0.0,0.0,0.003591095665332295,0.0,0.0,0.008271373165866715,-0.011959865044642895,0.005876311943840564,0.0
CPBzFC,0.5619999999999998,0.2149976733322746,-0.14249718196807182,0.006421180360988505,0.01540104286766895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032962765794267435,0.007146054435444362,0.0,0.0,0.0,0.002551347249023295,0.0,0.0,0.0,0.0014956292582146461,0.0,0.0,0.007285218695560728,0.0,0.0020873177593950334,0.0,0.0,0.0,0.0,0.0
CPPyC,0.4159999999999999,0.10428079444647295,-0.12495602128207864,0.0,-0.008425410389975085,-0.0038989497390608738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005503472427198605,0.0,0.0,-0.008394582999269986,0.0,0.0,-0.010186306300616026,0.006439815813152604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012224498636490586,0.0,0.011667393423237124,0.0,0.0,0.0,0.0
CPTBF,0.4820000000000002,0.3144688933424946,-0.3039380107640417,0.004660694394806115,0.0,-0.006381398834601983,0.0,0.0,0.0,0.0,0.0,0.0003052218131175609,0.0,0.0048162733797697385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024273331730682197,0.0,0.0,0.0,0.0,0.0,0.0,0.009613484733113827,0.0,0.0,0.0050542316900742505,-0.010100896055791033,0.0,0.0
CPzPC,0.3569999999999997,0.06974528906660568,-0.12648506259091755,0.0,0.0,0.0,-0.004294474279512575,0.015436584528651305,0.0,-0.004855072579807836,-0.0016891369362094016,0.0,0.0,0.0,0.0,0.0,-0.008275108567142931,0.0,0.0,0.0,-0.0021089539372686344,0.0,0.0,0.0,0.0,0.0,-0.010323730954111677,0.0,-0.013716261917577209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPzPyC,0.3130000000000001,0.11198622039526115,-0.23212194949931317,-0.008304169910397691,-0.00426152023998504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004069222419600139,-0.006839237470066611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004552554884804815,0.0,0.0,0.0,-0.007021587669974072,0.0,0.0,-0.0026701642239621236,0.0,0.0,-0.004892684540541437,0.0
CPzPzC,0.443,0.02521716215985917,-0.03515143890837241,0.0,-0.0052151730351066,-0.006612059456121751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018964700517413548,0.0,0.002906624110505393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002171827043776805,0.006136373034551639,0.0,0.0,-0.005576035694159707,-0.022369279704780195,0.0,0.0
CTM,0.4100000000000001,0.18407449002766924,-0.22893123341154673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00852301472019036,-0.016105808272986546,0.0,0.0,0.0,0.0,-0.0025990451252613936,0.0,0.0,0.0,0.004692236215455468,0.0,-0.00534233102448741,0.0,0.0,0.0,0.005068620388915972,0.0,0.0,0.0,0.00488844193895798,0.01190534026569891,0.0,0.0
CZ-DPS-DMAC,0.3960000000000003,0.21075715474058676,-0.25985368020292493,-0.010337563469635958,0.0,0.0,-0.004124751699478482,0.0,0.0,0.0,0.0,-0.0018450247403290901,0.0,0.0,0.0,0.0,-0.010031886586249813,0.0,0.0,0.0,0.0,-0.004868227986246906,0.0,0.0,0.0,0.0,-0.0032329019239400606,-0.0012416956140993362,0.0,0.0,0.0,0.0,0.011935311310065437,0.0,0.0,0.0,0.0,0.0,0.0
CZ-TRZ,0.4209999999999998,0.34736265687490386,-0.37622580259085164,0.0,-0.0065667734746458085,-0.006591635249210487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003203415134176854,0.0,0.0,0.0027164142032258193,0.0027887784294905946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046154250462028205,0.0,0.0,-0.005392067746095971,0.0,0.0014370497970438124,0.0,0.0
CZ9CZPZ,0.4609999999999998,0.15993373038545539,-0.1672062941008399,0.004176693524673801,0.0,0.0,0.0055791100063459975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004322804179938719,0.0,0.0,-0.0030848317859421205,0.011714312881445577,0.005747198139540479,0.0,0.0,-0.0038531821090466217,-0.003367671769912653,0.0,0.0
CbBPCb,0.4549999999999996,0.26939347064711666,-0.28439902518550686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005220372585039914,0.0,0.0,-0.007049109476452514,0.0,0.0059182360820071575,0.0,0.0,0.003282426682121559,0.006907778572207156,0.0,0.0,0.0,0.0,0.0,0.00493757684805783,0.0,0.0,0.0,0.010336697095756936,-0.003178845216944462,0.0,0.0,0.0,0.0,0.0
Cbz-MI,0.4939999999999998,-0.6579701799620815,0.7143554616744714,0.004970940565995695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035063844705453227,-0.004333060316541597,0.0,0.0,-0.0028187864506690843,0.0,0.0,-0.001937862600148603,0.0,0.0,-0.00968741960430811,-0.011762574740890446,-0.003865504571004957,0.0,0.0,0.0,0.0,0.0
Cbz-PYR,0.3679999999999999,0.2801565787799681,-0.34936866946264294,-0.0033592813375055135,-0.008522291960088798,0.0,0.008300256999854812,0.0,0.0,0.0,0.0,-0.004179723128778914,0.0,0.0,0.0,0.0,-0.007946982812417272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024946905230590235,0.0,-0.002468586307488394,0.0,0.0,0.013815696630383104,0.0,0.0,0.0,0.0,0.0,0.0
Cz-SO,0.4540000000000002,0.22882301841456415,-0.2361997367465433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003837937964608189,0.0,0.0,0.0042907051254788805,-0.004311132647754155,0.0,0.0029437378984666354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005127518557738599,0.0,0.00778835400213109,0.0,0.0,-0.00576831239709361,0.0,0.0,0.0,0.0,0.0,0.0,0.004235729465042774
Cz2ICz,0.351,0.015377714911534977,-0.103118771179275,-0.0037350903435155298,-0.009011117208326324,0.0,0.007945244377085459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008312864791809172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001609465471790835,0.0,-0.0033628091786650806,0.0,0.0,0.0040998023087533905,0.0,-0.0017339107048875008,0.0,0.0,0.0,0.0
CzA-PPO,0.5170000000000001,-0.5871638984480614,0.6698310860566731,0.0,0.012277896769438634,0.006490870019701669,-0.020025064108468472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007993904028289938,0.0,0.0,0.007743105513779268,0.0,-0.005284717821541482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011922126949607304,0.0,0.0,0.009485087632968923,0.0,0.0,0.0
CzB-FMPIM,0.484,0.270754613274883,-0.2795272078037403,0.006113058345099694,-0.011107494554813253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004027466655773705,0.0,0.0,0.0,0.0003456657362691359,0.0,0.0,0.0,0.0,0.0,0.002373033222273405,0.0,0.0,0.008639932072126514,0.0,0.006747329373264659,0.0,0.0,0.011492621958195741,0.0,0.0,0.0,0.0
CzB-FMPPI,0.4210000000000002,0.10685677951314566,-0.14010817753607643,0.0,0.009864451491289769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015882167971124968,0.0,0.0,0.0,0.0,0.004339155479762127,0.0,0.0,0.0,0.0,0.0,0.006447693225145894,0.012287225334372771,0.0,0.0,0.00593227039060356,0.0,0.0,0.011257890262752627,0.0,0.01504913846201529,0.0
CzBN,0.3619999999999996,0.15807786800444004,-0.2213199593140223,-0.011076220828098044,-0.013836593565907865,0.0,-0.0029219917741860513,0.0,0.0,-0.0049057817093607755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004708120319026482,0.0,-0.0003065335401533442,0.0,-0.005805244724618152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012436668694997738,0.0,0.0,0.0,0.0,0.0,0.0
CzBPDCb,0.516,0.2653109414487364,-0.22066544381978792,0.005365324471474014,0.0,0.0,0.0,0.0016471247831582134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020563131700718712,0.0,0.0,0.004927659415860208,0.005705519232050925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005438583882685443,0.0,-0.00807966962004145,-0.00952497275803157,0.0,0.0,0.0
CzBroB,0.1119999999999996,-0.10011772789017417,-0.15677699798878728,-0.011456228005536495,-0.015831309053435494,0.0,0.0,0.0,-0.004051719410010146,0.0,0.0,0.0,-0.006736060565231722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010211321663193404,-0.01020224055623146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00665830300719725,0.0,-0.011313881470030306,0.0,0.0,0.0
CzCNoB,0.1190000000000002,-0.2452927871068172,0.0,-0.014498243087761944,-0.015940694216149975,0.0,0.0,0.0,0.0,0.0,0.0,-0.007272590743795648,0.0,0.0,0.0,0.0,0.0,0.0,-0.004119337012489094,-0.006125317780432441,0.0,0.0,-0.011988745380579606,-0.011587207932154911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0047817835166304445,-0.0034320572222259673
CzCbPy,0.4900000000000002,0.1365544129596905,-0.13003412100917558,0.0,0.0,0.0,0.0,-0.000507082115378947,0.01638222989778091,0.0,0.0,-0.008205876988674398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01007327136447506,0.0,-0.0035237470572123683,0.0,-0.001625476730498416,0.0,0.0,0.0,0.0,0.009765287627008519,0.0,0.0,0.005042498062699145,0.0,0.0,0.0
CzDCbTrz,0.3029999999999999,0.10253716170674447,-0.20566564778754626,0.0,0.0,-0.001990572551957872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002984130880562776,0.0,0.0,-0.004885780446932942,0.0,-0.004826848685869001,-0.007201681020057364,0.0,0.0,-0.0039376178740482826,0.0,0.0,0.0,0.0,0.0,-0.0020055406485544338,0.0,0.0,0.0,0.0,-0.013448609824781126,0.0,0.0
CzPm,0.4720000000000004,0.2860142921607335,-0.2832345781939285,0.0,0.0,8.161628741402881e-05,0.005227894078729936,0.0,0.0014254566962393718,0.0,0.002238541059200596,0.0,0.0,0.001368665175461945,0.0010362963548784323,0.0,0.0,0.0,0.0,0.0,0.0,0.0027949880599174885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011366396006638203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CzPrSBI,0.492,0.18990796985019767,-0.182820322943095,0.004767282201551178,0.0,0.0,0.0049585447328091906,0.0,0.007729114708590142,0.0,0.0,-0.013811929646828812,0.0,0.0,0.013087438365782075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01166644181048142,0.0,0.0,0.006637359890654664,0.0,0.009171339056841768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CzS2,0.4689999999999998,0.13315783715228946,-0.14249541898195237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012444152251005003,-0.011542979335933169,0.0,0.0,0.006144075784075546,0.0,0.007446572909580081,0.0,0.0,0.0,0.0,0.008079020389379453,0.0,-0.007746408802739682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007695744170159407,0.0,0.003082360300854835,0.0,0.0,0.0,0.0
