molecule_id,SMILES_canonical,source,MW,MW.1,LogP,n_aromatic_rings,n_aromatic_rings.1,n_heteroatoms,n_heteroatoms.1,n_rotatable_bonds,n_rotatable_bonds.1,n_hbd,n_hba,tpsa,n_rings,n_atoms,predicted_delta_e,tadf_score,selected_for_detailed_calc
MOL_017702,O=C1NC(=O)N(c2ccc(F)cc2)C(=O)C1=Cc1cnc(-c2ccccc2)nc1,PubChem_filtered,388.36,388.36,2.95,3.0,3,7.0,7,3.0,3,1,5,92.26,4,29,0.1332902857142857,0.9167742857142857,True
MOL_017759,O=C1NC(=O)N(c2cccc(F)c2)C(=O)C1=Cc1cnc(-c2ccccc2)nc1,PubChem_filtered,388.36,388.36,2.95,3.0,3,7.0,7,3.0,3,1,5,92.26,4,29,0.1332902857142857,0.9167742857142857,True
MOL_017736,O=C1NC(=O)N(c2ccccc2F)C(=O)C1=Cc1cnc(-c2ccccc2)nc1,PubChem_filtered,388.36,388.36,2.95,3.0,3,7.0,7,3.0,3,1,5,92.26,4,29,0.1332902857142857,0.9167742857142857,True
MOL_021086,COc1cccc(N2Cc3cccc(C(=O)NCc4cccnc4)c3C2=O)c1,PubChem_filtered,373.41,373.41,3.18,3.0,3,6.0,6,5.0,5,1,4,71.53,4,28,0.1333274285714286,0.9166814285714284,True
MOL_008268,CCOC(=O)c1ccc(N(C=O)Cc2nc(C)nc3cc4c(cc23)OCO4)cc1,PubChem_filtered,393.4,393.4,3.01,3.0,3,8.0,8,6.0,6,0,7,90.85,4,29,0.1333542857142857,0.9166142857142857,True
MOL_010143,COc1ccccc1N1CCN(C(=O)c2ccc3nccnc3c2)CC1,PubChem_filtered,348.41,348.41,2.6,3.0,3,6.0,6,3.0,3,0,5,58.56,4,26,0.13344171428571427,0.9163957142857142,True
MOL_015985,Cc1ccc(Nc2nc(N)nc(CN3CCN(c4ccccc4)CC3)n2)cc1,PubChem_filtered,375.48,375.48,2.83,3.0,3,7.0,7,5.0,5,2,7,83.2,4,28,0.13348228571428572,0.9162942857142856,True
MOL_009159,Cc1cccc(Nc2nc(N)nc(CN3CCN(c4ccccc4)CC3)n2)c1,PubChem_filtered,375.48,375.48,2.83,3.0,3,7.0,7,5.0,5,2,7,83.2,4,28,0.13348228571428572,0.9162942857142856,True
MOL_005073,N#CC(=C1SCC(=O)N1c1ccccc1)c1nc2ccccc2[nH]1,PubChem_filtered,332.39,332.39,3.54,3.0,3,6.0,6,2.0,2,1,4,72.78,4,24,0.1334954285714285,0.9162614285714287,True
MOL_013487,CN(C)c1cc(NC(=O)CN2CCN(c3ccccc3)CC2)c2ccccc2n1,PubChem_filtered,389.5,389.5,3.06,3.0,3,6.0,6,5.0,5,1,5,51.71,4,29,0.1336857142857143,0.9157857142857142,True
MOL_009225,CCCc1cc(=O)n2c3c(sc2n1)C(=O)N(c1ccccc1)C3=O,PubChem_filtered,339.38,339.38,2.51,3.0,3,7.0,7,3.0,3,0,5,71.75,4,24,0.1336937142857143,0.9157657142857142,True
MOL_005562,COc1ccc2c(c1)-c1nc(=O)n(CCCN(C)C)c3ccc([N+](=O)[O-])c(c13)N2,PubChem_filtered,395.42,395.42,2.99,3.0,3,9.0,9,6.0,6,1,7,102.53,4,29,0.1337005714285714,0.9157485714285715,True
MOL_006862,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccccc2)CC(C)N1,PubChem_filtered,395.43,395.43,3.01,3.0,3,6.0,6,3.0,3,2,4,74.57,4,29,0.13370228571428566,0.9157442857142858,True
MOL_005322,CN(C)CCNCCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,PubChem_filtered,367.45,367.45,3.25,3.0,3,7.0,7,9.0,9,2,6,83.33,3,27,0.13370571428571432,0.9157357142857142,True
MOL_009176,Cc1cccc(Nc2nc(N)nc(CN3CCN(c4ccc(F)cc4)CC3)n2)c1,PubChem_filtered,393.47,393.47,2.97,3.0,3,7.0,7,5.0,5,2,7,83.2,4,29,0.13376628571428567,0.9155842857142857,True
MOL_018825,Cc1ccc(Nc2nc(N)nc(CN3CCN(c4ccc(F)cc4)CC3)n2)cc1,PubChem_filtered,393.47,393.47,2.97,3.0,3,7.0,7,5.0,5,2,7,83.2,4,29,0.13376628571428567,0.9155842857142857,True
MOL_009170,Cc1cccc(Nc2nc(N)nc(CN3CCN(c4ccccc4F)CC3)n2)c1,PubChem_filtered,393.47,393.47,2.97,3.0,3,7.0,7,5.0,5,2,7,83.2,4,29,0.13376628571428567,0.9155842857142857,True
MOL_009151,Cc1ccc(Nc2nc(N)nc(CN3CCN(c4ccccc4F)CC3)n2)cc1,PubChem_filtered,393.47,393.47,2.97,3.0,3,7.0,7,5.0,5,2,7,83.2,4,29,0.13376628571428567,0.9155842857142857,True
MOL_000759,Cc1nc2ccccc2c(=O)n1N=C1SCC(=O)N1c1ccccc1,PubChem_filtered,350.4,350.4,2.6,3.0,3,7.0,7,2.0,2,0,5,67.56,4,25,0.1337828571428571,0.9155428571428572,True
MOL_004719,O=C(O)C(CS)Nc1c2ccccc2nc2ccccc12,PubChem_filtered,298.37,298.37,3.18,3.0,3,5.0,5,4.0,4,3,4,62.22,3,21,0.13379676190476192,0.9155080952380952,True
MOL_022084,CCOC(=O)c1sc2ncn(N=Cc3ccc(N(C)C)cc3)c(=O)c2c1C,PubChem_filtered,384.46,384.46,2.89,3.0,3,8.0,8,5.0,5,0,7,76.79,3,27,0.13382171428571432,0.9154457142857142,True
MOL_013053,c1ccc2c(Nc3ccc(N4CCOCC4)cc3)nc(N3CCOCC3)nc2c1,PubChem_filtered,391.48,391.48,3.05,3.0,3,7.0,7,4.0,4,1,7,62.75,5,29,0.1338251428571428,0.915437142857143,True
MOL_008921,CC1CCc2c(nc3ncnn3c2N2CCN(c3ccccc3)CC2)C1,PubChem_filtered,348.45,348.45,2.58,3.0,3,6.0,6,2.0,2,0,5,49.56,5,26,0.13384857142857137,0.9153785714285715,True
MOL_008595,Clc1ccc2nc3cc(N4CCOCC4)c(N4CCOCC4)cc3nc2c1,PubChem_filtered,384.87,384.87,3.11,3.0,3,6.0,6,2.0,2,0,6,50.72,5,27,0.13389199999999996,0.91527,True
MOL_016647,Cn1c(CN(C(=O)CN2CCOCC2)c2ccccc2)c(C#N)c2ccccc21,PubChem_filtered,388.47,388.47,2.92,3.0,3,6.0,6,5.0,5,0,4,61.5,4,29,0.13390914285714278,0.915227142857143,True
MOL_000155,Nc1c(S(=O)(=O)O)cc(Nc2ccccc2)c2c1C(=O)c1ccccc1C2=O,PubChem_filtered,394.41,394.41,3.03,3.0,3,8.0,8,3.0,3,3,6,126.56,4,28,0.13392742857142853,0.9151814285714286,True
MOL_015733,CCCc1cc(=O)n2c3c(sc2n1)C(=O)N(c1ccc(F)cc1)C3=O,PubChem_filtered,357.37,357.37,2.65,3.0,3,7.0,7,3.0,3,0,5,71.75,4,25,0.13397771428571426,0.9150557142857143,True
MOL_005611,Cc1cccc2c(NCCN(C)C)c3cccc(C(=O)NCCN(C)C)c3nc12,PubChem_filtered,393.54,393.54,2.96,3.0,3,6.0,6,8.0,8,2,5,60.5,3,29,0.13397828571428566,0.9150542857142858,True
MOL_017747,Cc1ccccc1N1C(=O)NC(=O)C(=Cc2cnc(-c3ccccc3)nc2)C1=O,PubChem_filtered,384.4,384.4,3.12,3.0,3,7.0,7,3.0,3,1,5,92.26,4,29,0.13401142857142856,0.9149714285714285,True
MOL_017722,Cc1ccc(N2C(=O)NC(=O)C(=Cc3cnc(-c4ccccc4)nc3)C2=O)cc1,PubChem_filtered,384.4,384.4,3.12,3.0,3,7.0,7,3.0,3,1,5,92.26,4,29,0.13401142857142856,0.9149714285714285,True
MOL_017697,Cc1cccc(N2C(=O)NC(=O)C(=Cc3cnc(-c4ccccc4)nc3)C2=O)c1,PubChem_filtered,384.4,384.4,3.12,3.0,3,7.0,7,3.0,3,1,5,92.26,4,29,0.13401142857142856,0.9149714285714285,True
MOL_008685,Cc1ccc(CN(Cc2cccnc2)C(=O)CN2C(=O)COc3ccccc32)o1,PubChem_filtered,391.43,391.43,2.94,3.0,3,7.0,7,6.0,6,0,5,75.88,4,29,0.13401657142857148,0.9149585714285713,True
MOL_005140,COc1ccc2nc3c([N+](=O)[O-])ccc(NCCCN(C)C)c3c(N)c2c1,PubChem_filtered,369.43,369.43,3.25,3.0,3,8.0,8,7.0,7,2,7,106.55,3,27,0.1340451428571428,0.9148871428571429,True
MOL_005262,COc1ccc2nc3cccc([N+](=O)[O-])c3c(NCCNCCN(C)C)c2c1,PubChem_filtered,383.45,383.45,2.87,3.0,3,8.0,8,9.0,9,2,7,92.56,3,28,0.13404857142857135,0.9148785714285715,True
MOL_009404,O=C1c2cccnc2C(=O)N1c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,PubChem_filtered,345.31,345.31,3.46,3.0,3,7.0,7,3.0,3,0,5,93.41,4,26,0.13411028571428574,0.9147242857142857,True
MOL_008552,O=c1c2cc([N+](=O)[O-])ccc2[nH]c2c([N+](=O)[O-])cc([N+](=O)[O-])cc12,PubChem_filtered,330.21,330.21,2.41,3.0,3,11.0,11,3.0,3,1,7,162.28,3,24,0.13412171428571423,0.9146957142857144,True
MOL_001828,COc1ccc2nc3cc(Cl)ccc3c(NCC(N)=O)c2c1,PubChem_filtered,315.76,315.76,2.95,3.0,3,5.0,5,4.0,4,2,4,77.24,3,22,0.13417790476190472,0.9145552380952381,True
MOL_015898,CN(C)c1ccc([C@@H]2C(C#N)=C(N)Oc3n[nH]c(-c4ccccc4)c32)cc1,PubChem_filtered,357.42,357.42,3.36,3.0,3,6.0,6,3.0,3,2,5,90.96,4,27,0.1341862857142857,0.9145342857142857,True
MOL_015899,CN(C)c1ccc([C@H]2C(C#N)=C(N)Oc3n[nH]c(-c4ccccc4)c32)cc1,PubChem_filtered,357.42,357.42,3.36,3.0,3,6.0,6,3.0,3,2,5,90.96,4,27,0.1341862857142857,0.9145342857142857,True
MOL_008545,CC(C)c1cccc2c(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3[nH]c12,PubChem_filtered,327.3,327.3,3.62,3.0,3,8.0,8,3.0,3,1,5,119.14,3,24,0.13422285714285714,0.9144428571428571,True
MOL_014281,CN(C)c1ccc(NC(=O)CSc2nc3ccccc3c(=O)n2C)cc1,PubChem_filtered,368.46,368.46,2.73,3.0,3,7.0,7,5.0,5,1,5,67.23,3,26,0.13427885714285714,0.9143028571428571,True
MOL_014670,c1ccc(N2CCN(c3nc(N4CCOCC4)c4ccccc4n3)CC2)cc1,PubChem_filtered,375.48,375.48,2.79,3.0,3,6.0,6,3.0,3,0,6,44.73,5,28,0.13428228571428574,0.9142942857142856,True
MOL_008825,COCCn1c(SCC(=O)N2CCCc3ccccc32)nc2cccnc21,PubChem_filtered,382.49,382.49,3.15,3.0,3,7.0,7,6.0,6,0,5,60.25,4,27,0.13428399999999996,0.91429,True
MOL_021739,O=C(C1=C(O)C(=O)N(c2ccccc2)[C@@H]1c1cccnc1)c1ccco1,PubChem_filtered,346.34,346.34,3.46,3.0,3,6.0,6,4.0,4,1,5,83.64,4,26,0.1342868571428571,0.9142828571428572,True
MOL_021738,O=C(C1=C(O)C(=O)N(c2ccccc2)[C@H]1c1cccnc1)c1ccco1,PubChem_filtered,346.34,346.34,3.46,3.0,3,6.0,6,4.0,4,1,5,83.64,4,26,0.1342868571428571,0.9142828571428572,True
MOL_008261,O=c1c2ccccc2[nH]c2ccc(S(=O)(=O)O)cc12,PubChem_filtered,275.29,275.29,1.93,3.0,3,6.0,6,1.0,1,2,3,87.23,3,19,0.13430685714285717,0.9142328571428571,True
MOL_008750,CC1CCc2c(nc3ncnn3c2N2CCN(c3ccccc3F)CC2)C1,PubChem_filtered,366.44,366.44,2.71,3.0,3,6.0,6,2.0,2,0,5,49.56,5,27,0.1343325714285714,0.9141685714285714,True
MOL_005233,O=c1oc2cccnc2n1CCCCN1CCN(c2ccccc2)CC1,PubChem_filtered,352.44,352.44,2.59,3.0,3,6.0,6,6.0,6,0,5,54.51,4,26,0.1343325714285714,0.9141685714285714,True
MOL_008538,COc1cccc2c(=O)n3c(nc12)C(N(C)c1ccccc1)CC3,PubChem_filtered,321.38,321.38,2.99,3.0,3,5.0,5,3.0,3,0,4,47.36,4,24,0.1343413333333333,0.9141466666666667,True
MOL_008034,CCN(CCN(C)C)c1ccc2nc3n(c(=O)c2c1)-c1ccc(Cl)cc1C3=O,PubChem_filtered,396.88,396.88,2.97,3.0,3,6.0,6,5.0,5,0,5,58.44,4,28,0.1343508571428571,0.9141228571428572,True
MOL_006851,COc1ccccc1N1CCN(Cn2sc3nc(C)cc(C)c3c2=O)CC1,PubChem_filtered,384.51,384.51,2.86,3.0,3,7.0,7,4.0,4,0,6,50.6,4,27,0.13443028571428567,0.9139242857142857,True
MOL_001350,COc1ccc(Nc2ccc(O)c3c2C(=O)c2c(N)ccc(O)c2C3=O)cc1,PubChem_filtered,376.37,376.37,3.21,3.0,3,7.0,7,3.0,3,4,7,121.88,4,28,0.13443485714285713,0.9139128571428571,True
MOL_001729,CN(Cc1ccc(Cl)cc1)c1ccc2nc(N)nc(N)c2c1,PubChem_filtered,313.79,313.79,3.08,3.0,3,5.0,5,3.0,3,2,5,81.06,3,22,0.1344401904761905,0.9138995238095238,True
MOL_010535,O=C(CN1C(=O)c2cccc3cccc1c23)Nc1cccnc1,PubChem_filtered,303.32,303.32,2.83,3.0,3,5.0,5,3.0,3,1,3,62.3,4,23,0.1344453333333333,0.9138866666666666,True
MOL_001588,CC(CN(C)C)Nc1c2ccccc2nc2cccc([N+](=O)[O-])c12,PubChem_filtered,324.38,324.38,3.66,3.0,3,6.0,6,5.0,5,1,5,71.3,3,24,0.1345222857142857,0.9136942857142857,True
MOL_000133,CN(C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,PubChem_filtered,324.38,324.38,3.66,3.0,3,6.0,6,6.0,6,1,5,71.3,3,24,0.1345222857142857,0.9136942857142857,True
MOL_000151,CN(C)CCCNc1c2ccccc2nc2cc([N+](=O)[O-])ccc12,PubChem_filtered,324.38,324.38,3.66,3.0,3,6.0,6,6.0,6,1,5,71.3,3,24,0.1345222857142857,0.9136942857142857,True
MOL_000163,CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,PubChem_filtered,324.38,324.38,3.66,3.0,3,6.0,6,6.0,6,1,5,71.3,3,24,0.1345222857142857,0.9136942857142857,True
MOL_000149,CN(C)CCCNc1c2ccccc2nc2ccc([N+](=O)[O-])cc12,PubChem_filtered,324.38,324.38,3.66,3.0,3,6.0,6,6.0,6,1,5,71.3,3,24,0.1345222857142857,0.9136942857142857,True
MOL_008851,O=C(CSc1nccc(=O)[nH]1)N1c2ccccc2CCc2ccccc21,PubChem_filtered,363.44,363.44,3.33,3.0,3,6.0,6,3.0,3,1,4,66.06,4,26,0.1346182857142857,0.9134542857142857,True
MOL_009022,Cc1ccc(N2C(=O)c3n[nH]c(C)c3C2c2ccccn2)cc1,PubChem_filtered,304.35,304.35,3.17,3.0,3,5.0,5,2.0,2,1,3,61.88,4,23,0.13462190476190472,0.9134452380952381,True
MOL_009056,Cc1ccc(N2C(=O)c3n[nH]c(C)c3C2c2cccnc2)cc1,PubChem_filtered,304.35,304.35,3.17,3.0,3,5.0,5,2.0,2,1,3,61.88,4,23,0.13462190476190472,0.9134452380952381,True
MOL_010544,Cc1ccc(N2C(=O)c3n[nH]c(C)c3[C@@H]2c2cccnc2)cc1,PubChem_filtered,304.35,304.35,3.17,3.0,3,5.0,5,2.0,2,1,3,61.88,4,23,0.13462190476190472,0.9134452380952381,True
MOL_010545,Cc1ccc(N2C(=O)c3n[nH]c(C)c3[C@H]2c2cccnc2)cc1,PubChem_filtered,304.35,304.35,3.17,3.0,3,5.0,5,2.0,2,1,3,61.88,4,23,0.13462190476190472,0.9134452380952381,True
MOL_010504,Cc1ccc(N2C(=O)c3n[nH]c(C)c3[C@@H]2c2ccccn2)cc1,PubChem_filtered,304.35,304.35,3.17,3.0,3,5.0,5,2.0,2,1,3,61.88,4,23,0.13462190476190472,0.9134452380952381,True
MOL_010505,Cc1ccc(N2C(=O)c3n[nH]c(C)c3[C@H]2c2ccccn2)cc1,PubChem_filtered,304.35,304.35,3.17,3.0,3,5.0,5,2.0,2,1,3,61.88,4,23,0.13462190476190472,0.9134452380952381,True
MOL_001701,NC1CCCN1c1c(F)cc2c(=O)c(C(=O)O)cn3c2c1Oc1ccccc1-3,PubChem_filtered,381.36,381.36,2.82,3.0,3,7.0,7,2.0,2,2,5,97.79,5,28,0.1346902857142857,0.9132742857142857,True
MOL_021479,CN1CCc2nc3sc(C(=O)Nc4ccc(N(C)C)cc4)c(N)c3cc2C1,PubChem_filtered,381.51,381.51,3.18,3.0,3,7.0,7,3.0,3,2,6,74.49,4,27,0.13471600000000006,0.9132099999999999,True
MOL_007147,COc1ccc(OC)c(N(C)Cc2csc3nc(N)nc(N)c23)c1,PubChem_filtered,345.43,345.43,2.51,3.0,3,8.0,8,5.0,5,2,8,99.52,3,24,0.13473085714285715,0.9131728571428571,True
MOL_013488,CN1CCc2c1nc1ccccc1c2NC(=O)CN1CCN(c2ccccc2)CC1,PubChem_filtered,401.51,401.51,2.99,3.0,3,6.0,6,4.0,4,1,5,51.71,5,30,0.13474457142857138,0.9131385714285715,True
MOL_014277,Cn1c(SCC(=O)N2CCc3ccccc32)nnc1-c1cccnc1,PubChem_filtered,351.44,351.44,2.56,3.0,3,7.0,7,4.0,4,0,5,63.91,4,25,0.13476114285714286,0.9130971428571428,True
MOL_016358,Cn1c(SCC(=O)N2CCc3ccccc32)nnc1-c1ccncc1,PubChem_filtered,351.44,351.44,2.56,3.0,3,7.0,7,4.0,4,0,5,63.91,4,25,0.13476114285714286,0.9130971428571428,True
MOL_020833,Cc1cccc(-n2cnc(C(=O)Nc3ccc(N4CCOCC4)cc3)c2)n1,PubChem_filtered,363.42,363.42,2.66,3.0,3,7.0,7,4.0,4,1,5,72.28,4,27,0.13481485714285718,0.912962857142857,True
MOL_009821,CN(C)c1ccc(C=NNC(=O)c2ccc3ccccc3n2)cc1,PubChem_filtered,318.38,318.38,3.06,3.0,3,5.0,5,4.0,4,1,4,57.59,3,24,0.13482704761904762,0.9129323809523808,True
MOL_003921,CN(C)c1ccc(C=NNC(=O)c2cnc3ccccc3c2)cc1,PubChem_filtered,318.38,318.38,3.06,3.0,3,5.0,5,4.0,4,1,4,57.59,3,24,0.13482704761904762,0.9129323809523808,True
MOL_002640,CN(C)CCCN([O-])c1c2ccccc2nc2cccc([N+](=O)[O-])c12,PubChem_filtered,339.38,339.38,3.55,3.0,3,7.0,7,6.0,6,0,6,85.57,3,25,0.13489371428571428,0.9127657142857142,True
MOL_007559,COc1ccc(OC)c(N(C)Cc2cccc3nc(N)nc(N)c23)c1,PubChem_filtered,339.4,339.4,2.45,3.0,3,7.0,7,5.0,5,2,7,99.52,3,25,0.13489714285714283,0.9127571428571428,True
MOL_006429,COc1ccc(OC)c(CN(C)c2ccc3nc(N)nc(N)c3c2)c1,PubChem_filtered,339.4,339.4,2.45,3.0,3,7.0,7,5.0,5,2,7,99.52,3,25,0.13489714285714283,0.9127571428571428,True
MOL_006812,COc1cc(CN(C)c2ccc3nc(N)nc(N)c3c2)cc(OC)c1,PubChem_filtered,339.4,339.4,2.45,3.0,3,7.0,7,5.0,5,2,7,99.52,3,25,0.13489714285714283,0.9127571428571428,True
MOL_006815,COc1ccc(CN(C)c2ccc3nc(N)nc(N)c3c2)c(OC)c1,PubChem_filtered,339.4,339.4,2.45,3.0,3,7.0,7,5.0,5,2,7,99.52,3,25,0.13489714285714283,0.9127571428571428,True
MOL_022059,CCN1C(=O)c2cccc3c(S(=O)(=O)NCc4cccnc4)ccc1c23,PubChem_filtered,367.43,367.43,2.69,3.0,3,7.0,7,5.0,5,1,4,79.37,4,26,0.1349022857142857,0.9127442857142857,True
MOL_015722,CCN1C(=O)c2cccc3c(S(=O)(=O)NCc4ccccn4)ccc1c23,PubChem_filtered,367.43,367.43,2.69,3.0,3,7.0,7,5.0,5,1,4,79.37,4,26,0.1349022857142857,0.9127442857142857,True
MOL_001259,CCN(CC)c1ccc2c(c1)Oc1c(C#N)c(=N)n3c(c1=C2)=Nc1ccccc1C3,PubChem_filtered,395.47,395.47,2.93,3.0,3,6.0,6,3.0,3,1,5,77.4,5,30,0.13490914285714284,0.9127271428571428,True
MOL_011775,O=C1c2cccc([N+](=O)[O-])c2C(=O)N1c1ccc(Cc2ccncc2)cc1,PubChem_filtered,359.34,359.34,3.38,3.0,3,7.0,7,4.0,4,0,5,93.41,4,27,0.13491542857142852,0.9127114285714286,True
MOL_005127,CCN1CCNc2c3cc(OC)ccc3nc3c([N+](=O)[O-])ccc1c23,PubChem_filtered,338.37,338.37,3.56,3.0,3,7.0,7,3.0,3,1,6,80.53,4,25,0.13492057142857145,0.9126985714285714,True
MOL_008492,CCOc1c(OC)c(OC)cc2c1c(=O)c1ccccc1n2C,PubChem_filtered,313.35,313.35,3.11,3.0,3,5.0,5,4.0,4,0,4,49.69,3,23,0.13496476190476187,0.9125880952380953,True
MOL_020834,Cc1cccc(-n2cnc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)c2)n1,PubChem_filtered,381.87,381.87,3.19,3.0,3,6.0,6,3.0,3,0,4,54.26,4,27,0.13497771428571426,0.9125557142857144,True
MOL_005482,Cc1ccc(N2C=Nn3c(nc4sc5c(c4c3=O)CCCC5)C2)cc1,PubChem_filtered,350.45,350.45,3.46,3.0,3,6.0,6,1.0,1,0,5,50.49,5,25,0.1349914285714286,0.9125214285714285,True
MOL_020503,Cc1sc2nc(SCC(=O)N3CCc4ccccc43)[nH]c(=O)c2c1C,PubChem_filtered,371.49,371.49,3.28,3.0,3,7.0,7,3.0,3,1,5,66.06,4,25,0.13499828571428568,0.9125042857142858,True
MOL_007728,O=C(O)C(=O)CC(=O)N(CCCc1ccccc1)c1ccc2ncccc2c1,PubChem_filtered,376.41,376.41,3.24,3.0,3,6.0,6,8.0,8,1,4,87.57,3,28,0.1350417142857142,0.9123957142857144,True
MOL_016659,CCN1C(=O)[C@@]2(C(C#N)=C(N)Oc3n[nH]c(-c4ccccc4)c32)c2ccccc21,PubChem_filtered,383.41,383.41,2.82,3.0,3,7.0,7,2.0,2,2,5,108.03,5,29,0.13504171428571432,0.9123957142857142,True
MOL_016658,CCN1C(=O)[C@]2(C(C#N)=C(N)Oc3n[nH]c(-c4ccccc4)c32)c2ccccc21,PubChem_filtered,383.41,383.41,2.82,3.0,3,7.0,7,2.0,2,2,5,108.03,5,29,0.13504171428571432,0.9123957142857142,True
MOL_008701,CN(C)c1nc(N2CCOCC2)nc(N(c2ccccc2)c2ccccc2)n1,PubChem_filtered,376.46,376.46,3.24,3.0,3,7.0,7,5.0,5,0,7,57.62,4,28,0.13505028571428568,0.9123742857142858,True
MOL_003247,Cc1ccccc1Nc1nc(N)nc(CCN2CCN(c3ccccc3)CC2)n1,PubChem_filtered,389.51,389.51,2.87,3.0,3,7.0,7,6.0,6,2,7,83.2,4,29,0.13508742857142853,0.9122814285714286,True
MOL_015723,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4cc(C)ccn4)ccc1c23,PubChem_filtered,367.43,367.43,3.32,3.0,3,7.0,7,4.0,4,1,4,79.37,4,26,0.13510228571428573,0.9122442857142856,True
MOL_015720,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ccc(C)cn4)ccc1c23,PubChem_filtered,367.43,367.43,3.32,3.0,3,7.0,7,4.0,4,1,4,79.37,4,26,0.13510228571428573,0.9122442857142856,True
MOL_022058,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4cccc(C)n4)ccc1c23,PubChem_filtered,367.43,367.43,3.32,3.0,3,7.0,7,4.0,4,1,4,79.37,4,26,0.13510228571428573,0.9122442857142856,True
MOL_016264,CCN1C(=O)c2cccc3c(S(=O)(=O)Nc4ncccc4C)ccc1c23,PubChem_filtered,367.43,367.43,3.32,3.0,3,7.0,7,4.0,4,1,4,79.37,4,26,0.13510228571428573,0.9122442857142856,True
MOL_006771,O=C(O)c1cn(C2CC2)c2c(F)c(N3CCC(n4ccnc4)C3)c(F)cc2c1=O,PubChem_filtered,400.39,400.39,2.96,3.0,3,7.0,7,4.0,4,1,4,80.36,5,29,0.13515257142857134,0.9121185714285716,True
MOL_009489,Cc1nc2ccccc2c(=O)n1CC(=O)Nc1ccc(N(C)C)cc1,PubChem_filtered,336.4,336.4,2.41,3.0,3,6.0,6,4.0,4,1,4,67.23,3,25,0.1351828571428571,0.9120428571428572,True
MOL_005041,COc1ccc2c(c1)c(=O)c1ccccc1n2C=CC(=O)O,PubChem_filtered,295.29,295.29,2.72,3.0,3,5.0,5,3.0,3,1,3,68.53,3,22,0.1352687619047619,0.9118280952380953,True
MOL_017575,Cc1ccc(Nc2nc(N)nc(CN3CCN(c4ccccc4)CC3)n2)c(C)c1,PubChem_filtered,389.51,389.51,3.14,3.0,3,7.0,7,5.0,5,2,7,83.2,4,29,0.13528742857142856,0.9117814285714285,True
MOL_007161,Cc1nnc2n1-c1ccc(Cl)nc1CN(c1ccccc1)C2,PubChem_filtered,311.78,311.78,3.14,3.0,3,5.0,5,1.0,1,0,4,46.84,4,22,0.135295619047619,0.9117609523809524,True
MOL_001035,CC(=O)Nc1ccc2cc3ccc(NC(C)=O)cc3nc2c1,PubChem_filtered,293.33,293.33,3.3,3.0,3,5.0,5,2.0,2,2,3,71.09,3,22,0.1353327619047619,0.9116680952380952,True
MOL_007729,N#Cc1cccc(N(Cc2ccc3ccccc3c2)C(=O)CC(=O)C(=O)O)c1,PubChem_filtered,372.38,372.38,3.29,3.0,3,6.0,6,6.0,6,1,4,98.47,3,28,0.1353508571428571,0.9116228571428572,True
MOL_005564,COc1ccc2nc3c([N+](=O)[O-])ccc4c3c(c2c1)N=CN4CCN(C)C,PubChem_filtered,365.39,365.39,3.35,3.0,3,8.0,8,5.0,5,0,7,84.1,4,27,0.13535257142857143,0.9116185714285714,True
MOL_012788,CN(C1=NS(=O)(=O)c2ccccc21)c1ccc(OC(=O)c2cccnc2)cc1,PubChem_filtered,393.42,393.42,2.89,3.0,3,8.0,8,3.0,3,0,6,88.93,4,28,0.13535771428571425,0.9116057142857144,True
MOL_012586,CN(C1=NS(=O)(=O)c2ccccc21)c1ccc(OC(=O)c2ccncc2)cc1,PubChem_filtered,393.42,393.42,2.89,3.0,3,8.0,8,3.0,3,0,6,88.93,4,28,0.13535771428571425,0.9116057142857144,True
MOL_004051,CC(=O)Nc1ncc2ccccc2c1-c1ccc(N(CCO)CCO)cc1,PubChem_filtered,365.43,365.43,2.65,3.0,3,6.0,6,7.0,7,3,5,85.69,3,27,0.13535942857142857,0.9116014285714286,True
MOL_010295,N#Cc1nc(-c2cccs2)oc1N1CCN(c2ccccc2)CC1,PubChem_filtered,336.42,336.42,3.6,3.0,3,6.0,6,3.0,3,0,6,56.3,4,24,0.13538628571428568,0.9115342857142857,True
MOL_004723,O=C(O)C(CS)NCc1c2ccccc2nc2ccccc12,PubChem_filtered,312.39,312.39,2.86,3.0,3,5.0,5,5.0,5,3,4,62.22,3,22,0.13540019047619045,0.9114995238095238,True
MOL_003219,Cc1ccccc1N1CCN(CCC(O)c2cnn(-c3ccccn3)c2C)CC1,PubChem_filtered,391.52,391.52,3.13,3.0,3,6.0,6,6.0,6,1,5,57.42,4,29,0.135432,0.91142,True
MOL_011041,CSc1nc(SC)c2cnc(N3CCN(c4ccccc4)CC3)nc2n1,PubChem_filtered,384.53,384.53,3.19,3.0,3,8.0,8,4.0,4,0,8,58.04,4,26,0.13543371428571427,0.9114157142857142,True
