CID,SMILES,MW,n_aromatic_rings,n_heteroatoms,n_rotatable_bonds,has_donor,has_acceptor
1458404,Cc1cccc(N(C(=O)C(F)(F)F)[C@@H](C(=O)NC2CCCCC2)c2ccncc2)c1C,433.47,2,5,5,True,True
1458406,COc1ccc(C)cc1N(C(=O)C(F)(F)F)[C@H](C(=O)NC1CCCCC1)c1ccncc1,449.47,2,6,6,True,True
1458408,COc1ccc(C)cc1N(C(=O)C(F)(F)F)[C@@H](C(=O)NC1CCCCC1)c1ccncc1,449.47,2,6,6,True,True
1458413,COc1ccc(N(C(=O)C(F)(F)F)[C@H](C(=O)NC2CCCCC2)c2ccncc2)c(OC)c1,465.47,2,7,7,True,True
1458415,COc1ccc(N(C(=O)C(F)(F)F)[C@@H](C(=O)NC2CCCCC2)c2ccncc2)c(OC)c1,465.47,2,7,7,True,True
1458417,CCOc1ccc(N(C(=O)C(F)(F)F)[C@H](C(=O)NC2CCCCC2)c2ccncc2)cc1,449.47,2,6,7,True,True
1458420,CCOc1ccc(N(C(=O)C(F)(F)F)[C@@H](C(=O)NC2CCCCC2)c2ccncc2)cc1,449.47,2,6,7,True,True
1458698,Cc1cc(C)cc(N(C(=O)C(F)(F)F)[C@H](C(=O)NC2CCCCC2)c2ccncc2)c1,433.47,2,5,5,True,True
1458699,O=C(Nc1nc(-c2ccc3c(c2)CCN3C(=O)C2CC2)cs1)c1cccnc1,390.47,3,7,4,True,True
1458700,Cc1cc(C)cc(N(C(=O)C(F)(F)F)[C@@H](C(=O)NC2CCCCC2)c2ccncc2)c1,433.47,2,5,5,True,True
1458701,Cc1sc(NC(=O)c2cccnc2)nc1-c1ccc2c(c1)CCN2C(=O)C1CC1,404.5,3,7,4,True,True
1458844,Cc1sc(NC(=O)c2cccnc2)nc1-c1ccc2c(c1)CCN2C(=O)C1CCCCC1,446.58,3,7,4,True,True
1458848,O=C(Nc1nc(-c2ccc3c(c2)CCN3C(=O)C2CCCCC2)cs1)c1ccncc1,432.55,3,7,4,True,True
1458850,Cc1sc(NC(=O)c2ccncc2)nc1-c1ccc2c(c1)CCN2C(=O)C1CCCCC1,446.58,3,7,4,True,True
1458956,CCC(=O)N1CCc2cc(-c3nc(NC(=O)c4cccnc4)sc3C)ccc21,392.48,3,7,4,True,True
1458959,CCC(=O)N1c2ccc(-c3csc(NC(=O)c4ccncc4)n3)cc2C[C@H]1C,392.48,3,7,4,True,True
1458962,CCC(=O)N1c2ccc(-c3csc(NC(=O)c4ccncc4)n3)cc2C[C@@H]1C,392.48,3,7,4,True,True
1458965,CCC(=O)N1CCc2cc(-c3nc(NC(=O)c4ccncc4)sc3C)ccc21,392.48,3,7,4,True,True
1459038,Cc1sc(NC(=O)c2cccnc2)nc1-c1ccc2c(c1)CCN2C(=O)C(C)(C)C,420.54,3,7,3,True,True
1459070,CC(C)(C)CC(=O)N1CCc2cc(-c3csc(NC(=O)c4cccnc4)n3)ccc21,420.54,3,7,4,True,True
1459072,Cc1sc(NC(=O)c2cccnc2)nc1-c1ccc2c(c1)CCN2C(=O)CC(C)(C)C,434.57,3,7,4,True,True
1459074,CC(C)(C)CC(=O)N1CCc2cc(-c3csc(NC(=O)c4ccncc4)n3)ccc21,420.54,3,7,4,True,True
1459077,Cc1sc(NC(=O)c2ccncc2)nc1-c1ccc2c(c1)CCN2C(=O)CC(C)(C)C,434.57,3,7,4,True,True
1459316,Cc1ccc2[nH]c(=O)c(CN(CCO)C(=O)N(c3ccccc3)c3ccccc3)cc2c1,427.5,4,6,6,True,True
1459487,Cc1nc(C)c(C(=O)N(c2ccccc2)[C@H](C(=O)NC2CCCC2)c2ccncc2)s1,434.57,3,7,6,True,True
1459495,Cc1nc(C)c(C(=O)N(c2ccccc2)[C@@H](C(=O)NC2CCCC2)c2ccncc2)s1,434.57,3,7,6,True,True
1460068,O=C(CSc1nc2sc3c(c2c(=O)[nH]1)CCCC3)N1CCc2ccccc21,397.53,3,7,3,True,True
1460071,C[C@H]1Cc2ccccc2N1C(=O)CSc1nc2sc3c(c2c(=O)[nH]1)CCCC3,411.55,3,7,3,True,True
1460072,C[C@@H]1Cc2ccccc2N1C(=O)CSc1nc2sc3c(c2c(=O)[nH]1)CCCC3,411.55,3,7,3,True,True
1460086,O=C(CSc1nc2sc3c(c2c(=O)[nH]1)CCCC3)N1CCCc2ccccc21,411.55,3,7,3,True,True
1460115,O=C1CN(C(=O)CSc2nc3sc4c(c3c(=O)[nH]2)CCCC4)c2ccccc2N1,426.52,3,9,3,True,True
1460134,C[C@H]1CCc2c(sc3nc(SCC(=O)N4CCc5ccccc54)[nH]c(=O)c23)C1,411.55,3,7,3,True,True
1460137,C[C@@H]1CCc2c(sc3nc(SCC(=O)N4CCc5ccccc54)[nH]c(=O)c23)C1,411.55,3,7,3,True,True
1460138,C[C@H]1CCc2c(sc3nc(SCC(=O)N4c5ccccc5C[C@H]4C)[nH]c(=O)c23)C1,425.58,3,7,3,True,True
1460139,C[C@@H]1CCc2c(sc3nc(SCC(=O)N4c5ccccc5C[C@H]4C)[nH]c(=O)c23)C1,425.58,3,7,3,True,True
1460140,C[C@H]1CCc2c(sc3nc(SCC(=O)N4c5ccccc5C[C@@H]4C)[nH]c(=O)c23)C1,425.58,3,7,3,True,True
1460142,C[C@@H]1CCc2c(sc3nc(SCC(=O)N4c5ccccc5C[C@@H]4C)[nH]c(=O)c23)C1,425.58,3,7,3,True,True
1460163,C[C@H]1CCc2c(sc3nc(SCC(=O)N4CCCc5ccccc54)[nH]c(=O)c23)C1,425.58,3,7,3,True,True
1460164,C[C@@H]1CCc2c(sc3nc(SCC(=O)N4CCCc5ccccc54)[nH]c(=O)c23)C1,425.58,3,7,3,True,True
1460213,C[C@H]1CCc2c(sc3nc(SCC(=O)N4CC(=O)Nc5ccccc54)[nH]c(=O)c23)C1,440.55,3,9,3,True,True
1460214,C[C@@H]1CCc2c(sc3nc(SCC(=O)N4CC(=O)Nc5ccccc54)[nH]c(=O)c23)C1,440.55,3,9,3,True,True
1460241,Cc1sc2nc(SCC(=O)N3CCc4ccccc43)[nH]c(=O)c2c1C,371.49,3,7,3,True,True
1460242,Cc1sc2nc(SCC(=O)N3c4ccccc4C[C@H]3C)[nH]c(=O)c2c1C,385.51,3,7,3,True,True
1460243,Cc1sc2nc(SCC(=O)N3c4ccccc4C[C@@H]3C)[nH]c(=O)c2c1C,385.51,3,7,3,True,True
1460254,Cc1sc2nc(SCC(=O)N3CCCc4ccccc43)[nH]c(=O)c2c1C,385.51,3,7,3,True,True
1460255,COc1ccc(N2CCN(C(=O)CSc3nc4sc(C)c(C)c4c(=O)[nH]3)CC2)cc1,444.58,3,9,5,True,True
1460301,Cc1sc2nc(SCC(=O)Nc3ccccc3N3CCOCC3)[nH]c(=O)c2c1C,430.56,3,9,5,True,True
1460311,Cc1sc2nc(SCC(=O)Nc3ccc(N4CCOCC4)cc3)[nH]c(=O)c2c1C,430.56,3,9,5,True,True
1461987,Cc1ccc(Cl)cc1N1CCN(c2ncnc3c(-c4cccs4)nsc23)CC1,427.99,4,7,3,True,True
1461988,c1ccc(N2CCN(c3ncnc4c(-c5cccs5)nsc34)CC2)cc1,379.51,4,7,3,True,True
1462013,COc1ccc(N2CCN(c3ncnc4c(-c5ccc(C)cc5)nsc34)CC2)cc1,417.54,4,7,4,True,True
1462031,COc1ccc(N2CCN(c3ncnc4c(-c5ccccc5)nsc34)CC2)cc1,403.51,4,7,4,True,True
1462035,FC(F)(F)c1cccc(N2CCN(c3ncnc4c(-c5ccccc5)nsc34)CC2)c1,441.48,4,6,3,True,True
1462036,Clc1cccc(N2CCN(c3ncnc4c(-c5ccccc5)nsc34)CC2)c1,407.93,4,6,3,True,True
1462040,c1ccc(-c2nsc3c(N4CCN(c5ccccc5)CC4)ncnc23)cc1,373.49,4,6,3,True,True
1462041,Fc1ccccc1N1CCN(c2ncnc3c(-c4ccccc4)nsc23)CC1,391.48,4,6,3,True,True
1462042,Fc1ccc(N2CCN(c3ncnc4c(-c5ccccc5)nsc34)CC2)cc1,391.48,4,6,3,True,True
1462064,COc1ccc(-c2nsc3c(N4CCN(c5ccc(OC)cc5)CC4)ncnc23)cc1,433.54,4,8,5,True,True
1462067,COc1ccc(-c2nsc3c(N4CCN(c5cccc(OC)c5)CC4)ncnc23)cc1,433.54,4,8,5,True,True
1462068,COc1ccc(-c2nsc3c(N4CCN(c5cccc(Cl)c5)CC4)ncnc23)cc1,437.96,4,7,4,True,True
1462072,COc1ccc(-c2nsc3c(N4CCN(c5ccccc5)CC4)ncnc23)cc1,403.51,4,7,4,True,True
1462073,COc1ccc(-c2nsc3c(N4CCN(c5ccccc5F)CC4)ncnc23)cc1,421.5,4,7,4,True,True
1462074,COc1ccc(-c2nsc3c(N4CCN(c5ccc(F)cc5)CC4)ncnc23)cc1,421.5,4,7,4,True,True
1462135,Fc1ccc(N2CCN(c3ncnc4c(-c5ccc(Cl)cc5)nsc34)CC2)cc1,425.92,4,6,3,True,True
1463014,CN(C)c1ccc(NC(=O)CSc2ncccn2)cc1,288.38,2,6,5,True,True
1463018,C[C@H]1CCc2cc(F)ccc2N1C(=O)CSc1ncccn1,317.39,2,5,3,True,True
1463019,C[C@@H]1CCc2cc(F)ccc2N1C(=O)CSc1ncccn1,317.39,2,5,3,True,True
1463114,CC(C)(C)[C@H]1CCc2c(sc3ncnc(N4CCN(C(=O)C[C@@H]5NC(=O)N(c6ccccc6)C5=O)CC4)c23)C1,546.7,3,10,4,True,True
1463115,CC(C)(C)[C@@H]1CCc2c(sc3ncnc(N4CCN(C(=O)C[C@@H]5NC(=O)N(c6ccccc6)C5=O)CC4)c23)C1,546.7,3,10,4,True,True
1463116,CC(C)(C)[C@H]1CCc2c(sc3ncnc(N4CCN(C(=O)C[C@H]5NC(=O)N(c6ccccc6)C5=O)CC4)c23)C1,546.7,3,10,4,True,True
1463117,CC(C)(C)[C@@H]1CCc2c(sc3ncnc(N4CCN(C(=O)C[C@H]5NC(=O)N(c6ccccc6)C5=O)CC4)c23)C1,546.7,3,10,4,True,True
1463122,Cc1nc(N2CCN(C(=O)CSCC(=O)N3CCCc4ccccc43)CC2)c2c3c(sc2n1)C[C@H](C(C)(C)C)CC3,591.85,3,9,5,True,True
1463134,C[C@H]1CCc2c(sc3ncnc(N4CCN(C(=O)CCCC(=O)N5CC(=O)Nc6ccccc65)CC4)c23)C1,532.67,3,10,5,True,True
1463135,C[C@@H]1CCc2c(sc3ncnc(N4CCN(C(=O)CCCC(=O)N5CC(=O)Nc6ccccc65)CC4)c23)C1,532.67,3,10,5,True,True
1463161,CC(C)c1nc(N2CCN(C(=O)CCCC(=O)N3CC(=O)Nc4ccccc43)CC2)c2c3c(sc2n1)C[C@@H](C)CC3,574.75,3,10,6,True,True
1463162,CC(C)c1nc(N2CCN(C(=O)CCCC(=O)N3CC(=O)Nc4ccccc43)CC2)c2c3c(sc2n1)C[C@H](C)CC3,574.75,3,10,6,True,True
1463211,CCc1nc(SCC(=O)N2CCc3ccccc32)c2c(C)c(C)sc2n1,383.54,3,6,4,True,True
1463222,CCc1nc(SCC(=O)N2c3ccccc3C[C@H]2C)c2c(C)c(C)sc2n1,397.57,3,6,4,True,True
1463223,CCc1nc(SCC(=O)N2c3ccccc3C[C@@H]2C)c2c(C)c(C)sc2n1,397.57,3,6,4,True,True
1463240,CCc1nc(SCC(=O)Nc2ccccc2N2CCOCC2)c2c(C)c(C)sc2n1,442.61,3,8,6,True,True
1463241,CCc1nc(SCC(=O)Nc2ccc(N(C)C)cc2)c2c(C)c(C)sc2n1,400.57,3,7,6,True,True
1463263,CCCc1nc(SCC(=O)N2CCc3ccccc32)c2c(C)c(C)sc2n1,397.57,3,6,5,True,True
1463269,CCCc1nc(SCC(=O)N2c3ccccc3C[C@H]2C)c2c(C)c(C)sc2n1,411.6,3,6,5,True,True
1463270,CCCc1nc(SCC(=O)N2c3ccccc3C[C@@H]2C)c2c(C)c(C)sc2n1,411.6,3,6,5,True,True
1463290,CCCc1nc(SCC(=O)Nc2ccccc2N2CCOCC2)c2c(C)c(C)sc2n1,456.64,3,8,7,True,True
1463291,CCCc1nc(SCC(=O)Nc2ccc(N(C)C)cc2)c2c(C)c(C)sc2n1,414.6,3,7,7,True,True
1463310,Cc1nc2sc3c(c2c2nnc(SCC(=O)N(c4ccccc4)c4ccccc4)n12)CCCC3,485.64,5,8,5,True,True
1463343,Cc1nc2sc3c(c2c2nnc(SCC(=O)N4CCc5ccccc54)n12)CCCC3,435.58,4,8,3,True,True
1463350,Cc1nc2sc3c(c2c2nnc(SCC(=O)N4CCCc5ccccc54)n12)CCCC3,449.61,4,8,3,True,True
1463353,Cc1nc2sc3c(c2c2nnc(SCC(=O)N4c5ccccc5C[C@H]4C)n12)CCCC3,449.61,4,8,3,True,True
1463354,Cc1nc2sc3c(c2c2nnc(SCC(=O)N4c5ccccc5C[C@@H]4C)n12)CCCC3,449.61,4,8,3,True,True
1463367,CCN(CC)c1ccc(NC(=O)CSc2nnc3c4c5c(sc4nc(C)n23)CCCC5)c(C)c1,494.69,4,9,7,True,True
1463373,Cc1nc2sc3c(c2c2nnc(SCC(=O)Nc4ccccc4N4CCOCC4)n12)CCCC3,494.65,4,10,5,True,True
1463374,Cc1nc2sc3c(c2c2nnc(SCC(=O)Nc4ccccc4N4CCCCC4)n12)CCCC3,492.67,4,9,5,True,True
1463375,Cc1nc2sc3c(c2c2nnc(SCC(=O)Nc4ccc(N(C)C)cc4)n12)CCCC3,452.61,4,9,5,True,True
1464119,Cc1ccc(-c2csc3ncn4c(SCC(=O)N5CCc6ccccc65)nnc4c23)cc1,457.58,5,8,4,True,True
1464120,Cc1ccc(-c2csc3ncn4c(SCC(=O)N5c6ccccc6C[C@H]5C)nnc4c23)cc1,471.61,5,8,4,True,True
1464121,Cc1ccc(-c2csc3ncn4c(SCC(=O)N5c6ccccc6C[C@@H]5C)nnc4c23)cc1,471.61,5,8,4,True,True
1464123,Cc1ccc(-c2csc3ncn4c(SCC(=O)N5CCCc6ccccc65)nnc4c23)cc1,471.61,5,8,4,True,True
1464124,COc1ccccc1N1CCN(C(=O)CSc2nnc3c4c(-c5ccc(C)cc5)csc4ncn23)CC1,530.68,5,10,6,True,True
1464141,O=C(CSc1nnc2c3c(-c4ccc(Cl)cc4)csc3ncn12)N1CCc2ccccc21,478.0,5,8,4,True,True
1464167,CN(C)c1ccc(NC(=O)CSc2nnc3c4c(-c5ccc(F)cc5)csc4ncn23)cc1,478.58,5,9,6,True,True
1465330,CC(C)c1nc(SCC(=O)N2CCc3ccccc32)c2c3c(sc2n1)C[C@@H](C)CC3,437.63,3,6,4,True,True
1465331,CC(C)c1nc(SCC(=O)N2CCc3ccccc32)c2c3c(sc2n1)C[C@H](C)CC3,437.63,3,6,4,True,True
1465647,Cc1cccc(N(C(=O)Cn2nnc3ccccc32)[C@@H](C(=O)NCc2ccco2)c2cccnc2)c1C,494.56,5,9,8,True,True
1465648,Cc1ccccc1N(C(=O)Cn1nnc2ccccc21)[C@H](C(=O)NCc1ccco1)c1cccnc1,480.53,5,9,8,True,True
1465649,Cc1ccccc1N(C(=O)Cn1nnc2ccccc21)[C@@H](C(=O)NCc1ccco1)c1cccnc1,480.53,5,9,8,True,True
1465650,CCc1ccccc1N(C(=O)Cn1nnc2ccccc21)[C@H](C(=O)NCc1ccco1)c1cccnc1,494.56,5,9,9,True,True
1465651,CCc1ccccc1N(C(=O)Cn1nnc2ccccc21)[C@@H](C(=O)NCc1ccco1)c1cccnc1,494.56,5,9,9,True,True
1465652,O=C(NCc1ccco1)[C@H](c1cccnc1)N(C(=O)Cn1nnc2ccccc21)c1ccccc1,466.5,5,9,8,True,True
1465653,O=C(NCc1ccco1)[C@@H](c1cccnc1)N(C(=O)Cn1nnc2ccccc21)c1ccccc1,466.5,5,9,8,True,True
1465670,O=C(NCc1ccco1)[C@H](c1ccncc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(F)cc1,484.49,5,9,8,True,True
1465671,O=C(NCc1ccco1)[C@@H](c1ccncc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(F)cc1,484.49,5,9,8,True,True
1465672,Cc1ccc(N(C(=O)Cn2nnc3ccccc32)[C@H](C(=O)NCc2ccco2)c2ccncc2)cc1F,498.52,5,9,8,True,True
1465673,Cc1ccc(N(C(=O)Cn2nnc3ccccc32)[C@@H](C(=O)NCc2ccco2)c2ccncc2)cc1F,498.52,5,9,8,True,True
1465674,O=C(NCc1ccco1)[C@H](c1ccncc1)N(C(=O)Cn1nnc2ccccc21)c1cccc(F)c1,484.49,5,9,8,True,True
1465675,O=C(NCc1ccco1)[C@@H](c1ccncc1)N(C(=O)Cn1nnc2ccccc21)c1cccc(F)c1,484.49,5,9,8,True,True
1465676,O=C(NCc1ccco1)[C@H](c1ccncc1)N(C(=O)Cn1nnc2ccccc21)c1ccccc1F,484.49,5,9,8,True,True
1465677,O=C(NCc1ccco1)[C@@H](c1ccncc1)N(C(=O)Cn1nnc2ccccc21)c1ccccc1F,484.49,5,9,8,True,True
1465678,COc1ccc(N(C(=O)Cn2nnc3ccccc32)[C@H](C(=O)NCc2ccco2)c2ccncc2)cc1,496.53,5,10,9,True,True
1465679,COc1ccc(N(C(=O)Cn2nnc3ccccc32)[C@@H](C(=O)NCc2ccco2)c2ccncc2)cc1,496.53,5,10,9,True,True
1465680,COc1cccc(N(C(=O)Cn2nnc3ccccc32)[C@H](C(=O)NCc2ccco2)c2ccncc2)c1,496.53,5,10,9,True,True
1465681,COc1cccc(N(C(=O)Cn2nnc3ccccc32)[C@@H](C(=O)NCc2ccco2)c2ccncc2)c1,496.53,5,10,9,True,True
1465682,COc1ccccc1N(C(=O)Cn1nnc2ccccc21)[C@H](C(=O)NCc1ccco1)c1ccncc1,496.53,5,10,9,True,True
1465683,COc1ccccc1N(C(=O)Cn1nnc2ccccc21)[C@@H](C(=O)NCc1ccco1)c1ccncc1,496.53,5,10,9,True,True
1465684,CCc1ccc(N(C(=O)Cn2nnc3ccccc32)[C@H](C(=O)NCc2ccco2)c2ccncc2)cc1,494.56,5,9,9,True,True
1465685,CCc1ccc(N(C(=O)Cn2nnc3ccccc32)[C@@H](C(=O)NCc2ccco2)c2ccncc2)cc1,494.56,5,9,9,True,True
1465686,Cc1ccc(N(C(=O)Cn2nnc3ccccc32)[C@H](C(=O)NCc2ccco2)c2ccncc2)cc1,480.53,5,9,8,True,True
1465687,Cc1ccc(N(C(=O)Cn2nnc3ccccc32)[C@@H](C(=O)NCc2ccco2)c2ccncc2)cc1,480.53,5,9,8,True,True
1465688,Cc1cc(C)cc(N(C(=O)Cn2nnc3ccccc32)[C@H](C(=O)NCc2ccco2)c2ccncc2)c1,494.56,5,9,8,True,True
1465689,Cc1cc(C)cc(N(C(=O)Cn2nnc3ccccc32)[C@@H](C(=O)NCc2ccco2)c2ccncc2)c1,494.56,5,9,8,True,True
1465690,Cc1cccc(N(C(=O)Cn2nnc3ccccc32)[C@H](C(=O)NCc2ccco2)c2ccncc2)c1,480.53,5,9,8,True,True
1465691,Cc1cccc(N(C(=O)Cn2nnc3ccccc32)[C@@H](C(=O)NCc2ccco2)c2ccncc2)c1,480.53,5,9,8,True,True
1465692,Cc1ccc(N(C(=O)Cn2nnc3ccccc32)[C@H](C(=O)NCc2ccco2)c2ccncc2)cc1C,494.56,5,9,8,True,True
1465693,Cc1ccc(N(C(=O)Cn2nnc3ccccc32)[C@@H](C(=O)NCc2ccco2)c2ccncc2)cc1C,494.56,5,9,8,True,True
1465694,Cc1ccc(C)c(N(C(=O)Cn2nnc3ccccc32)[C@H](C(=O)NCc2ccco2)c2ccncc2)c1,494.56,5,9,8,True,True
1465695,Cc1ccc(C)c(N(C(=O)Cn2nnc3ccccc32)[C@@H](C(=O)NCc2ccco2)c2ccncc2)c1,494.56,5,9,8,True,True
1465696,Cc1cccc(N(C(=O)Cn2nnc3ccccc32)[C@H](C(=O)NCc2ccco2)c2ccncc2)c1C,494.56,5,9,8,True,True
1465697,Cc1cccc(N(C(=O)Cn2nnc3ccccc32)[C@@H](C(=O)NCc2ccco2)c2ccncc2)c1C,494.56,5,9,8,True,True
1465698,Cc1ccccc1N(C(=O)Cn1nnc2ccccc21)[C@H](C(=O)NCc1ccco1)c1ccncc1,480.53,5,9,8,True,True
1465699,Cc1ccccc1N(C(=O)Cn1nnc2ccccc21)[C@@H](C(=O)NCc1ccco1)c1ccncc1,480.53,5,9,8,True,True
1465700,CCc1ccccc1N(C(=O)Cn1nnc2ccccc21)[C@H](C(=O)NCc1ccco1)c1ccncc1,494.56,5,9,9,True,True
1465701,CCc1ccccc1N(C(=O)Cn1nnc2ccccc21)[C@@H](C(=O)NCc1ccco1)c1ccncc1,494.56,5,9,9,True,True
1465702,O=C(NCc1ccco1)[C@H](c1ccncc1)N(C(=O)Cn1nnc2ccccc21)c1ccccc1,466.5,5,9,8,True,True
1465703,O=C(NCc1ccco1)[C@@H](c1ccncc1)N(C(=O)Cn1nnc2ccccc21)c1ccccc1,466.5,5,9,8,True,True
1465924,O=C1CN(C(=O)CSc2nc(C3CCCCC3)nc3ccccc23)c2ccccc2N1,432.55,3,7,4,True,True
1465959,CC(C)c1nc2sc3c(c2c2nnc(SCC(=O)N4CCc5ccccc54)n12)CCCC3,463.63,4,8,4,True,True
1465966,CC(C)c1nc2sc3c(c2c2nnc(SCC(=O)N4CCCc5ccccc54)n12)CCCC3,477.66,4,8,4,True,True
1465981,CC(C)c1nc2sc3c(c2c2nnc(SCC(=O)N4CC(=O)Nc5ccccc54)n12)CCCC3,492.63,4,10,4,True,True
1465983,CC(C)c1nc2sc3c(c2c2nnc(SCC(=O)Nc4ccc(N(C)C)cc4)n12)CCCC3,480.66,4,9,6,True,True
1466068,Cc1ccc([C@@H](C(=O)NCc2ccccc2)N(C(=O)c2ccccn2)c2ccc(S(=O)(=O)N(C)C)cc2)o1,532.62,4,10,9,True,True
1466069,Cc1ccc([C@H](C(=O)NCc2ccccc2)N(C(=O)c2ccccn2)c2ccc(S(=O)(=O)N(C)C)cc2)o1,532.62,4,10,9,True,True
1466070,O=C(NCc1ccccc1)[C@@H](c1ccco1)N(C(=O)c1ccccn1)c1ccc(F)cc1,429.45,4,6,7,True,True
1466071,O=C(NCc1ccccc1)[C@H](c1ccco1)N(C(=O)c1ccccn1)c1ccc(F)cc1,429.45,4,6,7,True,True
1466074,COc1cc(N(C(=O)c2ccccn2)[C@H](C(=O)NCc2ccccc2)c2cccs2)ccc1-n1cnnn1,525.59,5,11,9,True,True
1466075,COc1cc(N(C(=O)c2ccccn2)[C@@H](C(=O)NCc2ccccc2)c2cccs2)ccc1-n1cnnn1,525.59,5,11,9,True,True
1466086,Cc1ccccc1N(C(=O)c1ccccn1)[C@H](C(=O)NCc1ccccc1)c1cccnc1,436.52,4,6,7,True,True
1466087,Cc1ccccc1N(C(=O)c1ccccn1)[C@@H](C(=O)NCc1ccccc1)c1cccnc1,436.52,4,6,7,True,True
1466156,O=C(NCc1ccco1)[C@H](c1ccncc1)N(C(=O)Cc1cccs1)c1cccc(F)c1,449.51,4,7,8,True,True
1466157,O=C(NCc1ccco1)[C@@H](c1ccncc1)N(C(=O)Cc1cccs1)c1cccc(F)c1,449.51,4,7,8,True,True
1466162,Cc1cccc(N(C(=O)Cc2cccs2)[C@H](C(=O)NCc2ccco2)c2ccncc2)c1,445.54,4,7,8,True,True
1466163,Cc1cccc(N(C(=O)Cc2cccs2)[C@@H](C(=O)NCc2ccco2)c2ccncc2)c1,445.54,4,7,8,True,True
1466164,Cc1ccccc1N(C(=O)Cc1cccs1)[C@H](C(=O)NCc1ccco1)c1ccncc1,445.54,4,7,8,True,True
1466165,Cc1ccccc1N(C(=O)Cc1cccs1)[C@@H](C(=O)NCc1ccco1)c1ccncc1,445.54,4,7,8,True,True
1466166,O=C(NCc1ccco1)[C@H](c1ccncc1)N(C(=O)Cc1cccs1)c1ccccc1,431.52,4,7,8,True,True
1466167,O=C(NCc1ccco1)[C@@H](c1ccncc1)N(C(=O)Cc1cccs1)c1ccccc1,431.52,4,7,8,True,True
1466799,C[C@H]1CCc2c(sc3nc(C4CC4)nc(SCC(=O)Nc4ccccc4N4CCOCC4)c23)C1,494.69,3,8,6,True,True
1466800,C[C@@H]1CCc2c(sc3nc(C4CC4)nc(SCC(=O)Nc4ccccc4N4CCOCC4)c23)C1,494.69,3,8,6,True,True
1466857,Cc1sc2nc(C3CC3)nc(SCC(=O)N3CCc4ccccc43)c2c1C,395.55,3,6,4,True,True
1466862,Cc1sc2nc(C3CC3)nc(SCC(=O)N3CCCc4ccccc43)c2c1C,409.58,3,6,4,True,True
1466865,Cc1sc2nc(C3CC3)nc(SCC(=O)N3c4ccccc4C[C@H]3C)c2c1C,409.58,3,6,4,True,True
1466866,Cc1sc2nc(C3CC3)nc(SCC(=O)N3c4ccccc4C[C@@H]3C)c2c1C,409.58,3,6,4,True,True
1466885,Cc1sc2nc(C3CC3)nc(SCC(=O)Nc3ccccc3N3CCOCC3)c2c1C,454.62,3,8,6,True,True
1466886,Cc1sc2nc(C3CC3)nc(SCC(=O)Nc3ccc(N(C)C)cc3)c2c1C,412.58,3,7,6,True,True
1467632,O=C(NC1CCCC1)[C@H](c1ccncc1)N(C(=O)c1csnn1)c1cccc(F)c1,425.49,3,8,6,True,True
1467633,O=C(NC1CCCC1)[C@@H](c1ccncc1)N(C(=O)c1csnn1)c1cccc(F)c1,425.49,3,8,6,True,True
1467654,O=C(NC1CCCC1)[C@H](c1ccncc1)N(C(=O)c1csnn1)c1cccc(Cl)c1,441.94,3,8,6,True,True
1467655,O=C(NC1CCCC1)[C@@H](c1ccncc1)N(C(=O)c1csnn1)c1cccc(Cl)c1,441.94,3,8,6,True,True
1467658,Cc1cc(C)c(N(C(=O)c2csnn2)[C@H](C(=O)NC2CCCC2)c2ccncc2)c(C)c1,449.58,3,8,6,True,True
1467659,Cc1cc(C)c(N(C(=O)c2csnn2)[C@@H](C(=O)NC2CCCC2)c2ccncc2)c(C)c1,449.58,3,8,6,True,True
1467779,COc1ccccc1N(CC(=O)NC1CCCC1)C(=O)c1c(C)nc2ccccn12,406.49,3,7,6,True,True
1467845,CN(C)c1cccc(-c2nnc(SCc3ccncc3)o2)c1,312.4,3,6,5,True,True
1467846,CN(C)c1cccc(-c2nnc(SCc3cccnc3)o2)c1,312.4,3,6,5,True,True
1467958,CN(C)c1ccc(-c2nnc(SCc3cccnc3)o2)cc1,312.4,3,6,5,True,True
1468049,CC(C)c1nc(SCC(=O)N2CCc3ccccc32)c2c3c(sc2n1)CCCC3,423.61,3,6,4,True,True
1468074,CC(C)c1nc(SCC(=O)Nc2ccccc2N2CCOCC2)c2c3c(sc2n1)CCCC3,482.68,3,8,6,True,True
1468075,CC(C)c1nc(SCC(=O)Nc2ccc(N(C)C)cc2)c2c3c(sc2n1)CCCC3,440.64,3,7,6,True,True
1468360,Nc1ncnc2nc(SCC(=O)N(c3ccccc3)c3ccccc3)[nH]c12,376.45,4,8,5,True,True
1468373,Cc1sc2ncn3c(SCC(=O)N4CCc5ccccc54)nnc3c2c1C,395.51,4,8,3,True,True
1468377,COc1ccccc1N1CCN(C(=O)CSc2nnc3c4c(C)c(C)sc4ncn23)CC1,468.61,4,10,5,True,True
1468378,COc1ccc(N2CCN(C(=O)CSc3nnc4c5c(C)c(C)sc5ncn34)CC2)cc1,468.61,4,10,5,True,True
1468387,Cc1sc2ncn3c(SCC(=O)N(Cc4ccccc4)c4ccccc4)nnc3c2c1C,459.6,5,8,6,True,True
1468390,Cc1sc2ncn3c(SCC(=O)Nc4ccccc4N4CCOCC4)nnc3c2c1C,454.58,4,10,5,True,True
